MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,10,7,2,0,1,0
00002,8,9,7,5,0,2,10
00003,10,6,9,3,0,7,10
00004,8,10,9,3,0,9,10
00005,6,10,8,2,10,10,10
00006,7,6,6,2,10,2,10
00007,6,6,7,10,10,9,10
00008,8,6,8,1,0,5,10
00009,6,9,7,2,10,10,10
00010,7,5,6,8,10,7,10
00011,8,5,10,5,0,7,0
00012,7,9,7,6,10,4,10
00013,10,9,5,9,10,7,10
00014,10,8,5,3,10,8,10
00015,6,9,8,8,0,3,10
00016,9,10,8,2,0,8,10
00017,10,7,7,4,0,10,10
00018,7,5,6,7,0,9,10
00019,5,7,6,8,0,10,10
00020,5,5,8,9,10,4,10
00021,8,8,5,6,10,7,0
00022,7,8,7,6,0,4,0
00023,8,10,7,5,0,10,0
00024,8,7,6,9,0,4,10
00025,7,5,8,3,10,2,0
00026,7,10,9,8,10,3,10
00027,7,5,10,4,0,6,10
00028,9,6,5,8,0,5,0
00029,9,7,9,4,10,1,0
00030,8,8,6,5,0,2,0
00031,9,9,9,10,10,9,10
00032,10,6,7,3,0,7,0
00033,8,5,9,2,10,9,0
00034,5,7,7,4,10,3,10
00035,9,5,9,4,0,8,0
00036,5,6,10,5,10,6,10
00037,5,10,6,5,10,4,10
00038,8,7,5,10,0,4,0
00039,8,5,6,7,0,2,0
00040,8,6,9,6,0,5,0
00041,10,8,10,7,0,7,0
00042,7,7,10,2,0,5,0
00043,6,5,5,1,10,4,10
00044,8,5,9,10,10,3,10
00045,6,9,5,5,10,7,0
00046,8,8,10,2,10,7,10
00047,6,5,7,4,10,1,0
00048,10,10,7,4,0,2,10
00049,9,10,7,6,0,8,0
00050,9,7,5,5,10,9,10
00051,8,6,7,5,0,5,10
00052,8,9,6,5,10,1,10
00053,8,7,7,6,0,3,0
00054,6,10,7,1,10,2,0
00055,6,5,8,9,0,1,10
00056,5,5,6,6,0,10,10
00057,9,10,9,6,10,3,0
00058,8,7,7,1,0,10,0
00059,5,7,9,8,0,9,0
00060,9,7,10,8,10,3,0
00061,6,5,6,8,0,8,0
00062,5,8,9,7,10,7,10
00063,9,10,5,7,0,8,10
00064,6,5,10,10,0,7,0
00065,8,7,5,5,10,9,0
00066,10,5,9,3,0,1,0
00067,5,9,8,10,0,8,10
00068,8,6,10,6,0,5,0
00069,8,5,10,5,0,2,0
00070,5,8,9,1,0,8,10
00071,9,9,10,10,0,2,10
00072,7,5,6,7,0,6,0
00073,6,7,7,2,10,5,0
00074,9,5,9,3,0,8,10
00075,6,7,7,9,10,1,10
00076,6,10,9,5,0,7,10
00077,6,10,10,2,0,10,0
00078,10,10,9,1,10,3,0
00079,6,9,8,9,10,6,10
00080,6,5,7,4,0,5,10
00081,6,10,7,7,10,2,0
00082,8,8,9,5,0,10,10
00083,8,8,10,8,0,9,10
00084,10,9,8,2,0,2,10
00085,5,9,7,1,0,10,10
00086,9,5,5,6,0,9,10
00087,6,9,8,4,0,9,0
00088,8,9,9,2,0,2,10
00089,7,8,8,9,0,6,10
00090,6,9,9,7,0,3,0
00091,8,8,10,9,0,5,10
00092,9,9,7,1,0,3,0
00093,10,9,7,1,0,5,0
00094,10,10,5,6,0,8,0
00095,10,8,6,6,0,9,0
00096,5,8,8,6,0,7,0
00097,5,7,10,1,10,7,10
00098,6,8,7,4,0,1,10
00099,7,8,5,9,10,8,10
00100,10,9,6,5,0,1,10
00101,6,9,9,5,10,3,10
00102,9,8,5,2,0,5,0
00103,5,10,6,3,10,6,0
00104,9,10,7,2,10,1,0
00105,6,5,8,8,0,6,0
00106,5,8,10,9,0,3,10
00107,7,8,7,7,10,3,10
00108,9,10,10,9,10,7,10
00109,6,9,6,2,0,1,0
00110,6,9,7,7,10,2,0
00111,10,9,10,1,0,4,10
00112,8,9,9,7,10,2,10
00113,6,7,6,4,0,9,0
00114,5,5,6,4,10,1,10
00115,5,7,8,9,0,2,0
00116,6,8,9,1,0,4,10
00117,10,7,9,10,10,6,0
00118,9,6,7,4,10,5,0
00119,8,8,7,6,10,3,10
00120,9,5,8,6,0,4,0
00121,10,10,9,10,0,6,0
00122,6,7,10,4,0,8,0
00123,10,8,6,1,0,3,0
00124,5,5,10,6,0,7,10
00125,6,9,5,2,10,1,0
00126,5,10,7,10,0,10,0
00127,5,7,5,1,0,6,10
00128,7,7,7,8,0,1,10
00129,8,9,7,6,10,8,0
00130,6,5,10,3,10,3,10
00131,10,7,6,9,0,4,0
00132,7,5,5,7,0,3,10
00133,8,6,7,8,0,2,0
00134,7,8,9,4,0,5,0
00135,7,8,7,10,0,6,0
00136,9,5,10,8,10,3,0
00137,6,10,7,9,10,8,10
00138,6,5,6,9,0,1,10
00139,7,5,9,3,10,5,10
00140,10,10,5,3,10,10,0
00141,9,7,5,3,0,5,0
00142,8,10,7,4,10,5,10
00143,8,5,10,9,0,7,0
00144,5,9,10,3,0,5,0
00145,8,9,8,4,10,7,10
00146,5,10,7,7,10,6,10
00147,9,7,9,7,10,2,0
00148,10,8,6,5,0,8,10
00149,9,10,5,1,0,10,10
00150,6,9,7,1,0,3,10
00151,9,8,7,4,0,1,0
00152,8,7,5,8,0,1,10
00153,9,5,8,3,10,7,0
00154,8,9,9,1,0,5,10
00155,8,6,7,1,0,10,0
00156,9,10,6,6,10,5,0
00157,5,7,8,7,10,10,0
00158,10,5,6,6,10,2,10
00159,8,6,6,5,0,8,0
00160,10,7,6,1,0,6,0
00161,5,5,9,8,10,4,0
00162,8,8,10,2,10,7,10
00163,6,8,5,2,10,7,10
00164,8,5,8,1,0,9,0
00165,6,5,9,5,0,3,10
00166,9,5,9,1,10,6,10
00167,9,10,5,1,10,3,0
00168,8,9,5,5,10,10,0
00169,5,8,5,4,0,10,0
00170,7,9,10,5,0,3,0
00171,10,9,5,1,0,10,10
00172,6,9,7,3,0,7,10
00173,8,8,6,7,10,4,0
00174,10,6,6,2,0,6,0
00175,7,7,10,9,10,8,10
00176,10,8,7,2,0,6,10
00177,10,9,5,7,0,8,0
00178,7,7,8,3,10,6,10
00179,8,9,6,7,10,7,10
00180,6,6,7,3,0,6,10
00181,7,8,10,2,0,7,0
00182,8,9,10,2,10,7,10
00183,10,7,7,10,0,10,0
00184,10,5,8,4,10,10,0
00185,5,10,5,3,10,9,10
00186,9,9,5,6,0,3,10
00187,5,8,6,10,10,9,0
00188,8,7,10,2,10,3,0
00189,9,10,6,5,10,4,0
00190,8,9,7,6,0,6,0
00191,9,7,5,5,10,4,10
00192,6,7,10,6,10,4,10
00193,8,5,7,2,0,5,10
00194,7,8,8,8,10,10,0
00195,7,10,6,1,10,6,10
00196,8,6,7,6,0,5,10
00197,10,10,5,9,10,8,10
00198,6,5,10,10,10,1,0
00199,6,9,9,6,10,6,10
00200,8,8,9,5,0,3,10
00201,10,7,8,7,0,7,0
00202,10,9,9,3,10,3,0
00203,9,7,5,8,0,7,0
00204,10,6,6,10,10,6,0
00205,10,9,8,8,0,8,10
00206,5,8,10,2,10,9,10
00207,9,6,6,8,10,7,0
00208,6,9,8,6,10,9,10
