MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,7,7,1,0,9,10
00002,9,5,10,8,10,4,10
00003,5,9,8,2,0,5,10
00004,9,7,7,9,0,5,0
00005,9,7,8,1,10,10,0
00006,5,10,7,2,10,8,0
00007,5,10,8,5,10,3,0
00008,7,9,6,1,10,7,10
00009,9,6,10,6,10,10,0
00010,9,7,8,7,10,3,0
00011,5,5,7,4,10,3,10
00012,10,5,9,8,0,9,10
00013,10,10,9,7,10,10,0
00014,10,10,5,8,0,3,10
00015,6,6,5,3,0,6,10
00016,8,7,9,1,0,6,10
00017,9,6,6,3,10,7,10
00018,10,10,6,8,0,1,10
00019,9,5,10,3,0,7,10
00020,10,10,10,1,10,3,10
00021,10,5,8,2,10,6,10
00022,7,6,5,10,0,7,10
00023,8,9,10,5,10,10,0
00024,7,10,6,1,0,2,10
00025,7,7,7,6,10,4,10
00026,10,9,10,3,10,6,0
00027,8,5,7,8,10,5,0
00028,8,6,8,9,10,5,0
00029,6,8,8,7,0,9,0
00030,5,10,6,5,0,1,10
00031,9,9,6,8,10,2,10
00032,9,6,10,5,10,10,0
00033,6,10,9,4,0,7,10
00034,9,8,5,7,10,5,10
00035,9,5,8,4,10,1,10
00036,5,5,9,5,0,5,0
00037,6,9,8,4,0,7,0
00038,8,8,10,3,10,7,0
00039,8,7,5,1,10,8,0
00040,7,7,7,9,0,6,10
00041,5,8,9,5,10,5,0
00042,10,5,5,8,0,10,10
00043,7,10,7,9,0,3,0
00044,6,9,5,7,0,6,10
00045,6,8,9,7,0,4,0
00046,6,5,5,2,10,3,0
00047,8,7,5,7,0,8,0
00048,9,7,8,8,10,5,10
00049,7,6,5,9,10,9,0
00050,7,5,6,7,10,9,10
00051,7,5,10,10,10,9,10
00052,7,9,8,10,0,8,10
00053,5,9,5,4,0,3,10
00054,6,6,7,2,0,10,0
00055,8,8,9,4,0,4,0
00056,9,8,8,10,10,5,10
00057,6,5,8,4,10,10,10
00058,10,10,10,8,0,5,10
00059,9,9,5,7,0,2,10
00060,6,9,7,6,10,3,10
00061,8,9,5,9,10,9,0
00062,9,10,9,4,0,3,0
00063,6,8,6,6,10,2,0
00064,6,8,10,7,0,9,0
00065,10,10,10,8,10,3,0
00066,5,6,5,6,0,4,10
00067,6,8,9,1,10,10,10
00068,5,5,7,2,10,1,10
00069,7,7,9,8,10,7,0
00070,8,10,8,5,0,10,0
00071,8,8,10,9,0,8,10
00072,7,7,7,2,0,3,10
00073,10,9,6,5,10,3,10
00074,9,9,6,1,0,3,10
00075,8,5,6,4,10,7,0
00076,10,6,10,1,10,8,10
00077,7,10,9,1,10,1,0
00078,5,6,5,10,0,8,0
00079,9,9,8,4,0,9,10
00080,7,10,10,1,0,10,0
00081,5,6,8,10,10,6,0
00082,10,5,7,9,10,3,10
00083,9,8,7,1,10,3,0
00084,6,8,9,10,0,5,10
00085,10,8,5,6,10,10,10
00086,7,6,5,7,10,1,10
00087,9,7,8,3,10,2,10
00088,8,8,10,4,10,9,10
00089,9,7,9,3,10,4,0
00090,6,10,10,7,0,9,10
00091,10,5,8,4,0,4,0
00092,7,5,10,3,0,2,0
00093,5,6,6,1,10,9,10
00094,5,8,7,3,0,3,0
00095,9,6,5,2,10,1,0
00096,6,9,7,2,10,4,10
00097,7,7,7,5,10,5,10
00098,9,10,5,5,0,9,10
00099,9,7,6,8,10,6,0
00100,5,6,10,2,10,6,0
00101,6,10,10,7,10,4,0
00102,5,6,5,8,10,8,10
00103,6,10,8,3,10,4,10
00104,5,5,5,4,10,9,0
00105,10,7,5,6,10,8,0
00106,7,8,6,6,10,3,10
00107,9,10,8,6,10,9,10
00108,7,9,8,4,10,9,0
00109,9,7,5,8,0,9,10
00110,9,8,8,2,0,2,10
00111,5,7,6,5,0,5,10
00112,8,6,8,9,0,1,0
00113,9,5,9,2,10,7,0
00114,9,7,10,7,10,2,0
00115,7,7,10,10,0,3,10
00116,8,5,6,4,10,1,10
00117,7,9,8,8,10,9,10
00118,10,10,8,1,10,1,10
00119,10,9,7,10,10,1,0
00120,7,8,10,7,10,10,0
00121,6,8,10,10,10,10,0
00122,5,5,5,2,0,4,0
00123,9,5,8,7,0,9,10
00124,10,5,9,8,10,9,10
00125,6,9,5,9,10,4,10
00126,7,6,10,8,0,8,0
00127,8,8,6,3,0,4,0
00128,8,8,10,6,10,3,0
00129,7,8,7,6,10,1,0
00130,8,8,7,7,10,6,10
00131,9,5,7,9,0,4,0
00132,8,8,5,10,10,8,10
00133,10,8,5,7,0,9,0
00134,9,7,7,8,10,2,10
00135,5,10,6,1,0,2,10
00136,7,6,8,1,10,10,10
00137,5,8,5,1,0,5,0
00138,6,10,5,3,0,10,10
00139,10,8,6,2,10,1,10
00140,10,9,5,10,10,10,0
00141,9,6,9,3,10,2,10
00142,5,6,8,3,10,1,10
00143,9,6,8,1,10,2,10
00144,5,10,7,3,10,7,0
00145,10,7,10,6,10,1,0
00146,6,5,9,3,0,4,0
00147,5,10,5,10,0,4,10
00148,5,7,6,4,10,10,10
00149,5,8,7,9,10,5,10
00150,5,10,8,5,10,10,10
00151,8,5,7,4,0,5,10
00152,9,5,9,8,10,2,0
00153,7,7,7,5,10,5,0
00154,9,6,10,6,10,9,0
00155,8,8,9,8,0,6,10
00156,9,7,9,4,10,10,0
00157,7,8,5,9,0,5,0
00158,8,7,7,8,10,3,0
00159,10,9,5,9,0,10,0
00160,9,8,8,5,0,4,10
00161,8,7,7,5,10,2,10
00162,9,9,9,5,0,10,10
00163,8,9,9,6,10,6,10
00164,10,9,9,6,10,10,10
00165,6,9,8,8,0,7,0
00166,7,7,8,5,10,7,0
00167,8,6,9,8,0,2,10
00168,8,8,10,3,0,1,0
00169,9,5,6,1,10,1,10
00170,7,6,10,4,0,6,10
00171,5,8,8,7,10,5,0
00172,9,7,8,5,10,6,0
00173,5,6,6,9,10,4,10
00174,8,8,8,6,10,6,10
00175,7,10,10,5,0,10,10
00176,7,10,6,9,0,6,0
00177,6,6,9,10,0,2,10
00178,6,9,10,3,10,8,10
00179,7,9,9,8,10,7,0
00180,9,5,5,8,10,5,10
00181,6,5,6,5,0,6,0
00182,5,10,5,8,0,2,0
00183,9,6,7,1,0,2,10
00184,9,9,6,3,0,1,0
00185,6,6,7,4,10,2,10
00186,6,9,10,10,0,8,0
00187,7,7,6,9,0,9,10
00188,10,9,5,5,0,9,0
00189,8,9,6,3,10,4,10
00190,5,6,5,8,10,8,10
00191,6,9,7,8,0,7,0
00192,7,7,7,10,10,7,10
00193,10,5,8,9,10,4,10
00194,6,6,8,8,0,8,0
00195,9,8,7,7,0,4,10
00196,6,9,8,6,0,7,10
00197,6,7,10,9,10,2,10
00198,5,6,6,1,0,8,0
00199,6,7,10,4,10,6,0
00200,5,9,10,2,0,2,0
00201,6,8,8,4,10,3,10
00202,8,9,5,3,0,4,0
00203,6,10,8,1,10,10,10
00204,7,9,6,4,10,5,0
00205,9,5,6,6,10,7,0
00206,8,9,5,6,10,8,0
00207,10,9,10,9,10,1,10
00208,8,9,6,2,10,8,0
00209,7,9,8,3,0,8,0
00210,7,9,8,6,0,4,0
00211,9,7,5,4,0,4,10
00212,10,6,9,9,0,9,10
00213,5,6,10,10,10,9,10
00214,9,7,7,4,10,5,10
00215,10,7,6,9,10,6,0
00216,5,9,6,8,0,1,0
00217,7,9,9,9,10,6,10
00218,9,9,10,8,0,6,0
00219,7,10,5,9,10,2,10
00220,7,8,10,2,10,4,0
00221,6,9,5,2,0,7,10
00222,10,5,6,2,10,1,10
00223,6,6,6,1,0,6,0
00224,6,8,10,5,0,8,0
00225,8,6,8,3,0,7,10
00226,6,7,10,3,10,4,0
00227,9,7,7,8,0,7,0
00228,9,10,9,4,0,3,10
00229,7,10,10,7,0,5,10
00230,10,9,5,4,10,4,10
00231,8,10,6,8,10,9,10
00232,6,6,8,8,10,4,10
00233,7,7,5,9,10,6,0
00234,9,10,8,6,0,4,10
00235,10,8,6,5,10,6,0
00236,8,10,9,10,10,1,0
00237,8,7,7,1,0,4,10
00238,8,5,6,4,10,7,0
00239,10,6,8,7,0,6,0
00240,5,9,9,7,10,2,10
00241,5,6,6,1,0,10,10
00242,7,10,7,5,10,6,0
00243,10,5,7,3,10,9,0
00244,5,9,8,6,10,2,0
00245,6,6,10,8,10,3,10
00246,6,9,9,9,0,4,10
00247,6,10,10,2,0,7,0
00248,8,6,6,4,10,3,10
00249,5,10,6,2,10,2,0
00250,6,10,8,4,10,10,0
00251,5,10,7,1,0,7,0
00252,7,10,8,4,10,1,0
00253,6,8,9,5,10,6,0
00254,5,7,5,10,0,10,0
00255,8,7,5,9,0,5,0
00256,6,5,5,5,0,10,10
00257,7,7,5,2,10,10,0
00258,9,5,7,7,0,7,0
00259,6,5,6,7,0,1,10
00260,7,8,10,8,10,10,0
00261,6,8,5,3,0,2,0
00262,5,8,8,9,0,7,0
00263,6,8,8,9,0,10,0
00264,10,5,7,7,10,4,0
00265,6,9,8,3,10,10,0
00266,7,6,6,7,0,1,0
00267,10,10,8,7,10,2,10
00268,9,5,8,1,10,9,10
00269,8,7,7,7,10,3,0
00270,7,6,9,3,0,3,0
00271,10,6,10,3,10,7,0
00272,10,8,8,1,0,4,10
00273,5,5,5,6,10,9,0
00274,9,7,7,8,10,1,0
00275,6,8,6,8,10,10,10
00276,6,6,10,8,0,5,10
00277,5,5,6,10,10,4,0
00278,9,9,7,7,0,3,10
00279,7,7,8,1,0,7,0
00280,10,7,10,1,0,3,0
00281,9,10,8,10,0,3,10
00282,6,9,7,1,0,10,10
00283,8,5,5,3,0,8,10
00284,8,7,5,5,10,10,10
00285,5,8,10,2,10,4,0
00286,6,5,10,6,0,1,10
00287,5,10,7,4,10,9,0
00288,6,6,8,4,0,10,0
00289,7,6,6,8,0,1,10
00290,9,9,7,5,0,5,10
00291,6,10,9,1,0,2,0
00292,7,5,10,2,10,9,0
00293,9,10,10,10,0,2,0
00294,5,8,8,1,0,6,0
00295,6,6,7,8,0,4,0
00296,9,8,8,10,10,8,10
00297,5,8,9,9,10,4,10
00298,6,8,10,3,10,1,10
00299,9,9,8,5,10,3,10
00300,7,6,6,8,10,6,0
00301,7,8,6,2,0,4,10
00302,10,8,10,9,0,7,0
00303,10,10,10,3,0,1,0
00304,10,10,9,3,10,3,10
00305,8,8,7,8,0,3,10
00306,6,8,5,8,10,2,10
00307,8,8,7,8,0,1,0
00308,5,10,5,3,10,1,10
00309,6,7,6,2,10,7,10
00310,5,6,9,5,10,6,0
00311,10,10,6,8,10,7,10
00312,6,8,9,5,0,9,10
00313,8,7,7,6,0,6,10
00314,5,9,10,1,0,9,0
00315,5,7,6,7,0,5,10
00316,8,9,7,3,10,6,10
00317,6,8,9,10,0,8,0
00318,9,7,8,6,10,7,0
00319,6,5,6,9,0,7,10
00320,5,9,9,8,0,9,10
00321,5,7,6,10,10,8,0
00322,7,8,10,1,0,8,0
00323,8,8,8,9,10,7,0
00324,5,9,8,4,10,9,0
00325,8,9,5,8,0,2,10
00326,8,5,9,6,0,5,0
00327,8,9,8,1,10,3,10
00328,8,7,9,5,0,2,10
00329,8,10,6,6,10,4,10
00330,7,6,6,3,10,2,10
00331,8,8,8,6,10,9,0
00332,9,10,9,5,10,5,10
00333,7,8,6,4,10,8,0
00334,9,7,5,2,0,8,10
00335,8,10,9,1,0,7,10
00336,9,9,6,9,10,10,0
00337,9,9,9,9,0,9,0
00338,8,5,6,1,0,10,10
00339,6,8,5,7,10,5,10
00340,6,6,7,2,0,6,10
00341,5,9,9,9,10,2,0
00342,9,8,10,4,0,5,0
00343,9,7,5,5,10,1,10
00344,8,8,5,1,10,3,0
00345,9,10,6,5,10,8,0
00346,5,9,6,4,0,6,10
00347,8,9,7,4,10,1,10
00348,9,7,6,4,10,10,0
00349,10,7,8,4,0,6,0
00350,8,6,8,4,0,2,0
00351,5,5,8,5,0,5,10
00352,5,5,8,1,0,9,0
00353,6,5,9,8,0,6,0
00354,7,9,10,1,0,5,10
00355,6,6,8,2,10,4,0
00356,6,6,6,4,0,1,10
00357,8,9,10,6,10,4,10
00358,6,8,5,5,0,8,0
00359,8,6,10,8,10,3,0
00360,8,6,10,9,10,7,0
00361,10,6,6,8,0,10,10
00362,7,10,8,5,10,6,10
00363,5,5,10,1,0,4,10
00364,8,9,9,3,10,7,10
00365,9,5,10,9,0,9,0
00366,9,8,5,8,10,1,0
00367,9,5,7,6,10,5,10
00368,7,9,10,10,0,7,10
00369,5,5,10,7,10,5,0
00370,5,7,5,3,0,10,10
00371,5,6,8,8,10,9,0
00372,8,6,5,6,10,1,0
00373,5,5,8,7,0,5,0
00374,7,5,10,6,10,6,10
00375,5,6,6,10,0,8,0
00376,6,9,6,3,0,8,0
00377,9,6,7,2,10,7,0
00378,7,8,8,7,10,8,10
00379,7,7,5,7,0,2,10
00380,5,10,9,3,0,2,0
00381,9,9,5,3,0,3,10
00382,7,9,8,9,0,2,0
00383,9,10,10,2,0,10,10
00384,5,6,7,7,0,6,10
00385,5,8,7,3,0,1,0
00386,6,9,7,6,10,4,0
00387,7,9,8,3,0,10,0
00388,7,8,9,5,0,7,10
00389,6,6,10,6,10,8,10
00390,8,6,7,1,0,5,0
00391,10,5,10,4,0,4,10
00392,6,5,7,8,0,3,10
00393,7,5,7,3,10,3,0
00394,7,5,10,9,10,1,10
00395,8,10,5,9,0,9,10
00396,5,6,9,7,10,4,0
00397,8,5,9,9,0,9,10
00398,7,8,5,7,10,5,10
00399,9,5,7,9,10,2,0
00400,9,7,8,4,10,3,10
00401,9,8,9,9,0,1,0
00402,6,8,10,1,10,3,0
00403,8,10,5,2,0,6,0
00404,7,9,8,3,0,9,10
00405,7,8,6,3,10,6,10
00406,9,8,8,1,0,8,0
00407,5,10,7,4,0,6,10
00408,5,5,6,1,0,9,10
00409,10,9,7,1,10,9,0
00410,10,6,10,6,0,9,10
00411,10,7,10,1,10,10,0
00412,7,7,7,10,0,1,10
00413,7,8,10,8,10,9,0
00414,7,8,7,9,10,2,0
00415,10,9,7,10,0,3,10
00416,5,10,9,7,10,10,0
00417,9,9,8,9,0,1,0
00418,5,6,5,9,10,6,0
00419,5,7,7,1,10,9,0
00420,6,7,10,4,0,6,10
00421,9,6,6,10,10,7,0
00422,10,5,6,8,0,6,10
00423,6,6,10,6,0,2,0
00424,7,8,10,5,10,7,10
00425,5,9,5,4,0,5,0
00426,6,9,7,7,0,2,10
00427,9,5,10,5,10,8,0
00428,8,7,6,8,0,10,0
00429,9,6,7,2,0,10,10
00430,7,6,9,7,0,4,10
00431,10,10,8,9,0,9,10
00432,5,5,10,4,0,4,10
00433,10,9,6,2,10,5,10
00434,9,10,8,6,10,2,10
00435,8,7,9,6,10,7,10
