MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,6,7,8,0,5,0
00002,6,10,7,3,0,7,0
00003,9,5,9,10,10,1,0
00004,9,10,8,8,0,3,10
00005,10,6,6,3,10,7,0
00006,7,5,7,3,0,2,10
00007,7,7,10,6,10,6,0
00008,8,5,9,6,10,3,0
00009,9,7,8,6,0,4,10
00010,7,6,9,10,10,8,10
00011,7,7,10,3,0,6,10
00012,5,8,8,5,10,2,10
00013,5,5,7,8,10,8,10
00014,9,7,8,1,0,6,0
00015,6,6,9,10,0,10,10
00016,10,10,9,1,10,9,0
00017,7,7,6,5,10,3,0
00018,10,8,10,2,0,10,10
00019,8,6,6,7,0,6,0
00020,7,10,5,3,0,3,0
00021,5,7,7,5,0,2,10
00022,9,7,9,10,10,8,0
00023,5,8,9,8,0,2,0
00024,6,6,9,10,0,5,10
00025,9,7,8,10,0,3,0
00026,10,6,7,5,10,9,10
00027,9,9,8,1,0,1,0
00028,9,10,6,3,10,1,10
00029,10,7,5,8,0,8,0
00030,5,6,5,1,0,9,0
00031,5,6,6,2,0,9,0
00032,10,9,8,3,10,5,10
00033,7,5,8,4,0,10,0
00034,7,6,9,2,0,8,0
00035,7,9,10,1,0,10,0
00036,5,5,6,1,0,2,10
00037,5,10,8,3,10,4,10
00038,5,7,8,5,0,3,0
00039,5,9,6,9,0,1,0
00040,10,9,10,3,0,8,10
00041,5,9,9,5,0,2,0
00042,8,7,6,5,0,8,0
00043,7,6,6,1,0,2,10
00044,8,10,10,4,0,1,0
00045,8,9,7,5,0,10,0
00046,7,7,10,2,10,2,10
00047,7,8,7,4,10,4,10
00048,10,9,7,6,0,5,0
00049,6,10,7,7,0,7,10
00050,9,8,8,4,0,3,10
00051,9,5,9,6,10,5,0
00052,6,6,9,4,10,6,10
00053,7,7,6,2,10,8,10
00054,6,10,7,3,0,7,0
00055,6,5,7,7,0,10,0
00056,10,6,10,3,0,6,10
00057,9,8,8,4,10,9,10
00058,6,6,7,4,10,3,0
00059,10,6,5,10,0,9,10
00060,8,7,7,10,0,6,10
00061,6,8,8,10,0,6,10
00062,5,9,8,3,0,4,0
00063,7,8,6,3,0,2,0
00064,8,6,7,8,10,4,0
00065,8,7,5,5,0,7,10
00066,7,10,7,1,10,9,10
00067,7,7,5,10,0,6,0
00068,8,8,10,8,0,2,10
00069,9,5,10,1,10,10,10
00070,6,5,9,5,10,3,0
00071,10,5,9,10,10,5,10
00072,8,7,6,3,10,3,10
00073,8,6,9,6,0,7,0
00074,9,9,5,4,10,10,10
00075,10,7,8,4,0,4,10
00076,7,8,8,3,0,2,10
00077,5,5,5,2,10,9,0
00078,6,9,10,8,0,3,10
00079,9,9,8,9,0,6,0
00080,7,10,8,1,0,6,10
00081,9,9,10,3,0,2,0
00082,9,6,5,5,10,5,0
00083,5,7,9,5,0,7,0
00084,6,10,8,7,0,9,0
00085,6,8,5,3,10,8,0
00086,7,10,10,10,0,8,0
00087,8,5,5,2,0,1,0
00088,8,6,8,3,0,1,0
00089,9,5,5,10,0,9,10
00090,9,5,9,1,10,7,10
00091,8,8,10,4,0,8,10
00092,10,6,8,6,0,3,10
00093,7,9,9,7,0,1,0
00094,10,6,6,8,0,8,10
00095,5,7,9,5,0,8,10
00096,5,10,8,1,0,9,0
00097,9,5,5,3,0,1,0
00098,8,7,8,5,10,8,10
00099,10,9,9,10,0,4,10
00100,6,9,5,6,0,4,10
00101,10,7,7,4,10,6,10
00102,5,6,10,6,10,6,0
00103,5,7,8,4,10,7,10
00104,10,10,6,9,10,4,0
00105,7,8,9,1,0,10,0
00106,8,8,9,5,10,6,10
00107,9,6,10,7,0,9,0
00108,9,8,7,2,10,3,10
00109,8,7,9,2,10,1,0
00110,7,9,8,9,0,10,0
