MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,5,6,6,0,3,10
00002,10,10,6,9,10,4,10
00003,7,5,9,1,0,8,0
00004,10,8,5,9,0,2,10
00005,8,10,6,10,0,6,10
00006,5,9,8,2,10,4,0
00007,9,7,9,5,0,1,0
00008,8,7,5,7,10,2,0
00009,6,8,9,3,0,7,0
00010,8,9,8,9,0,3,10
00011,8,7,5,2,0,8,0
00012,6,5,6,7,10,1,10
00013,7,5,5,1,10,10,0
00014,10,7,10,7,0,4,0
00015,5,9,5,1,10,9,10
00016,5,8,6,6,0,3,0
00017,9,7,9,8,10,8,10
00018,6,9,8,10,0,3,0
00019,9,10,9,10,0,3,0
00020,5,7,5,9,10,1,0
00021,9,6,7,1,0,10,10
00022,7,8,8,10,0,9,10
00023,7,7,6,3,0,6,10
00024,6,10,9,6,0,8,0
00025,5,9,10,9,10,6,0
00026,8,9,6,3,10,9,0
00027,5,8,6,8,10,6,10
00028,8,8,10,8,0,2,0
00029,7,6,9,1,0,3,0
00030,8,6,5,10,10,2,0
00031,10,9,6,10,0,4,10
00032,5,8,9,3,0,2,10
00033,9,5,8,4,10,2,10
00034,6,9,5,10,10,9,10
00035,10,7,10,6,0,9,10
00036,6,6,7,1,0,4,10
00037,10,9,5,4,10,2,0
00038,7,5,9,2,0,5,10
00039,7,8,6,4,0,7,10
00040,9,8,8,2,10,6,10
00041,7,7,8,1,0,8,0
00042,8,9,8,1,0,8,10
00043,6,6,5,8,10,4,10
00044,6,9,5,8,0,4,10
00045,5,10,7,1,10,2,10
00046,5,7,10,1,0,7,10
00047,9,5,6,5,0,7,0
00048,9,6,7,7,10,3,0
00049,7,6,8,8,10,1,0
00050,6,7,10,10,10,3,10
00051,6,5,8,8,10,8,0
00052,5,9,5,3,10,7,10
00053,7,9,9,5,10,1,10
00054,5,7,6,1,0,7,10
00055,10,7,9,9,10,2,10
00056,7,6,5,8,0,9,10
00057,6,6,9,3,0,1,0
00058,7,5,9,7,10,7,10
00059,8,10,7,6,0,4,10
00060,9,6,10,10,10,9,10
00061,10,6,8,3,0,8,10
00062,7,8,5,9,0,1,10
00063,7,6,10,7,10,6,10
00064,9,6,7,10,0,1,10
00065,10,9,9,9,10,10,10
00066,7,9,7,8,10,8,10
00067,9,10,9,10,0,9,10
00068,9,9,7,1,0,3,10
00069,5,8,6,3,0,8,10
00070,5,8,7,7,10,2,0
00071,8,10,10,6,10,7,0
00072,7,5,9,9,10,7,10
00073,6,6,6,7,10,4,10
00074,9,8,9,9,0,9,10
00075,6,10,7,9,0,7,0
00076,8,6,5,8,10,5,10
00077,7,5,9,2,0,10,0
00078,7,8,9,8,0,5,10
00079,5,9,6,4,0,4,0
00080,5,5,9,5,0,2,10
00081,5,7,8,10,10,1,10
00082,8,9,5,6,10,10,0
00083,8,6,10,10,10,2,0
00084,6,5,5,1,10,3,10
00085,10,6,5,10,0,2,0
00086,7,8,7,2,10,7,0
00087,7,5,10,4,0,2,10
00088,10,9,7,7,10,2,10
00089,6,7,7,4,0,6,10
00090,7,9,8,8,10,4,10
00091,10,10,5,1,10,10,10
00092,10,7,8,9,10,4,10
00093,7,9,5,5,0,7,0
00094,10,9,5,9,0,6,0
00095,5,7,7,7,10,3,10
00096,6,5,6,4,0,4,0
00097,8,7,8,3,10,2,10
00098,6,7,9,5,10,7,0
00099,9,8,5,3,0,10,10
00100,5,9,9,1,0,10,10
00101,7,8,6,6,0,3,0
00102,6,7,7,1,0,10,10
