MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,6,5,7,10,5,0
00002,8,8,6,4,0,10,0
00003,5,8,5,1,0,5,0
00004,10,10,7,10,0,3,0
00005,8,5,8,5,10,2,10
00006,6,10,10,3,0,5,10
00007,5,7,8,5,0,5,10
00008,10,7,7,2,0,7,10
00009,9,8,10,6,0,6,0
00010,5,5,10,5,0,1,10
00011,7,9,10,2,10,1,10
00012,10,5,5,1,0,7,0
00013,7,9,10,8,0,6,10
00014,8,7,7,9,10,3,0
00015,7,6,5,8,10,10,10
00016,9,10,7,8,0,9,10
00017,10,6,9,3,10,9,0
00018,6,6,8,4,0,6,0
00019,9,6,10,10,0,8,0
00020,10,5,7,2,0,5,10
00021,7,6,8,8,0,4,0
00022,10,7,5,10,10,6,10
00023,9,10,6,1,10,4,10
00024,5,5,5,2,0,7,10
00025,10,5,6,10,0,1,0
00026,6,8,8,5,0,2,0
00027,6,5,7,1,0,2,10
00028,8,5,10,6,0,2,10
00029,8,10,8,8,10,5,0
00030,5,6,7,2,10,1,10
00031,5,7,10,5,0,3,0
00032,5,10,10,8,0,7,10
00033,10,9,5,8,0,4,0
00034,9,7,10,5,0,3,0
00035,6,9,8,1,10,2,10
00036,9,6,10,10,0,3,10
00037,8,7,7,9,0,3,10
00038,6,5,8,10,10,4,0
00039,9,9,6,1,10,1,10
00040,8,5,5,5,0,7,0
00041,9,6,10,7,10,5,10
00042,10,6,8,5,0,1,10
00043,7,10,7,6,10,2,0
00044,9,7,9,8,0,6,0
00045,5,9,5,10,0,6,10
00046,9,9,5,8,0,7,10
00047,5,7,9,5,0,3,0
00048,10,9,8,7,0,4,10
00049,8,5,10,5,0,4,0
00050,6,6,6,9,10,1,10
00051,9,6,7,9,10,4,0
00052,5,9,8,7,10,8,0
00053,7,9,6,7,0,6,10
00054,10,8,10,9,10,4,10
00055,7,8,10,4,10,9,0
00056,8,5,8,9,10,10,10
00057,8,7,6,8,0,8,10
00058,9,8,8,9,0,3,10
00059,5,6,7,3,0,6,10
00060,7,6,9,5,10,1,0
00061,6,6,9,8,0,9,0
00062,9,10,7,6,0,8,0
00063,6,6,7,2,0,7,0
00064,6,5,10,10,10,3,0
00065,9,5,8,2,0,6,0
00066,5,8,10,4,10,3,10
00067,7,7,7,8,0,5,0
00068,5,10,7,9,0,5,0
00069,9,6,6,10,0,10,10
00070,10,9,8,2,0,9,10
00071,7,6,7,1,10,7,0
00072,5,8,5,5,0,2,10
00073,8,6,10,8,0,5,0
00074,5,9,9,7,10,1,0
00075,9,9,7,7,10,8,0
00076,6,6,5,4,10,10,0
00077,7,10,5,6,0,3,0
00078,8,7,6,8,0,1,10
00079,5,8,6,7,10,3,0
00080,10,6,10,6,10,2,10
00081,7,10,7,5,10,5,0
00082,7,6,9,3,10,5,0
00083,9,9,9,4,10,6,10
00084,5,6,8,10,10,9,0
00085,5,10,8,5,0,9,10
00086,7,8,5,1,10,7,0
00087,10,6,9,4,0,6,0
00088,6,5,7,4,0,5,0
00089,9,9,8,5,10,3,0
00090,10,9,7,8,10,9,10
00091,5,10,9,9,0,8,10
00092,6,10,6,5,0,2,0
00093,8,8,7,3,0,6,10
00094,5,5,5,1,10,6,10
00095,8,9,10,8,10,5,10
00096,8,8,9,2,0,10,10
00097,9,6,9,9,10,3,10
00098,6,9,5,2,10,9,10
00099,9,8,9,6,0,2,10
00100,8,8,6,10,10,4,10
00101,5,10,8,9,0,10,0
00102,6,10,7,9,0,5,10
00103,7,5,6,4,10,6,0
00104,6,5,7,5,10,5,10
00105,10,8,10,5,0,6,0
00106,8,5,10,2,0,7,0
