MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,10,6,7,10,1,0
00002,9,6,5,8,0,1,0
00003,6,7,9,5,10,1,0
00004,6,10,8,3,10,1,0
00005,10,7,8,7,0,4,0
00006,7,10,10,7,10,5,0
00007,8,8,7,7,0,9,10
00008,7,8,6,9,0,7,10
00009,7,6,10,3,10,4,0
00010,7,9,5,6,0,10,10
00011,5,5,5,7,10,4,0
00012,10,7,5,3,10,4,0
00013,9,9,9,8,10,7,0
00014,9,5,6,5,0,8,10
00015,9,5,10,7,10,8,10
00016,6,10,9,9,10,1,10
00017,8,9,9,2,0,8,0
00018,10,8,7,10,10,1,10
00019,10,6,8,1,10,5,0
00020,6,5,10,3,10,3,10
00021,8,10,8,9,10,4,0
00022,10,7,8,6,10,5,10
00023,7,10,9,8,0,2,10
00024,9,9,5,9,10,1,10
00025,10,10,5,3,10,9,0
00026,9,5,9,3,0,6,0
00027,8,6,10,6,10,6,0
00028,9,7,5,4,0,10,10
00029,8,5,8,4,0,8,10
00030,6,9,6,3,0,3,10
00031,6,6,7,7,0,5,0
00032,9,7,9,8,0,8,10
00033,10,5,8,1,0,9,10
00034,8,5,8,9,10,1,10
00035,6,5,10,3,10,8,10
00036,6,9,9,9,10,6,0
00037,9,5,7,10,10,3,10
00038,7,5,10,8,0,4,10
00039,6,5,6,3,0,2,10
00040,9,6,6,10,0,2,10
00041,6,9,7,5,0,8,0
00042,7,7,8,5,0,7,10
00043,5,7,10,3,10,4,10
00044,10,10,5,8,10,3,0
00045,9,5,9,6,10,5,0
00046,8,7,5,8,0,3,0
00047,8,7,5,7,0,5,0
00048,7,10,8,10,0,9,10
00049,6,6,10,8,0,10,0
00050,10,9,7,10,0,3,10
00051,6,7,5,2,0,5,10
00052,8,7,9,7,10,4,10
00053,9,5,6,6,0,8,10
00054,6,9,7,5,0,9,0
00055,8,10,9,6,0,2,10
00056,8,5,5,8,0,5,0
00057,5,8,5,1,10,8,0
00058,7,9,7,1,10,9,10
00059,5,9,5,10,10,7,10
00060,5,8,9,7,10,9,10
00061,9,5,9,4,10,9,10
00062,8,7,9,9,10,4,10
00063,7,5,8,3,0,7,0
00064,8,7,5,9,10,1,0
00065,8,7,9,9,10,5,0
00066,8,7,10,6,10,9,0
00067,10,9,7,3,0,5,0
00068,6,7,7,2,0,1,10
00069,7,8,5,4,10,3,0
00070,7,9,10,3,0,6,10
00071,8,8,9,2,10,1,0
00072,8,9,10,4,0,6,0
00073,7,10,5,5,0,10,10
00074,5,8,9,3,10,6,10
00075,7,9,10,10,10,1,0
00076,6,7,10,8,10,9,0
00077,6,7,5,5,10,5,0
00078,7,6,10,4,0,6,0
00079,5,6,7,9,0,1,0
00080,8,7,9,2,0,8,10
00081,7,10,7,1,10,5,10
00082,10,7,9,3,10,6,10
00083,5,8,7,2,0,4,10
00084,9,10,5,10,0,8,0
00085,8,10,8,7,10,10,10
00086,8,6,10,7,0,6,0
00087,9,6,10,7,10,8,10
00088,10,5,9,7,10,7,0
00089,7,6,9,1,0,7,10
00090,6,7,5,6,0,2,0
00091,5,7,7,6,0,2,10
00092,8,5,6,1,10,2,0
00093,10,6,9,4,0,10,0
00094,10,10,9,2,0,6,10
00095,9,7,8,7,0,3,0
00096,6,5,8,8,10,9,0
00097,6,9,7,3,10,4,0
00098,8,7,7,2,10,3,0
00099,10,9,6,3,10,4,10
00100,5,9,9,5,0,3,10
00101,5,10,5,9,0,9,0
00102,9,5,7,3,10,3,0
00103,9,5,9,10,0,9,0
00104,10,9,8,9,10,5,0
00105,7,6,9,7,0,5,0
00106,8,6,6,1,0,3,0
00107,5,7,10,2,10,3,0
00108,5,8,7,5,10,5,0
00109,6,5,10,8,0,7,0
00110,7,5,10,10,0,10,10
00111,7,5,6,8,0,8,0
00112,9,6,5,4,10,7,10
00113,10,5,5,6,10,10,10
00114,7,5,6,10,0,7,10
00115,8,7,10,1,10,6,10
00116,8,6,6,3,10,9,0
00117,5,8,6,1,10,6,0
00118,10,8,5,9,0,2,10
00119,5,9,10,5,10,9,0
00120,10,7,6,1,0,10,0
00121,6,6,7,10,10,6,0
00122,10,7,10,4,10,9,0
00123,9,9,9,2,0,2,0
00124,10,6,6,8,10,10,0
00125,10,6,8,1,10,6,10
00126,10,5,8,2,10,2,10
00127,6,10,9,3,10,9,10
00128,5,9,6,7,10,7,0
00129,5,6,7,9,0,9,10
00130,10,10,9,1,10,6,0
00131,5,6,5,8,10,8,0
00132,7,7,7,6,0,4,0
00133,5,7,10,2,0,2,0
00134,7,9,9,4,0,5,10
00135,10,5,6,2,0,10,10
00136,8,8,5,9,10,6,0
00137,6,5,7,5,0,6,0
00138,8,9,6,5,0,5,0
00139,10,9,10,7,0,4,10
00140,7,9,10,5,0,1,10
00141,9,6,6,2,0,1,10
00142,7,8,6,5,10,2,0
00143,6,9,8,10,0,3,0
00144,5,5,6,5,10,5,10
00145,7,5,7,5,0,6,0
00146,9,5,5,3,10,6,0
00147,5,6,7,3,0,9,0
00148,6,8,5,7,0,5,0
00149,7,10,8,6,10,6,10
00150,8,7,5,7,0,6,0
00151,7,10,5,6,10,7,10
00152,6,9,9,10,0,2,10
00153,8,5,10,9,10,2,10
00154,6,9,10,7,0,10,0
00155,10,5,9,10,10,4,10
00156,6,9,9,5,10,2,0
00157,7,6,5,7,10,3,0
00158,8,8,10,4,0,5,10
00159,8,7,9,10,0,7,10
00160,8,8,8,7,10,2,10
00161,10,8,10,9,0,5,0
00162,6,9,7,4,10,2,0
00163,10,5,9,5,10,1,10
00164,7,7,5,7,10,4,10
00165,10,6,9,1,0,10,0
00166,6,7,9,2,0,10,0
00167,5,9,9,9,10,4,10
00168,10,9,9,4,10,5,10
00169,5,8,7,1,0,10,0
00170,5,6,9,3,0,2,0
00171,10,5,7,10,0,1,0
00172,8,5,9,7,10,3,0
00173,6,6,8,5,10,7,10
00174,8,10,9,5,10,6,0
00175,5,5,9,1,0,1,0
00176,10,5,7,9,10,8,0
00177,9,8,10,9,10,5,0
00178,10,8,6,7,0,2,10
00179,5,7,9,2,10,8,10
00180,6,9,7,4,0,8,0
00181,5,9,6,8,10,6,10
00182,6,7,7,5,10,2,10
00183,7,10,6,6,0,9,0
00184,6,6,5,7,0,1,10
00185,9,5,6,6,10,7,10
00186,6,8,8,10,10,3,10
00187,9,6,6,8,0,8,0
00188,7,7,5,10,0,6,0
00189,10,7,7,2,10,2,0
00190,6,9,9,8,10,10,0
00191,8,9,7,9,10,7,10
00192,8,7,10,2,0,10,0
00193,9,8,7,8,0,10,10
00194,8,7,8,7,0,2,0
00195,6,6,10,10,10,9,0
00196,10,7,6,7,0,5,10
00197,9,6,7,7,10,10,0
00198,10,5,6,10,10,1,10
00199,8,6,10,5,0,2,0
00200,9,10,6,7,0,6,10
00201,7,10,6,8,0,8,10
00202,6,5,7,9,10,7,0
00203,6,8,5,4,10,8,10
00204,10,5,7,9,0,3,0
00205,5,9,9,10,10,5,0
00206,10,6,6,6,10,10,10
00207,5,8,6,7,10,5,10
00208,5,10,9,9,0,7,0
00209,9,6,5,8,0,7,0
00210,10,9,7,10,0,10,10
00211,6,9,6,7,0,8,0
00212,5,8,10,10,0,5,0
00213,7,6,10,10,10,10,0
00214,5,9,10,8,0,8,10
00215,9,7,8,9,0,4,10
00216,10,10,6,8,0,9,10
00217,9,8,9,5,10,2,0
00218,6,9,10,2,0,10,0
00219,6,7,9,1,10,9,0
00220,6,5,9,1,0,2,0
00221,7,5,9,5,0,4,0
00222,10,5,6,3,10,9,0
00223,9,8,6,4,10,7,10
00224,5,8,8,4,10,8,10
