MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,7,8,2,10,3,0
00002,9,5,9,9,10,10,10
00003,7,7,10,3,10,6,10
00004,8,6,8,6,10,7,10
00005,8,6,7,2,0,5,0
00006,5,7,5,1,10,2,0
00007,9,9,7,9,0,7,0
00008,9,7,7,2,0,3,10
00009,10,6,8,7,10,8,0
00010,7,10,7,10,0,10,10
00011,9,8,8,4,0,1,10
00012,6,5,7,9,10,3,0
00013,10,10,6,3,10,1,0
00014,9,9,10,2,0,8,10
00015,8,5,8,6,0,7,10
00016,10,7,8,5,10,3,0
00017,10,10,6,1,0,5,0
00018,7,6,5,10,0,8,0
00019,9,10,8,3,0,10,0
00020,5,7,6,4,10,6,10
00021,8,8,6,9,0,6,10
00022,5,9,9,8,0,5,10
00023,10,10,5,7,0,4,0
00024,8,5,10,6,10,6,0
00025,7,9,6,4,10,7,0
00026,5,7,5,5,10,3,10
00027,5,9,5,4,10,1,0
00028,6,6,10,4,0,4,10
00029,6,6,5,7,0,5,10
00030,6,5,9,10,0,2,10
00031,8,9,10,4,0,3,0
00032,9,9,7,2,10,2,10
00033,5,8,6,9,0,4,10
00034,6,7,10,4,0,6,0
00035,7,7,8,6,10,6,0
00036,10,7,9,9,0,6,10
00037,6,8,8,1,0,4,10
00038,7,6,10,9,0,8,0
00039,8,10,8,5,10,8,0
00040,9,8,10,6,0,2,10
00041,10,9,6,2,0,4,10
00042,8,10,5,3,10,9,10
00043,5,9,8,7,10,8,10
00044,6,6,10,9,10,3,0
00045,7,10,6,6,10,5,10
00046,9,8,7,10,10,2,10
00047,9,5,7,3,0,6,0
00048,5,10,10,4,10,3,0
00049,7,6,9,9,10,5,0
00050,9,5,9,6,0,3,10
00051,6,8,6,7,10,4,0
00052,9,8,10,3,10,2,0
00053,6,9,7,6,0,4,0
00054,6,9,8,10,10,1,10
00055,9,6,6,5,0,6,0
00056,6,5,6,9,10,5,10
00057,5,10,7,6,0,10,10
00058,7,5,5,5,10,9,0
00059,8,9,5,10,0,2,10
00060,10,7,7,3,10,1,0
00061,9,5,7,1,0,8,10
00062,6,7,7,5,10,10,10
00063,9,9,8,9,10,2,0
00064,8,8,9,2,10,5,10
00065,5,10,5,8,0,6,0
00066,10,8,7,3,10,1,0
00067,6,10,5,3,10,2,10
00068,6,7,5,9,0,4,0
00069,7,7,6,5,10,1,0
00070,7,9,9,2,0,3,0
00071,5,6,10,1,10,9,10
00072,10,9,6,3,10,6,0
00073,5,7,7,6,10,4,0
00074,6,8,8,8,10,3,10
00075,9,7,10,9,0,6,10
00076,6,10,9,10,10,10,10
00077,5,9,9,7,10,4,0
00078,5,9,5,6,10,5,10
00079,7,10,10,4,0,7,0
00080,7,6,7,4,0,2,10
00081,7,7,9,1,0,7,10
00082,6,9,9,2,0,4,0
00083,5,8,8,7,0,2,10
00084,5,5,5,3,0,3,0
00085,6,5,5,6,0,6,10
00086,7,7,5,3,0,2,0
00087,6,7,9,7,0,4,0
00088,9,8,8,6,0,3,0
00089,5,9,5,5,0,6,10
00090,6,10,5,6,0,4,0
00091,9,7,7,3,10,10,10
00092,5,10,8,9,0,6,10
00093,8,8,6,3,10,1,10
00094,6,6,7,9,0,6,0
00095,8,9,5,7,0,3,10
00096,7,10,8,10,10,2,10
00097,10,5,9,2,0,3,0
00098,6,8,6,7,0,9,0
00099,10,6,9,3,10,1,0
00100,8,6,8,4,0,7,0
00101,9,8,5,6,10,1,0
00102,5,9,8,6,10,3,10
00103,7,9,9,9,0,6,10
00104,9,10,10,10,0,2,0
00105,7,7,7,4,0,5,0
00106,6,10,8,4,10,5,10
00107,8,10,5,10,0,5,10
00108,6,7,10,8,10,6,0
00109,6,8,5,8,10,6,10
00110,5,10,6,1,0,10,0
00111,10,5,9,2,0,10,10
00112,9,10,8,9,10,4,10
00113,7,8,6,7,10,4,10
00114,9,5,9,7,10,1,0
00115,8,9,7,5,10,7,0
00116,5,10,8,3,10,3,0
00117,10,10,7,1,0,4,10
00118,6,6,7,5,10,3,10
00119,9,8,9,9,10,10,10
00120,8,7,5,7,0,7,10
00121,5,9,10,5,0,3,10
00122,7,8,7,1,10,7,10
00123,9,10,7,2,10,3,0
00124,10,8,10,4,10,6,0
00125,5,8,8,7,0,3,0
00126,10,5,10,4,10,2,10
00127,5,9,10,8,0,5,0
00128,5,8,5,10,10,10,0
00129,5,7,8,6,10,8,10
00130,5,5,10,7,0,8,0
00131,7,9,5,6,0,1,0
00132,9,5,9,9,0,10,0
00133,7,10,7,2,0,2,10
00134,10,9,8,10,10,1,10
00135,5,7,7,5,10,5,10
00136,9,8,8,5,0,4,10
00137,8,5,10,10,10,8,10
00138,5,9,5,8,0,9,10
00139,8,9,10,9,0,2,10
00140,10,10,5,8,10,4,10
00141,10,7,9,5,10,3,0
00142,8,6,8,5,0,1,10
00143,5,6,9,1,10,7,0
00144,5,9,5,8,0,2,0
00145,8,10,7,5,0,4,0
00146,6,6,6,10,0,3,10
00147,7,7,10,3,10,9,10
00148,10,7,7,5,0,1,0
00149,9,9,8,6,0,7,0
00150,9,7,6,10,0,1,0
00151,9,9,10,7,10,9,10
00152,10,5,10,1,0,5,10
00153,8,6,10,1,10,10,10
00154,6,8,6,8,10,1,10
00155,8,9,8,1,0,8,0
00156,9,7,6,5,0,1,0
00157,9,9,5,4,0,4,0
00158,10,8,8,3,10,1,10
00159,5,5,5,7,0,2,0
00160,10,6,9,2,0,4,10
00161,5,6,6,7,0,8,10
00162,10,6,8,7,10,7,10
00163,9,7,8,10,0,1,0
00164,10,5,5,1,10,1,10
00165,6,8,10,10,0,3,10
00166,5,9,6,2,10,3,0
00167,8,6,8,10,0,3,10
00168,10,10,6,3,10,4,0
00169,9,9,10,8,10,1,10
00170,8,5,5,3,0,8,0
00171,6,9,9,3,0,10,10
00172,5,10,7,6,0,1,10
00173,6,9,8,7,10,6,0
00174,5,9,9,4,0,8,10
00175,6,5,10,2,10,6,10
00176,6,5,9,10,10,3,0
00177,6,7,6,6,0,8,0
00178,10,9,9,10,10,4,0
00179,6,6,8,4,10,3,10
00180,7,7,5,5,0,10,10
00181,8,9,6,10,10,10,10
00182,10,9,5,2,0,4,10
00183,7,9,10,6,0,2,0
00184,8,6,10,7,10,1,0
00185,8,5,6,7,0,1,0
00186,7,7,8,6,10,8,0
00187,9,9,8,5,0,7,10
00188,8,6,5,7,10,7,10
00189,7,9,10,9,10,5,0
00190,7,10,10,1,10,6,0
00191,7,8,8,4,0,10,10
00192,6,9,9,7,10,3,10
00193,10,8,7,7,0,1,0
00194,5,6,9,9,0,8,0
00195,6,9,8,8,10,7,0
00196,10,5,8,5,0,2,0
00197,5,10,8,2,0,6,0
00198,7,10,10,8,0,3,0
00199,9,9,9,8,0,6,0
00200,10,5,6,2,10,6,10
00201,7,5,5,7,10,8,0
00202,5,7,9,7,10,4,0
00203,10,10,5,1,10,10,10
00204,6,7,5,3,0,8,10
00205,9,5,10,9,0,5,0
00206,6,5,8,4,10,8,10
00207,5,10,10,2,0,1,0
00208,10,7,9,6,0,10,0
00209,5,5,5,6,0,10,0
00210,7,7,10,7,10,6,0
00211,10,6,6,1,0,2,10
00212,10,5,10,6,10,6,0
00213,9,8,10,5,0,2,0
00214,6,5,9,6,10,7,0
00215,9,7,5,8,10,8,0
00216,6,7,7,2,0,5,0
00217,10,7,8,3,0,9,0
00218,8,10,6,6,0,3,10
00219,10,7,9,6,0,1,0
00220,6,7,10,9,0,7,0
00221,6,10,9,10,0,7,0
00222,10,5,9,2,10,3,10
00223,9,6,7,3,10,3,0
00224,9,5,5,8,0,6,0
00225,10,8,7,2,10,10,10
00226,5,5,10,4,10,4,0
00227,6,8,8,7,0,7,0
00228,5,9,10,8,10,1,10
00229,8,10,9,3,10,9,0
00230,7,6,6,1,10,8,0
00231,7,7,8,1,0,6,10
00232,7,7,5,4,10,7,0
00233,6,6,5,2,0,3,10
00234,6,7,9,10,10,7,10
00235,5,10,8,10,0,1,0
00236,10,6,8,8,10,6,0
00237,5,5,8,7,0,6,0
00238,10,6,8,10,0,5,10
00239,10,10,10,10,10,2,10
00240,7,7,10,4,10,6,10
00241,6,8,10,8,0,10,10
00242,7,9,8,8,10,3,10
00243,7,8,5,9,10,5,10
00244,6,8,9,3,10,1,10
00245,6,6,5,3,0,2,10
00246,5,7,5,9,0,7,10
00247,9,5,10,1,0,3,0
00248,10,10,7,1,10,2,10
00249,10,8,8,4,0,6,0
00250,5,9,9,3,10,10,10
00251,6,9,9,5,0,6,10
00252,6,10,7,6,0,5,10
00253,5,5,9,1,0,9,0
00254,9,9,8,10,10,4,0
00255,5,7,5,10,0,4,0
00256,8,8,8,4,10,9,10
00257,7,5,7,9,0,9,10
00258,9,5,6,6,0,7,0
00259,5,5,5,10,0,1,0
00260,7,5,9,9,0,9,0
00261,5,9,7,3,10,9,10
00262,6,7,10,1,0,4,10
00263,6,6,10,1,10,1,0
00264,10,7,10,10,0,7,0
00265,8,6,7,5,0,7,0
00266,10,8,9,5,10,10,10
00267,8,10,7,2,10,3,10
00268,7,8,8,5,10,1,10
00269,6,7,9,5,0,1,0
00270,5,9,7,1,0,7,10
00271,7,8,6,1,10,10,0
00272,7,10,10,5,0,3,10
00273,6,7,7,6,0,3,10
00274,8,6,9,7,0,3,0
00275,8,5,5,7,0,3,0
00276,8,5,8,7,0,9,10
00277,5,9,10,6,0,2,10
00278,7,5,10,4,0,2,0
00279,10,8,7,4,10,8,10
00280,8,7,10,8,0,4,0
00281,5,6,6,10,10,6,0
00282,8,10,6,10,10,10,0
00283,9,7,6,8,0,4,10
00284,9,5,9,7,10,10,10
00285,10,5,10,1,10,7,10
00286,7,8,9,10,10,1,0
00287,8,10,8,5,10,8,0
00288,7,8,10,5,0,7,10
00289,7,9,9,7,0,8,10
00290,10,10,7,7,0,10,10
00291,7,6,5,6,10,3,0
00292,6,10,7,6,10,5,10
00293,9,7,7,2,0,7,0
00294,9,5,6,3,10,10,0
00295,8,5,6,1,10,8,10
00296,5,8,10,1,0,6,10
00297,10,9,7,8,0,4,0
00298,5,10,6,10,0,7,0
00299,8,8,8,6,10,2,10
00300,8,10,9,9,10,5,10
00301,9,8,6,9,0,6,0
00302,5,9,9,8,0,5,0
00303,10,10,7,7,0,5,0
00304,6,6,6,3,10,5,0
00305,6,10,9,2,10,5,0
00306,9,8,8,1,10,8,0
00307,5,5,8,4,0,6,0
00308,7,7,5,3,0,8,10
00309,10,6,5,2,0,4,10
00310,6,8,5,6,10,6,0
00311,10,10,10,6,10,5,10
00312,10,5,10,7,10,2,10
00313,9,6,5,5,10,1,10
00314,8,8,8,2,0,1,0
00315,9,6,5,8,0,3,0
00316,8,8,7,1,0,10,10
00317,10,7,8,8,10,5,10
00318,10,8,7,6,10,10,10
00319,9,8,6,3,0,10,10
00320,9,5,5,9,0,6,0
00321,8,10,9,8,0,9,0
00322,6,6,5,4,0,1,10
00323,7,8,10,4,10,10,10
00324,7,8,5,4,0,10,0
00325,5,7,10,1,10,2,10
00326,6,6,5,6,10,10,0
00327,6,5,9,4,10,6,10
00328,6,6,9,6,0,7,0
00329,9,9,8,2,0,1,10
00330,8,6,6,1,0,8,10
00331,8,9,9,7,10,10,0
00332,9,5,8,5,10,10,10
00333,9,9,9,6,0,6,0
00334,7,5,6,9,0,7,10
00335,6,9,8,7,0,1,0
00336,6,8,5,9,10,8,10
00337,7,7,5,1,10,9,0
00338,5,10,7,2,10,1,10
00339,7,6,8,6,0,5,10
00340,6,7,6,5,0,7,10
00341,7,7,6,3,10,8,10
00342,6,9,8,9,0,6,0
00343,6,10,8,10,10,6,0
00344,9,6,6,10,10,6,0
00345,7,7,8,8,0,5,10
00346,7,6,8,2,0,8,10
00347,6,7,6,6,10,6,0
00348,10,7,9,5,0,4,0
00349,8,5,9,3,10,4,0
00350,6,8,7,9,0,4,0
00351,9,6,5,1,10,3,0
00352,8,10,9,10,10,6,10
00353,8,7,7,7,0,8,10
00354,9,6,7,5,10,9,0
00355,7,5,6,10,0,1,0
00356,6,6,10,4,0,2,0
