MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,10,10,9,10,8,0
00002,6,7,10,10,0,10,10
00003,10,7,5,5,0,2,0
00004,10,7,8,6,0,2,10
00005,7,5,10,10,0,4,10
00006,10,8,5,4,0,9,0
00007,9,9,7,4,0,1,10
00008,6,8,10,3,0,4,0
00009,7,7,8,1,10,4,0
00010,7,8,8,9,10,4,10
00011,7,5,5,3,10,9,10
00012,10,10,10,1,0,9,0
00013,8,6,6,8,0,2,0
00014,9,7,8,2,10,8,10
00015,5,10,5,9,0,7,10
00016,5,8,6,7,0,7,10
00017,8,6,6,5,0,4,10
00018,6,9,8,9,10,1,10
00019,6,10,8,7,10,9,0
00020,6,7,9,3,10,10,10
00021,7,8,5,2,10,4,10
00022,5,6,9,3,10,1,10
00023,8,6,10,5,10,6,10
00024,8,8,6,4,0,3,0
00025,8,7,5,10,10,7,0
00026,10,6,9,1,10,4,0
00027,7,10,7,10,0,7,0
00028,9,5,5,9,10,10,10
00029,6,6,8,10,0,7,10
00030,8,9,9,7,0,9,10
00031,8,8,10,1,0,1,0
00032,8,10,10,9,10,3,10
00033,9,7,10,9,0,7,10
00034,9,8,9,10,0,1,0
00035,8,9,6,5,10,10,10
00036,6,10,6,9,10,4,10
00037,8,9,7,8,10,7,0
00038,6,10,6,4,10,8,0
00039,6,7,10,1,0,2,10
00040,9,6,7,10,0,4,10
00041,8,10,9,6,10,2,10
00042,5,7,7,3,10,9,10
00043,9,8,7,2,0,9,10
00044,9,5,10,3,0,6,10
00045,9,9,5,5,10,4,0
00046,6,9,10,1,0,9,10
00047,9,5,6,3,10,3,10
00048,8,6,10,8,0,6,10
00049,5,5,5,8,0,9,0
00050,8,6,6,6,0,4,0
00051,6,10,5,8,10,3,10
00052,6,5,5,3,0,2,10
00053,10,8,6,6,10,1,10
00054,5,8,8,5,0,10,10
00055,8,5,6,1,10,4,0
00056,10,7,5,10,0,6,10
00057,8,10,8,10,10,1,10
00058,9,8,8,3,10,6,0
00059,5,6,7,9,0,1,10
00060,5,9,5,4,10,5,10
00061,8,9,9,6,10,2,0
00062,8,10,8,3,0,6,0
00063,5,10,9,3,10,5,0
00064,9,6,6,8,10,5,0
00065,5,5,9,4,10,7,10
00066,8,10,9,2,10,3,10
00067,7,9,7,10,10,1,0
00068,7,5,7,4,0,2,10
00069,7,10,8,6,10,5,10
00070,8,7,9,10,0,8,0
00071,9,6,5,9,0,9,10
00072,9,9,6,7,0,10,10
00073,7,6,9,9,10,1,10
00074,7,10,5,9,10,2,0
00075,6,8,7,10,0,6,10
00076,9,9,8,4,10,7,10
00077,7,9,9,4,0,10,10
00078,6,6,8,9,0,9,10
00079,6,9,9,2,10,2,0
00080,9,6,6,10,10,8,10
00081,5,8,10,1,10,9,10
00082,5,9,9,9,10,3,0
00083,5,5,6,9,0,3,0
00084,8,6,7,4,10,1,10
00085,8,10,8,5,10,6,0
00086,7,10,5,5,0,8,10
00087,6,6,5,3,10,5,0
00088,9,5,7,5,0,10,0
00089,10,10,9,5,0,2,0
00090,5,10,6,2,10,1,10
00091,6,5,5,6,10,3,0
00092,5,8,10,3,10,8,10
00093,8,9,7,4,10,7,10
00094,6,9,6,6,10,7,10
00095,5,6,8,4,0,4,0
00096,9,10,5,7,0,1,0
00097,10,6,7,8,10,1,10
00098,10,6,10,1,0,2,10
00099,10,6,10,10,0,8,0
00100,6,9,6,10,10,5,10
00101,7,10,6,10,10,2,0
00102,5,10,9,2,0,4,0
00103,9,6,7,8,0,8,0
00104,9,9,5,10,10,10,10
