MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,8,8,5,0,1,10
00002,5,7,5,1,10,8,10
00003,7,7,8,1,10,8,10
00004,8,5,10,2,10,10,0
00005,5,6,6,9,10,1,0
00006,6,10,7,8,0,1,10
00007,7,7,9,6,10,10,10
00008,10,6,9,8,10,10,10
00009,5,8,5,9,0,8,0
00010,5,9,7,5,10,9,10
00011,10,6,10,1,0,10,0
00012,10,9,6,3,10,10,0
00013,9,7,7,4,10,5,10
00014,8,5,9,10,0,6,10
00015,6,5,8,8,0,2,10
00016,10,10,7,6,10,9,10
00017,9,5,7,6,0,1,0
00018,10,9,5,5,10,7,0
00019,7,10,6,2,10,6,10
00020,7,8,8,2,0,9,10
00021,9,6,9,8,0,3,10
00022,9,5,9,4,10,6,10
00023,10,8,10,1,0,9,10
00024,10,9,7,1,0,5,10
00025,10,6,7,6,0,3,0
00026,6,7,5,10,10,5,10
00027,6,9,9,9,10,9,0
00028,9,9,10,5,10,10,0
00029,8,10,5,8,10,5,0
00030,7,8,6,8,0,10,0
00031,7,5,6,9,10,7,10
00032,9,6,8,6,0,2,10
00033,7,10,9,5,0,1,0
00034,5,6,7,8,0,1,10
00035,7,10,7,8,0,3,0
00036,6,8,9,5,0,10,10
00037,10,5,5,5,10,2,10
00038,6,8,10,9,0,8,0
00039,8,7,6,6,10,4,0
00040,6,5,5,7,0,8,0
00041,10,7,9,9,0,10,10
00042,6,10,6,1,10,10,0
00043,6,8,8,9,10,1,10
00044,5,10,9,2,10,9,0
00045,6,10,6,3,10,5,0
00046,8,6,7,4,10,2,0
00047,6,5,9,8,0,9,10
00048,5,8,5,6,10,4,10
00049,8,8,5,2,0,6,0
00050,7,6,7,9,10,10,0
00051,7,8,10,3,0,10,10
00052,9,8,8,6,10,9,0
00053,8,6,8,2,10,10,0
00054,9,5,7,2,10,7,0
00055,6,7,8,7,10,8,0
00056,9,5,7,5,0,5,10
00057,5,6,5,5,10,10,0
00058,5,10,5,3,0,6,10
00059,5,6,8,7,0,1,10
00060,5,6,8,8,10,4,0
00061,5,6,5,1,10,2,10
00062,10,6,8,10,10,1,0
00063,10,7,5,4,0,7,0
00064,9,6,5,8,10,10,10
00065,8,9,7,10,0,1,10
00066,8,10,9,8,0,10,0
00067,5,9,5,2,0,3,10
00068,9,5,6,3,0,2,0
00069,6,6,10,9,0,1,10
00070,10,6,7,9,0,2,10
