MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,7,5,7,10,3,10
00002,5,8,9,1,0,8,0
00003,8,9,6,4,10,2,0
00004,6,9,7,8,0,4,10
00005,5,7,10,5,0,4,10
00006,6,10,5,8,10,2,10
00007,9,10,8,6,0,6,10
00008,10,10,6,1,10,5,10
00009,9,8,9,2,10,2,0
00010,6,5,10,3,10,2,0
00011,7,5,10,8,10,9,10
00012,9,9,6,3,10,5,10
00013,6,8,10,5,0,7,0
00014,10,5,9,6,0,6,10
00015,5,7,7,9,0,1,0
00016,10,6,5,6,0,6,10
00017,10,8,9,4,0,10,10
00018,6,5,6,6,0,2,10
00019,5,8,5,4,10,2,0
00020,5,6,8,6,0,9,0
00021,8,7,7,5,0,7,10
00022,6,5,9,7,0,6,0
00023,10,8,8,2,0,7,10
00024,7,10,5,10,10,1,10
00025,9,9,7,10,0,5,0
00026,10,5,8,2,10,9,10
00027,6,5,10,6,10,2,10
00028,9,7,10,4,0,3,10
00029,9,9,5,8,10,2,0
00030,9,10,9,3,0,6,0
00031,9,9,10,7,10,4,0
00032,9,5,7,4,0,8,10
00033,5,7,10,6,10,9,10
00034,8,6,8,1,10,3,0
00035,6,7,10,10,0,9,10
00036,7,9,5,9,0,8,0
00037,9,5,8,1,0,4,10
00038,8,8,5,8,0,3,0
00039,9,7,5,8,10,10,0
00040,5,9,9,2,10,2,10
00041,7,9,6,4,0,6,10
00042,10,10,10,4,10,7,10
00043,6,5,9,5,10,5,10
00044,10,6,7,3,0,9,0
00045,10,10,8,1,10,9,10
00046,8,6,10,4,10,3,0
00047,6,6,9,2,10,4,10
00048,8,5,10,9,10,3,0
00049,9,8,8,6,0,10,0
00050,8,8,6,9,10,1,10
00051,7,10,5,4,10,6,10
00052,8,6,5,4,0,7,10
00053,7,9,5,10,0,6,0
00054,9,6,7,5,10,1,0
00055,8,7,7,3,0,1,0
00056,6,5,8,9,0,4,10
00057,9,9,9,9,0,2,10
00058,8,6,7,2,0,5,10
00059,6,7,5,1,0,10,10
00060,5,5,8,8,0,9,10
00061,7,10,5,5,0,2,10
00062,8,6,6,8,10,4,10
00063,5,5,9,6,10,9,10
00064,6,8,7,6,0,10,0
00065,8,7,10,3,10,7,0
00066,9,7,8,1,0,7,0
00067,5,7,7,9,10,1,0
00068,9,10,5,9,0,5,10
00069,6,9,10,5,0,9,10
00070,7,8,10,8,0,3,0
00071,7,8,7,6,0,5,0
00072,7,5,10,2,0,7,10
00073,9,9,8,10,0,7,10
00074,7,6,8,4,10,1,0
00075,9,7,8,4,0,7,0
00076,8,7,7,7,10,4,10
00077,8,6,7,8,10,10,10
00078,9,8,6,3,10,1,10
