MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,7,6,2,0,8,10
00002,7,6,10,5,10,8,0
00003,5,7,8,6,10,7,0
00004,9,6,7,8,0,2,10
00005,9,6,8,10,10,5,10
00006,10,10,5,8,10,6,10
00007,8,10,10,4,10,5,10
00008,7,6,6,2,10,6,0
00009,8,8,7,6,0,1,0
00010,6,5,8,10,0,3,10
00011,8,5,7,5,0,3,10
00012,10,9,10,6,0,9,10
00013,10,7,9,1,10,7,0
00014,10,7,10,7,0,5,10
00015,5,5,9,8,10,8,0
00016,7,7,9,8,10,10,10
00017,7,6,9,7,0,9,10
00018,9,9,5,3,10,10,10
00019,8,7,6,3,0,9,10
00020,8,5,10,8,10,9,10
00021,8,10,9,10,0,1,10
00022,5,8,8,5,10,1,10
00023,5,8,9,5,10,1,10
00024,5,6,10,6,10,10,0
00025,8,8,9,3,10,7,0
00026,5,6,7,6,0,4,0
00027,7,10,7,1,10,2,0
00028,5,10,6,6,0,5,0
00029,8,6,6,8,0,9,10
00030,6,6,5,6,0,5,10
00031,10,6,6,9,0,9,0
00032,6,5,10,2,10,6,0
00033,8,7,7,10,10,7,10
00034,5,5,10,9,0,4,10
00035,5,9,8,5,0,9,10
00036,8,8,5,4,10,6,10
00037,6,9,10,5,0,8,10
00038,6,7,5,8,10,2,10
00039,8,7,7,6,0,5,0
00040,10,8,5,2,0,9,10
00041,7,6,8,1,10,4,0
00042,9,8,6,9,10,5,10
00043,6,9,8,7,0,1,0
00044,8,9,6,7,10,3,0
00045,8,8,7,10,0,5,10
00046,6,8,5,7,0,8,10
00047,10,9,7,4,0,9,10
00048,10,8,8,5,10,2,10
00049,6,9,9,4,0,8,0
00050,5,6,5,7,0,1,0
00051,10,8,10,7,0,10,10
00052,5,9,8,1,10,4,0
00053,10,8,10,6,0,9,0
00054,9,10,9,4,0,8,0
00055,10,8,9,10,0,8,10
00056,6,6,7,6,10,6,0
00057,7,6,10,2,0,6,0
00058,5,6,7,2,0,1,10
00059,8,5,9,10,10,10,0
00060,5,5,10,8,0,6,0
00061,6,9,9,2,0,1,10
00062,7,9,7,8,10,4,0
00063,9,5,10,3,0,5,10
00064,7,5,9,3,10,8,10
00065,7,10,7,3,10,3,0
00066,8,9,6,9,0,9,10
00067,10,6,5,8,0,1,0
00068,5,7,10,2,0,7,0
00069,9,6,7,6,10,5,10
00070,9,5,7,9,10,6,10
00071,7,5,6,7,10,3,0
00072,8,10,9,1,10,3,10
00073,6,6,5,6,0,5,10
00074,6,5,9,5,0,7,10
00075,9,10,5,2,0,4,0
00076,8,5,5,7,0,8,0
00077,6,5,8,6,0,4,10
00078,8,5,5,7,0,9,10
00079,6,10,8,9,0,6,10
00080,5,5,8,10,0,7,10
00081,7,5,9,1,0,2,0
00082,6,10,8,8,0,8,10
00083,10,9,7,1,10,7,0
00084,7,8,7,4,10,4,0
00085,5,6,7,5,0,8,0
00086,6,7,8,6,10,7,10
00087,9,10,9,8,0,3,0
00088,9,9,7,9,10,7,0
00089,6,9,5,10,10,7,10
00090,5,5,5,4,0,5,10
00091,8,7,9,5,0,1,0
00092,10,8,9,4,0,9,0
00093,7,9,10,8,0,7,0
00094,10,6,9,3,10,3,10
00095,8,7,7,1,0,2,10
00096,10,7,5,9,0,7,0
00097,5,5,9,10,0,10,10
00098,9,8,7,6,0,8,10
00099,6,7,8,9,10,3,10
00100,10,8,9,5,10,4,10
00101,8,5,10,2,0,5,0
00102,9,10,7,6,0,3,0
00103,5,5,7,10,0,2,10
00104,5,7,6,4,10,9,10
00105,10,9,7,10,0,8,0
00106,8,5,8,3,0,4,0
00107,8,6,8,7,0,1,10
00108,10,5,5,9,10,6,0
00109,6,8,9,4,10,4,0
00110,8,9,9,2,10,3,10
00111,6,7,6,4,10,6,0
00112,8,8,10,9,10,2,10
00113,7,6,8,8,10,4,0
00114,8,6,8,4,10,3,10
00115,7,8,9,6,10,6,10
00116,9,7,5,1,0,10,0
00117,8,5,9,5,10,1,10
00118,5,6,10,5,10,1,10
00119,6,8,9,7,10,10,0
00120,6,5,8,7,10,7,10
00121,6,7,6,7,10,8,0
00122,6,5,7,10,0,7,0
00123,6,9,8,7,0,10,0
00124,9,6,6,10,10,2,10
00125,10,6,7,9,0,1,0
00126,6,10,8,5,0,10,0
00127,9,8,8,5,10,6,0
00128,6,6,7,4,0,8,0
00129,9,6,10,7,10,10,10
00130,5,8,6,1,0,2,10
00131,8,5,9,1,10,6,10
00132,10,10,5,10,10,2,10
00133,9,7,7,6,0,9,10
00134,7,7,7,3,0,10,0
00135,10,6,5,7,10,2,10
00136,5,5,9,6,0,1,0
00137,9,9,10,10,10,2,0
00138,5,9,8,8,10,1,10
00139,8,5,5,10,10,5,0
00140,10,5,6,7,10,3,0
00141,5,6,8,6,0,5,0
00142,5,7,7,10,10,5,10
00143,7,9,5,2,10,7,10
00144,6,5,7,3,10,7,10
00145,6,6,7,4,10,6,0
00146,5,5,7,6,10,2,10
00147,9,8,9,10,0,3,0
00148,8,7,6,6,10,4,0
00149,9,9,5,6,10,10,0
00150,7,7,8,8,10,8,0
00151,5,6,9,2,10,1,10
00152,6,5,8,5,0,6,10
00153,6,8,8,9,0,2,0
00154,10,8,9,1,0,1,0
00155,10,10,6,2,10,7,0
00156,8,6,5,8,0,6,10
00157,7,5,5,9,0,4,0
00158,6,6,7,2,10,8,0
00159,7,5,7,2,10,8,0
00160,9,9,5,3,0,6,10
00161,10,7,8,8,0,10,0
00162,7,6,7,3,0,3,0
00163,7,6,5,10,10,3,10
00164,10,5,6,4,0,10,0
00165,7,10,10,7,0,7,0
00166,7,8,5,5,0,6,10
00167,10,7,8,6,10,10,10
00168,8,7,10,3,0,4,10
00169,6,5,6,5,0,5,10
00170,5,7,6,7,0,4,10
00171,8,8,7,2,10,1,0
00172,8,9,5,5,0,7,0
00173,7,7,6,3,10,2,10
00174,6,6,9,6,10,3,10
00175,8,5,9,4,10,8,10
00176,5,5,10,3,10,6,0
00177,6,7,7,9,10,3,10
00178,6,8,10,2,0,3,0
00179,10,8,10,8,0,7,10
00180,5,7,5,7,0,8,10
00181,8,6,6,7,0,8,0
00182,10,7,9,9,10,3,0
00183,7,7,8,9,10,3,0
00184,6,8,5,10,0,8,0
00185,10,7,5,8,10,2,0
00186,5,6,5,6,0,8,0
00187,9,10,8,4,10,8,0
00188,5,5,7,1,10,8,10
00189,8,9,5,3,0,6,10
00190,10,6,9,4,0,2,10
00191,8,8,8,5,10,3,0
00192,5,5,10,4,0,7,0
00193,7,9,7,9,0,2,10
00194,10,10,10,2,10,6,0
00195,10,7,7,6,10,10,10
00196,7,6,7,10,0,9,0
00197,7,5,7,1,0,7,0
00198,7,5,5,9,0,7,10
00199,5,8,8,2,10,8,10
00200,5,5,6,3,10,9,0
00201,10,7,5,7,0,3,0
00202,5,9,9,8,10,5,10
00203,8,6,5,1,0,3,0
00204,5,7,6,6,10,1,0
00205,10,9,10,9,0,7,0
00206,5,8,5,6,10,3,0
00207,10,8,6,4,0,7,10
00208,10,9,6,5,0,8,10
00209,10,5,8,4,0,9,10
00210,6,7,9,1,0,5,10
