MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,9,10,2,10,6,10
00002,5,10,5,2,10,1,0
00003,9,5,10,6,10,8,10
00004,6,9,9,1,10,2,0
00005,10,10,7,2,10,4,0
00006,5,10,8,6,10,6,0
00007,8,8,9,6,10,10,0
00008,9,7,7,6,10,4,0
00009,6,6,6,2,10,9,10
00010,6,6,5,7,10,4,0
00011,10,9,7,7,10,6,0
00012,7,5,10,2,10,8,10
00013,10,8,5,8,10,7,0
00014,5,8,8,10,0,1,0
00015,5,10,7,6,0,8,10
00016,10,8,6,10,0,2,0
00017,5,6,9,2,10,3,0
00018,6,10,8,9,10,2,0
00019,9,7,5,7,10,3,10
00020,6,8,10,1,0,4,0
00021,7,7,6,5,10,5,10
00022,9,9,5,7,0,10,10
00023,6,9,5,1,0,2,0
00024,10,9,7,1,0,7,0
00025,8,6,8,1,0,8,10
00026,8,9,8,3,0,3,10
00027,6,5,9,4,0,4,10
00028,10,10,6,2,10,8,10
00029,8,9,10,3,0,9,0
00030,5,10,6,8,0,6,10
00031,6,6,5,1,10,3,0
00032,5,9,10,8,0,3,10
00033,7,10,10,9,0,3,0
00034,6,10,10,6,0,5,0
00035,10,6,5,8,10,10,0
00036,9,6,6,2,10,5,10
00037,8,6,5,10,0,9,0
00038,10,6,5,7,0,2,10
00039,9,10,9,9,0,3,0
00040,8,10,5,5,0,8,10
00041,10,10,10,10,0,7,10
00042,10,6,8,6,10,7,0
00043,6,6,9,1,10,5,0
00044,7,7,5,2,0,6,0
00045,5,10,5,4,0,6,10
00046,8,6,7,9,0,4,0
00047,9,10,8,5,10,1,10
00048,9,8,6,4,10,10,0
00049,10,10,7,7,10,2,0
00050,5,6,10,7,10,6,0
00051,6,8,8,7,10,2,0
00052,10,7,6,8,10,7,10
00053,8,8,6,4,10,7,10
00054,9,7,10,8,0,7,10
00055,9,7,7,2,0,6,10
00056,7,8,8,4,10,1,10
00057,7,10,5,10,0,3,10
00058,10,7,10,9,10,7,10
00059,9,6,7,5,10,7,0
00060,8,9,7,5,10,1,0
00061,7,8,7,4,0,1,0
00062,8,8,6,7,0,3,10
00063,7,6,10,10,0,5,10
00064,9,7,7,7,0,10,0
00065,7,10,10,2,0,7,0
00066,6,7,10,2,0,3,10
00067,9,8,9,3,0,3,0
00068,10,6,5,6,10,3,0
00069,6,8,10,7,10,3,0
00070,7,5,6,5,10,8,0
00071,9,7,6,1,0,10,10
00072,10,8,8,6,10,1,10
00073,8,6,8,6,0,4,10
00074,8,8,5,3,10,5,10
00075,5,5,5,1,0,4,10
00076,8,5,7,4,10,9,0
00077,10,7,8,1,10,6,0
00078,10,10,8,8,0,7,10
00079,6,9,9,3,10,7,10
00080,7,8,8,5,0,1,0
00081,7,10,6,7,10,4,10
00082,9,7,7,8,10,2,10
00083,5,9,8,5,0,8,10
00084,6,6,10,2,10,9,10
00085,10,9,9,10,10,5,10
00086,8,9,7,2,10,4,10
00087,10,7,5,5,0,2,10
00088,7,7,8,3,10,3,0
00089,10,8,5,5,0,9,0
00090,6,5,9,3,0,7,10
00091,10,10,6,9,0,6,10
00092,10,6,8,1,0,10,10
00093,7,10,10,4,0,1,10
00094,7,6,9,7,10,6,0
00095,8,8,9,1,10,7,0
00096,9,5,8,9,0,4,10
00097,9,10,6,1,0,5,10
00098,9,6,6,1,10,6,10
00099,7,8,7,5,0,7,0
00100,8,9,6,3,0,10,10
00101,10,6,5,5,0,4,10
00102,9,8,10,3,0,1,0
00103,9,7,8,3,10,6,10
00104,8,8,9,6,0,4,0
00105,9,6,10,10,0,7,10
00106,8,9,10,5,0,7,10
00107,10,5,10,1,0,6,0
00108,5,5,6,6,10,4,10
00109,6,7,8,6,10,1,10
00110,5,9,9,6,0,7,10
00111,10,7,9,9,10,4,0
00112,5,7,9,5,10,6,10
00113,9,8,8,9,10,8,10
00114,5,7,9,6,10,9,10
00115,8,9,7,6,0,4,10
00116,8,7,7,8,0,3,0
00117,7,7,6,10,10,4,10
00118,6,6,10,1,10,2,10
00119,6,7,10,2,0,7,10
00120,5,7,9,8,0,10,0
00121,9,10,5,9,0,9,0
00122,6,10,6,2,10,1,0
00123,10,8,5,9,0,7,10
00124,6,10,10,1,10,3,0
00125,9,9,7,6,0,8,0
00126,8,7,5,2,0,7,10
00127,10,7,8,6,0,9,10
00128,7,10,10,9,10,2,10
00129,9,5,5,4,0,10,10
00130,9,7,6,6,0,10,10
00131,10,5,7,1,0,9,0
00132,5,9,10,7,10,6,0
00133,8,8,5,2,10,6,10
00134,5,5,5,10,10,5,0
00135,6,10,5,8,10,6,0
00136,7,5,8,2,10,2,0
00137,10,5,5,9,0,6,10
00138,8,9,9,6,0,8,10
00139,7,10,8,5,10,3,10
00140,9,6,10,5,0,4,10
00141,9,6,7,8,0,9,0
00142,5,5,9,1,10,4,0
00143,5,7,6,10,0,1,0
00144,10,8,8,6,0,7,10
00145,8,7,7,2,0,3,0
00146,5,7,8,2,10,9,0
00147,10,8,7,6,0,4,0
00148,5,10,9,7,10,7,0
00149,7,6,7,10,0,1,0
00150,7,7,10,1,0,5,10
00151,10,10,7,8,0,3,0
00152,5,10,10,7,10,3,0
00153,7,9,7,10,0,9,0
00154,10,7,9,10,0,9,10
00155,10,7,6,10,10,8,10
00156,9,7,10,2,0,3,10
00157,8,10,7,7,0,1,0
00158,10,10,6,2,10,10,0
00159,7,7,8,6,10,1,10
00160,9,6,6,1,10,7,10
00161,9,5,9,5,0,2,10
00162,10,6,8,3,0,5,10
00163,8,5,8,8,0,9,10
00164,7,8,9,5,10,1,0
00165,6,7,5,5,0,8,10
00166,10,9,8,6,0,1,10
00167,8,10,7,1,10,7,0
00168,10,8,9,5,0,7,0
00169,8,10,7,6,10,8,0
00170,5,6,10,8,10,1,0
00171,7,9,7,4,0,5,0
00172,6,5,5,8,10,2,10
00173,7,8,6,5,10,6,0
00174,9,8,6,6,0,10,10
00175,10,10,5,7,0,5,10
00176,8,6,8,2,0,3,10
00177,5,10,6,1,0,10,0
00178,5,5,9,9,10,5,10
00179,7,10,10,6,10,5,10
00180,10,7,5,6,0,5,0
00181,6,10,7,10,10,5,10
00182,10,10,8,7,0,4,0
00183,5,6,7,5,10,6,10
00184,7,9,7,10,0,10,10
00185,7,10,10,7,10,3,0
00186,5,5,9,1,10,4,0
00187,6,6,5,3,0,2,0
00188,8,5,9,7,10,9,0
00189,8,7,6,7,10,3,10
00190,8,8,5,7,10,8,10
00191,5,6,5,5,0,4,0
00192,8,5,5,4,10,1,10
00193,8,10,9,1,10,10,10
00194,10,9,10,9,0,6,10
00195,7,5,5,4,10,5,10
00196,10,9,6,10,10,8,10
00197,5,10,9,9,10,3,10
00198,10,7,5,3,10,8,10
00199,7,8,10,7,10,7,0
00200,9,10,6,1,10,4,0
00201,9,6,5,1,0,2,10
00202,6,6,7,9,0,8,10
00203,6,9,9,10,10,1,10
00204,5,7,7,10,10,5,0
00205,10,10,6,7,0,6,10
00206,9,8,6,1,0,5,10
00207,5,6,6,6,0,4,10
00208,6,6,8,5,10,5,10
00209,6,10,8,9,10,8,0
00210,9,10,10,4,0,8,0
00211,8,5,10,10,10,3,0
00212,8,8,9,2,0,4,0
00213,10,8,5,9,10,3,10
00214,10,8,6,2,0,8,10
00215,5,7,6,8,10,3,10
00216,7,8,9,5,0,9,10
00217,9,8,9,9,10,1,0
00218,7,6,9,10,0,7,10
00219,8,7,9,3,0,5,0
00220,7,9,6,8,0,10,10
00221,9,9,7,10,0,6,0
00222,5,7,9,7,0,9,10
00223,5,9,10,9,10,10,10
00224,9,9,10,4,0,2,0
00225,7,10,8,1,10,2,0
00226,10,5,10,1,0,4,0
00227,8,6,9,5,0,3,10
00228,5,7,8,3,0,10,10
00229,7,10,5,7,10,1,10
00230,5,5,5,5,10,4,10
00231,7,7,5,5,10,10,0
00232,9,8,7,2,0,5,0
00233,6,9,9,4,10,9,10
00234,6,10,6,8,10,3,10
00235,6,9,6,7,10,10,10
00236,8,9,5,5,0,7,0
00237,7,9,9,3,10,6,10
00238,5,5,9,5,0,7,0
00239,8,5,6,3,0,3,10
00240,10,10,5,6,10,7,0
00241,10,10,8,4,10,6,10
00242,8,7,10,7,0,9,0
00243,6,5,10,4,10,6,0
00244,8,6,6,5,10,4,10
00245,9,10,9,9,10,10,0
00246,10,7,6,7,0,10,10
00247,7,10,7,5,10,8,0
00248,8,9,10,4,0,7,10
00249,8,6,6,3,10,9,10
00250,10,10,9,7,10,8,10
00251,10,9,5,7,10,9,10
00252,9,6,9,9,10,8,10
00253,6,10,9,8,0,7,0
00254,6,10,6,8,10,4,0
00255,6,5,7,4,0,6,0
00256,5,5,9,7,0,1,0
00257,5,6,6,5,10,10,10
00258,5,9,5,6,0,4,0
00259,5,5,6,8,10,3,10
00260,5,7,6,10,10,2,0
00261,10,5,7,1,0,4,0
00262,6,7,6,3,10,4,0
00263,7,6,7,5,0,9,0
00264,10,10,8,3,0,9,10
00265,6,8,8,3,10,8,10
00266,9,7,10,10,0,3,10
00267,5,9,7,7,10,5,10
00268,5,5,10,5,0,6,0
00269,7,5,5,5,0,4,10
00270,5,7,7,5,10,5,0
00271,7,7,5,6,10,3,10
00272,6,7,9,10,0,4,10
00273,5,5,7,3,10,9,0
00274,10,8,5,8,0,3,0
00275,7,5,7,1,10,10,0
00276,9,9,6,7,10,5,10
00277,10,6,5,8,0,9,0
00278,5,9,5,2,0,3,0
00279,9,5,5,7,0,3,10
00280,8,10,6,9,0,10,10
00281,7,10,5,1,0,1,0
00282,10,9,10,1,10,2,0
00283,8,5,9,9,10,7,10
00284,6,8,8,10,0,2,10
00285,6,9,5,10,10,5,10
00286,7,6,7,1,0,4,0
00287,10,5,7,1,0,7,10
00288,7,7,7,9,0,5,10
00289,5,9,6,8,0,10,0
00290,10,10,5,6,10,4,0
00291,9,9,10,10,10,6,10
00292,9,6,8,4,10,7,10
00293,9,9,9,4,10,6,0
00294,5,9,5,7,0,6,10
00295,8,6,9,9,0,1,0
00296,8,8,10,9,10,6,10
00297,5,10,8,2,0,1,0
00298,8,7,8,5,0,10,10
00299,10,6,8,3,0,9,10
00300,5,8,5,6,10,10,10
00301,5,9,5,5,0,6,10
00302,5,7,9,1,0,10,0
00303,6,8,7,7,0,5,0
00304,5,5,8,1,10,4,0
00305,10,5,5,8,10,2,10
00306,9,8,9,1,10,5,10
00307,10,5,5,5,0,9,10
00308,9,6,5,6,0,3,10
00309,6,9,7,8,10,4,0
00310,6,9,6,9,10,5,0
00311,5,6,5,7,0,10,10
00312,8,10,9,5,0,7,10
00313,9,7,8,1,0,1,0
00314,10,6,5,5,10,10,10
00315,9,10,8,5,10,5,10
00316,8,10,10,4,10,9,10
00317,8,8,10,4,10,9,10
00318,6,8,9,7,10,9,0
00319,6,8,6,2,0,10,0
00320,7,5,6,6,0,2,10
00321,5,9,10,5,10,4,0
00322,8,8,9,5,0,2,10
00323,9,9,10,8,10,1,10
00324,6,9,5,8,10,4,10
00325,8,5,7,2,10,4,10
00326,9,9,8,6,10,1,0
00327,7,7,8,1,10,1,10
00328,10,9,10,4,0,4,0
00329,8,5,9,6,0,5,10
00330,9,9,8,10,0,3,0
00331,9,6,9,4,10,3,0
00332,8,10,9,3,0,3,0
00333,10,6,5,4,0,7,10
00334,6,6,6,7,10,3,0
00335,8,10,7,7,0,1,10
00336,7,5,6,9,10,5,0
00337,5,8,10,4,10,9,10
00338,8,7,10,1,0,7,0
00339,8,5,7,7,0,2,10
00340,7,6,6,8,0,5,10
00341,8,6,5,1,10,4,10
00342,6,7,9,4,0,9,0
00343,7,6,7,10,0,5,10
00344,5,7,6,2,10,2,0
00345,5,7,10,2,0,2,10
00346,9,6,9,6,0,8,0
00347,10,5,8,3,10,5,0
00348,8,9,9,5,10,10,10
00349,7,9,7,6,10,2,0
00350,9,5,10,10,10,7,0
00351,9,9,5,1,0,5,0
00352,10,8,9,7,0,9,0
00353,5,5,9,7,10,5,10
00354,5,9,6,6,0,10,0
00355,5,6,9,9,0,1,10
00356,8,7,5,3,0,10,0
00357,8,10,6,9,0,4,10
00358,5,8,8,7,10,6,10
00359,8,10,10,4,10,1,0
00360,8,5,5,9,0,10,10
00361,10,5,8,9,0,1,0
00362,7,5,10,3,0,5,10
00363,9,6,9,9,10,6,10
00364,5,5,7,3,0,2,10
00365,7,9,9,8,0,9,10
00366,9,10,6,10,10,8,10
00367,7,7,9,5,10,5,10
00368,5,9,8,8,0,8,0
00369,10,9,6,10,0,10,10
00370,10,5,9,3,10,10,10
00371,9,6,8,6,0,10,0
00372,7,8,6,2,10,2,10
00373,8,5,8,9,10,6,0
00374,5,7,8,10,10,1,0
00375,6,5,7,5,10,8,10
00376,9,7,6,1,0,7,0
00377,7,6,7,9,10,4,10
00378,9,9,9,7,0,9,10
00379,6,8,7,3,10,10,0
00380,7,9,7,4,0,10,0
00381,5,5,9,8,0,3,0
00382,8,5,7,5,0,3,10
00383,9,6,9,5,0,1,0
00384,6,5,8,10,10,8,0
00385,7,6,8,8,10,7,10
00386,5,5,5,1,10,5,10
00387,5,7,8,9,10,1,0
00388,9,5,8,4,10,9,0
00389,5,9,5,2,10,8,10
00390,9,5,6,1,0,8,10
00391,5,5,7,4,0,7,10
00392,7,10,9,1,10,8,0
00393,8,10,5,6,10,9,0
00394,9,6,7,9,10,7,0
00395,8,5,8,8,10,2,10
00396,5,6,10,4,10,8,0
00397,10,8,8,5,10,1,0
00398,7,6,9,1,10,8,0
00399,7,5,8,6,0,5,10
00400,6,6,9,10,10,7,10
00401,7,6,6,6,10,1,10
00402,10,9,8,2,10,1,10
00403,9,5,5,5,10,4,10
00404,6,7,6,9,10,4,0
00405,5,10,5,1,10,4,10
00406,5,6,10,2,10,9,0
00407,5,8,10,9,0,6,10
00408,5,6,9,4,10,2,10
00409,5,8,7,4,10,5,0
00410,10,7,9,3,10,1,10
00411,9,6,8,3,10,8,0
00412,9,6,7,9,0,4,0
00413,9,7,6,3,10,5,10
00414,9,6,5,1,10,2,10
00415,7,8,7,9,0,8,0
00416,6,10,9,10,0,1,10
00417,8,10,10,8,0,10,10
00418,5,10,6,5,10,4,0
00419,10,7,5,3,10,8,10
00420,6,9,10,9,0,2,0
00421,6,6,6,2,0,1,10
00422,10,8,9,6,10,1,0
00423,10,9,6,5,10,3,0
00424,8,5,8,5,0,8,10
00425,6,8,7,1,10,8,0
00426,8,8,10,6,10,7,10
00427,9,6,10,3,10,5,10
00428,10,7,7,6,0,9,10
00429,9,5,10,5,10,4,10
00430,9,8,10,10,0,10,0
00431,6,7,8,6,10,3,10
00432,8,6,7,10,10,1,10
00433,5,5,10,2,0,3,0
00434,10,10,8,5,0,8,0
00435,10,9,8,8,10,2,10
00436,7,6,6,2,10,1,0
00437,7,10,5,9,10,8,10
00438,7,7,6,6,0,1,0
00439,8,10,7,6,10,10,10
00440,6,7,10,4,10,2,0
00441,8,7,9,9,10,9,10
00442,10,6,9,3,0,8,0
00443,9,10,8,9,10,9,0
00444,7,7,7,6,0,5,0
00445,5,7,5,10,10,3,10
00446,9,10,9,10,10,6,10
00447,9,9,10,1,0,3,0
00448,8,7,8,10,10,9,10
00449,7,9,8,3,0,5,10
00450,5,9,5,3,0,2,0
00451,9,8,5,10,10,7,0
00452,10,5,5,6,10,8,0
00453,7,6,8,8,0,7,10
00454,6,7,9,10,10,3,10
00455,9,6,7,8,10,10,10
00456,8,5,8,3,10,6,0
00457,9,10,9,2,0,8,0
00458,9,6,7,3,10,7,0
00459,6,6,10,7,0,8,0
00460,6,7,7,2,10,6,0
00461,8,6,6,7,10,9,10
00462,5,9,10,5,10,9,10
00463,5,8,6,9,10,3,10
00464,7,6,8,8,10,1,10
00465,7,9,7,8,10,9,10
00466,6,10,5,7,10,9,10
00467,6,7,9,8,0,6,0
00468,9,9,8,2,0,1,10
00469,10,5,5,5,0,8,10
00470,9,6,6,1,0,9,0
00471,8,7,6,4,0,4,0
00472,6,5,6,1,0,5,0
00473,6,8,9,5,0,8,0
00474,9,8,5,4,10,4,0
00475,5,6,6,9,0,1,10
00476,10,8,5,2,0,7,10
00477,8,9,10,8,0,5,10
00478,6,5,9,2,10,2,0
00479,9,8,9,9,10,5,0
00480,9,7,5,1,10,5,10
00481,7,5,7,6,0,10,10
00482,5,6,10,2,0,3,0
00483,9,6,5,7,10,10,10
00484,5,10,7,1,10,3,0
00485,7,8,8,4,0,6,10
00486,9,8,5,9,10,7,10
00487,7,7,5,9,0,5,10
00488,9,8,9,9,0,1,0
00489,5,8,8,9,10,5,10
00490,9,5,8,10,0,4,0
00491,6,7,7,5,10,4,0
00492,8,10,8,4,10,1,0
00493,6,9,8,4,10,5,10
00494,10,5,9,7,0,9,10
00495,7,5,7,9,10,2,0
00496,8,5,7,3,10,2,10
00497,7,6,7,8,0,5,0
00498,8,7,9,2,0,6,10
00499,5,5,7,3,0,3,10
00500,5,9,7,7,10,9,0
