MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,9,5,5,0,9,10
00002,7,7,10,10,0,1,0
00003,7,10,5,9,10,5,0
00004,8,8,5,9,10,3,10
00005,8,8,10,7,10,3,10
00006,7,7,5,1,0,5,10
00007,5,7,10,3,0,4,10
00008,10,5,8,8,10,9,10
00009,8,9,6,8,0,4,0
00010,10,10,8,3,10,2,10
00011,5,5,9,10,10,6,10
00012,5,10,10,9,0,2,0
00013,10,8,8,7,0,4,10
00014,9,9,5,10,0,7,10
00015,10,10,6,9,0,10,10
00016,8,6,7,6,10,2,0
00017,9,5,9,3,10,10,0
00018,8,10,5,8,10,3,10
00019,10,5,5,8,10,1,0
00020,8,10,5,1,10,7,0
00021,7,8,10,9,0,10,0
00022,8,8,7,3,0,3,10
00023,7,7,7,1,10,2,10
00024,9,10,7,4,0,10,10
00025,8,10,10,9,0,10,0
00026,8,6,9,5,0,4,10
00027,9,8,10,5,10,6,0
00028,8,7,5,3,0,6,0
00029,6,8,5,1,0,8,10
00030,9,9,7,3,10,5,10
00031,9,10,6,5,10,4,10
00032,9,10,5,10,10,3,0
00033,5,9,8,8,0,10,10
00034,10,6,10,6,0,3,10
00035,5,5,10,4,10,4,10
00036,6,6,5,6,10,7,10
00037,6,9,9,10,0,9,0
00038,5,5,10,4,10,5,0
00039,6,5,7,6,0,2,0
00040,9,9,6,8,0,8,0
00041,8,6,5,10,0,7,0
00042,8,10,9,6,10,7,10
00043,7,7,10,9,10,6,10
00044,10,10,10,6,0,1,10
00045,8,8,7,10,0,8,10
00046,5,7,10,10,10,10,0
00047,7,10,7,1,10,2,10
00048,10,6,10,6,0,4,10
00049,9,9,9,7,0,2,10
00050,9,6,7,2,10,4,0
00051,10,6,9,2,10,6,0
00052,10,10,7,10,0,4,10
00053,5,9,6,4,10,4,0
00054,6,8,7,1,0,3,10
00055,8,5,9,1,0,1,10
00056,5,6,6,1,0,3,10
00057,7,7,10,3,0,8,10
00058,5,7,8,1,10,6,10
00059,7,10,7,7,0,7,0
00060,10,6,9,3,10,5,10
00061,9,6,7,10,10,6,10
00062,7,5,6,8,0,5,0
00063,10,8,10,2,0,6,10
00064,5,9,6,2,0,8,0
00065,6,10,7,8,0,5,0
00066,7,9,5,5,0,2,10
00067,5,5,8,1,10,10,10
00068,5,7,9,5,10,4,10
00069,8,6,6,9,10,8,10
00070,5,7,10,2,0,1,0
00071,8,8,5,2,10,4,10
00072,10,6,7,2,10,6,10
00073,6,10,9,4,10,5,10
00074,5,5,10,8,10,8,10
00075,10,7,7,5,10,3,0
00076,6,8,5,5,10,6,10
00077,10,9,8,6,0,8,0
00078,6,7,9,5,10,8,10
00079,7,7,9,6,0,2,10
00080,9,6,10,4,10,4,10
00081,5,7,6,9,0,4,0
00082,10,10,8,8,0,7,10
00083,7,6,9,1,0,3,10
00084,6,9,6,8,10,1,0
00085,6,7,8,8,10,5,10
00086,9,10,8,1,10,10,0
00087,6,8,7,9,10,1,0
00088,5,5,6,8,10,7,0
00089,6,5,5,7,10,7,0
00090,7,9,6,5,0,4,0
00091,7,6,9,1,10,9,10
00092,8,9,7,1,10,1,10
00093,10,5,5,7,0,3,0
00094,10,10,7,5,0,4,10
00095,6,7,9,10,10,9,10
00096,6,7,6,10,0,7,10
00097,10,8,6,1,10,1,0
00098,9,10,7,7,10,2,10
00099,8,5,6,10,10,2,10
00100,6,8,9,2,10,1,0
00101,5,7,5,6,0,1,0
00102,9,5,6,1,0,5,0
00103,5,7,9,8,0,8,0
00104,7,8,6,10,10,4,0
00105,6,7,9,3,0,1,0
00106,10,10,9,7,0,3,10
00107,6,10,7,6,10,6,10
00108,8,9,8,9,0,8,10
00109,9,10,5,6,0,9,0
00110,8,9,6,6,0,5,0
00111,5,8,7,5,0,8,0
00112,6,7,6,7,0,8,0
00113,6,9,10,4,10,8,0
00114,5,5,10,3,0,7,10
