MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,5,7,8,10,7,10
00002,7,7,10,7,0,4,10
00003,7,8,7,9,0,2,10
00004,8,6,9,1,0,8,10
00005,9,8,10,7,10,2,0
00006,10,9,10,1,0,5,10
00007,9,6,9,5,0,3,0
00008,10,9,9,8,10,2,10
00009,10,5,5,2,0,9,10
00010,8,7,5,2,0,7,10
00011,9,7,5,5,0,8,0
00012,10,8,8,5,10,8,10
00013,6,5,8,6,0,3,0
00014,5,7,9,6,0,3,0
00015,8,9,10,1,10,3,10
00016,9,6,6,9,10,8,0
00017,9,10,7,10,10,7,10
00018,5,8,9,1,10,2,10
00019,9,6,10,1,10,5,10
00020,9,8,8,4,10,7,10
00021,5,5,5,4,0,10,10
00022,8,8,9,2,10,5,0
00023,10,9,5,6,10,9,0
00024,9,7,8,6,0,6,0
00025,5,6,10,5,10,4,0
00026,9,7,9,8,10,5,10
00027,10,9,7,8,10,2,10
00028,9,10,9,7,0,10,0
00029,10,5,8,6,10,10,0
00030,8,8,6,10,10,2,0
00031,5,10,8,5,10,1,10
00032,7,8,9,8,0,5,0
00033,7,6,10,2,0,3,10
00034,10,10,7,6,0,9,10
00035,5,6,6,3,10,10,10
00036,7,9,7,6,10,5,0
00037,10,6,10,3,0,2,0
00038,9,8,6,10,10,6,10
00039,8,9,7,8,0,2,10
00040,9,7,9,9,10,2,10
00041,7,5,6,6,0,1,10
00042,10,7,10,5,0,3,0
00043,6,9,9,9,10,6,10
00044,10,5,5,9,0,7,10
00045,9,5,5,3,0,4,0
00046,5,9,6,4,10,2,10
00047,5,5,9,5,0,4,10
00048,7,6,9,10,0,5,0
00049,5,6,10,10,10,8,10
00050,10,6,9,7,0,3,10
00051,9,5,6,7,0,7,10
00052,9,5,7,1,0,3,0
00053,10,9,8,2,10,4,10
00054,6,10,6,5,10,5,10
00055,6,6,8,4,0,7,0
00056,9,9,10,5,0,5,0
00057,9,8,5,8,0,4,10
00058,10,7,10,2,0,7,0
00059,10,7,8,1,10,1,10
00060,10,6,10,6,0,4,10
00061,10,5,10,1,10,6,0
00062,9,9,5,7,0,5,0
00063,9,5,6,7,10,4,0
00064,10,9,10,4,10,2,10
00065,6,9,7,5,0,5,0
00066,5,7,7,2,0,2,10
00067,10,7,5,5,0,4,10
00068,9,5,6,7,0,9,10
00069,6,6,5,3,0,4,10
00070,6,6,8,3,10,8,0
00071,6,6,9,8,10,1,10
00072,6,7,10,3,0,5,0
00073,6,10,9,5,0,4,0
00074,6,9,6,8,0,1,10
00075,5,7,10,2,10,8,0
00076,10,7,9,8,10,7,0
00077,5,5,7,3,0,5,10
00078,8,6,5,7,10,2,0
00079,8,9,10,4,0,2,10
00080,9,8,8,2,10,2,10
00081,8,7,6,7,0,7,0
00082,10,10,5,5,10,5,10
00083,10,8,5,6,0,5,0
00084,5,6,10,8,0,1,10
00085,5,10,7,3,10,8,0
00086,8,8,8,8,10,4,10
00087,5,7,6,3,0,3,0
00088,7,10,6,6,10,10,10
00089,6,6,5,9,0,7,10
00090,10,5,8,6,0,6,0
00091,5,5,7,5,10,9,0
00092,7,8,10,6,10,5,10
00093,7,5,6,8,0,9,10
00094,5,9,8,8,0,6,0
00095,7,8,6,2,10,3,10
00096,8,10,10,8,0,2,10
00097,5,8,5,2,0,3,0
00098,8,5,5,7,0,7,0
00099,10,10,6,3,10,3,0
00100,10,6,9,7,10,2,0
00101,9,8,5,7,0,9,0
00102,9,6,8,6,0,2,0
00103,10,10,7,7,0,3,0
00104,6,9,5,9,0,3,0
00105,9,6,7,9,10,7,0
00106,8,7,10,4,0,10,10
00107,8,9,8,3,0,2,0
00108,8,6,8,7,10,4,10
00109,5,9,5,1,0,2,0
00110,6,8,8,7,10,7,10
00111,7,7,7,7,0,7,0
00112,6,7,9,6,10,2,10
00113,5,5,5,10,0,7,10
00114,8,7,5,5,10,3,0
00115,8,7,5,1,10,6,0
00116,10,5,7,5,10,4,10
00117,9,8,6,9,0,6,0
00118,10,10,6,4,10,3,10
00119,5,8,8,4,10,10,0
00120,9,10,6,8,0,9,0
00121,5,5,5,3,10,3,10
00122,7,7,7,1,0,10,10
00123,8,8,7,3,10,4,0
00124,7,6,5,4,10,10,0
00125,6,5,8,6,0,5,0
00126,6,8,10,4,10,3,10
00127,5,9,10,5,0,8,0
00128,7,5,7,8,10,6,10
00129,10,10,7,1,10,10,10
00130,10,6,7,3,10,2,10
00131,7,10,8,10,0,5,0
00132,8,10,5,4,10,10,0
00133,10,7,9,1,0,3,0
00134,10,8,9,6,10,7,0
00135,5,10,7,2,10,2,10
00136,8,6,10,7,10,3,0
00137,9,10,6,7,10,1,10
00138,6,5,5,3,10,8,10
00139,9,9,6,6,0,1,10
00140,7,7,6,3,10,4,0
00141,9,8,10,2,10,2,10
00142,9,9,7,6,0,4,10
00143,7,6,7,9,10,2,0
00144,7,8,9,6,10,2,10
00145,7,6,10,8,0,9,0
00146,10,5,7,4,0,1,10
00147,7,9,9,10,0,6,0
00148,7,7,6,9,0,4,10
00149,9,6,9,8,10,4,0
00150,6,10,5,6,0,5,0
00151,6,6,8,10,0,5,0
00152,7,10,10,10,10,8,0
00153,8,6,9,8,10,5,10
00154,8,6,7,10,0,5,0
00155,9,5,7,4,10,6,0
00156,5,5,6,10,10,4,10
00157,7,10,10,10,0,8,0
00158,7,7,10,6,10,10,10
00159,8,8,8,5,0,9,10
00160,9,6,5,2,0,10,10
00161,6,8,5,8,10,3,10
00162,8,9,10,5,0,6,10
00163,10,7,7,1,10,7,10
00164,6,8,5,2,0,5,10
00165,9,8,9,4,0,7,0
00166,8,9,8,9,10,5,10
00167,6,10,6,5,0,6,0
00168,6,9,9,5,0,1,0
00169,8,7,7,9,0,5,0
00170,6,5,8,4,0,2,10
00171,7,5,10,9,10,4,10
00172,6,6,7,10,10,8,0
00173,10,5,9,1,10,2,0
00174,6,8,6,9,0,5,10
00175,7,7,9,3,10,4,10
00176,5,8,9,3,0,2,10
00177,9,9,6,4,0,5,0
00178,6,8,9,7,10,5,10
00179,7,6,8,9,0,7,0
00180,10,6,7,9,0,4,0
00181,8,9,8,6,10,8,10
00182,9,7,5,5,0,1,0
00183,8,5,7,9,10,10,10
00184,9,5,5,9,10,8,0
00185,7,10,9,4,10,10,0
00186,9,9,10,5,0,5,10
00187,6,5,7,1,10,1,0
00188,6,9,9,1,10,7,0
00189,9,6,5,6,10,5,0
00190,7,9,8,10,0,3,0
00191,9,7,5,3,10,6,10
00192,7,7,9,5,0,9,0
00193,5,8,6,10,0,3,0
00194,5,5,6,10,10,8,10
00195,5,10,5,7,10,6,10
00196,8,8,9,1,10,7,10
00197,7,10,8,9,0,7,10
00198,8,7,6,6,10,4,0
00199,8,9,8,3,10,2,0
00200,7,8,5,2,10,6,10
00201,5,10,6,3,10,5,10
00202,8,8,10,5,10,8,0
00203,10,7,10,6,0,4,10
00204,10,6,6,7,0,4,0
00205,8,5,6,2,10,10,0
00206,10,9,6,10,10,10,0
00207,10,8,9,10,10,2,10
00208,8,5,7,4,0,10,0
00209,9,8,7,6,10,7,10
00210,5,7,5,2,10,1,10
00211,7,9,9,4,10,1,0
00212,6,5,10,3,0,10,0
00213,7,5,5,9,0,8,0
00214,6,8,6,5,0,9,0
00215,10,10,6,5,10,10,10
00216,8,5,7,1,0,10,0
00217,8,5,10,8,0,9,10
00218,10,9,10,2,10,1,10
00219,8,9,5,6,0,7,10
00220,5,5,9,9,0,8,10
00221,7,10,8,7,0,7,10
00222,5,7,6,6,10,2,0
00223,7,5,10,6,0,3,10
00224,9,8,9,8,0,7,10
00225,9,10,8,8,10,10,10
00226,10,8,8,9,10,10,0
00227,6,7,9,9,10,1,10
00228,10,5,5,8,0,1,10
00229,5,6,9,2,0,4,0
00230,6,7,9,2,10,9,10
00231,7,9,9,9,0,3,0
00232,6,9,10,1,10,7,10
00233,6,10,7,9,0,2,10
00234,8,8,10,9,10,9,10
00235,7,7,6,10,10,6,10
00236,5,10,8,5,10,5,10
00237,7,5,5,3,10,7,0
00238,8,6,9,9,0,9,0
00239,6,6,5,8,0,6,0
00240,5,8,9,8,0,4,0
00241,5,5,9,9,0,9,0
00242,8,7,6,8,0,9,0
00243,10,9,5,5,0,2,0
00244,6,6,10,8,0,2,10
00245,9,10,9,3,0,10,10
00246,7,8,6,5,10,5,10
00247,10,8,10,9,0,10,0
00248,5,9,7,1,0,4,10
00249,6,8,9,3,10,4,0
00250,8,10,5,8,10,10,0
00251,6,7,9,4,0,3,10
00252,9,8,7,5,0,2,10
00253,7,9,7,1,10,1,0
00254,8,5,6,9,10,7,10
00255,10,6,8,3,0,4,0
00256,9,5,10,8,0,7,10
00257,7,9,10,6,10,4,10
00258,9,7,8,9,10,1,0
00259,5,10,10,1,10,8,0
00260,6,10,9,9,0,5,10
00261,8,10,8,4,10,8,0
00262,6,7,5,3,10,6,10
00263,5,9,10,5,10,6,10
00264,7,9,10,3,0,4,10
00265,5,10,5,8,0,5,0
00266,10,9,10,1,10,1,10
00267,5,6,7,10,0,5,0
00268,10,7,10,6,0,5,10
00269,5,6,9,8,0,8,10
00270,10,9,9,8,10,3,0
00271,6,9,9,6,10,4,0
00272,9,5,7,6,0,2,0
00273,8,10,8,7,0,3,10
00274,9,5,9,5,0,3,0
00275,7,5,10,9,0,9,10
00276,8,9,8,4,0,7,0
00277,10,5,10,8,0,8,10
00278,8,8,10,5,10,10,0
00279,8,6,10,1,0,9,10
00280,6,10,8,6,10,1,0
00281,7,6,5,6,0,4,10
00282,7,10,6,3,10,1,10
00283,10,9,8,8,10,4,0
00284,10,10,9,5,0,7,0
00285,6,6,8,8,10,3,10
00286,10,7,6,1,10,3,0
00287,5,9,10,3,0,7,0
00288,5,6,10,2,0,1,10
00289,7,8,5,7,0,4,0
00290,6,10,6,4,0,9,0
00291,6,7,5,8,0,6,10
00292,8,9,10,9,10,7,10
00293,10,7,6,9,0,10,0
00294,8,5,9,2,10,9,10
00295,9,7,5,4,0,3,0
00296,10,10,6,9,0,1,10
00297,6,9,7,1,0,9,0
00298,5,9,5,6,0,5,10
00299,6,10,7,4,0,5,10
00300,10,7,8,7,0,6,10
00301,8,10,9,4,10,6,10
00302,8,9,6,3,0,5,0
00303,10,6,6,10,0,10,10
00304,5,8,5,10,0,10,10
00305,10,6,10,2,10,3,0
00306,7,6,7,1,0,3,0
00307,9,8,5,9,0,6,0
00308,7,9,6,4,10,4,0
00309,5,10,10,1,10,1,10
00310,9,8,10,7,10,5,0
00311,9,10,10,8,0,7,0
00312,10,5,7,9,0,6,10
00313,8,9,10,6,0,3,0
00314,10,10,7,8,0,5,0
00315,7,7,10,6,10,2,10
00316,5,5,9,8,0,5,0
00317,6,7,6,5,0,9,10
00318,9,10,7,4,10,4,0
00319,10,7,9,2,10,9,10
00320,10,7,5,3,10,2,10
00321,6,10,6,10,0,10,10
00322,9,10,5,6,0,8,0
00323,8,9,10,6,0,8,10
00324,10,9,7,9,0,2,10
00325,9,7,9,9,0,9,0
00326,6,7,8,8,10,6,10
00327,9,8,10,10,10,6,0
00328,5,10,7,9,10,5,0
00329,9,5,9,2,10,10,0
