MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,6,7,9,0,7,0
00002,5,7,9,5,0,8,10
00003,8,8,5,1,10,3,10
00004,5,7,10,4,0,7,0
00005,9,9,7,1,10,3,10
00006,8,5,9,9,0,10,0
00007,10,9,10,1,10,10,10
00008,7,8,6,6,0,3,10
00009,5,7,9,10,10,9,10
00010,5,7,6,7,0,4,10
00011,5,5,10,3,0,8,10
00012,8,7,10,4,0,1,0
00013,10,7,10,6,10,10,10
00014,5,9,5,6,0,4,10
00015,8,10,6,8,10,4,10
00016,9,9,5,6,0,8,0
00017,8,8,5,4,0,4,10
00018,9,7,10,10,0,2,10
00019,8,9,8,5,10,8,10
00020,10,5,7,7,0,9,10
00021,7,5,7,7,10,10,0
00022,7,6,9,5,10,1,10
00023,5,10,6,8,10,3,0
00024,7,6,6,2,10,8,0
00025,6,5,8,8,10,6,0
00026,8,7,8,10,10,6,10
00027,7,7,9,7,10,4,0
00028,7,6,6,6,10,9,10
00029,9,8,8,7,0,1,0
00030,5,9,7,3,0,2,10
00031,6,7,5,4,10,8,10
00032,8,7,8,8,10,5,0
00033,8,6,8,10,0,9,0
00034,5,10,6,5,10,6,10
00035,10,5,8,7,10,5,10
00036,9,9,9,9,10,9,10
00037,5,8,5,5,0,3,10
00038,9,7,6,1,10,8,10
00039,5,7,6,10,10,5,10
00040,7,6,8,4,0,6,0
00041,10,7,9,9,0,7,0
00042,5,6,9,2,10,9,0
00043,6,6,7,1,10,1,10
00044,8,7,9,1,0,6,10
00045,6,7,7,10,10,3,10
00046,8,7,10,4,0,10,10
00047,8,9,6,4,0,7,0
00048,5,5,6,5,0,4,0
00049,5,6,5,10,10,7,0
00050,8,6,9,2,10,6,10
00051,5,9,8,5,10,10,0
00052,9,9,10,3,0,6,10
00053,10,7,6,5,0,10,10
00054,8,7,8,1,0,9,0
00055,6,5,6,9,10,2,0
00056,10,10,6,5,10,10,0
00057,10,7,6,4,0,6,0
00058,6,5,6,7,0,1,10
00059,9,5,6,2,0,9,0
00060,9,6,8,7,10,5,10
00061,8,10,6,7,10,8,10
00062,7,8,10,10,10,3,10
00063,7,8,5,10,10,9,10
00064,8,9,10,10,0,2,10
00065,5,8,5,1,10,7,10
00066,5,6,9,2,10,3,10
00067,10,8,7,1,10,9,0
00068,5,8,6,9,10,2,0
00069,7,6,8,5,0,2,0
00070,9,9,9,5,0,5,10
00071,6,10,5,6,10,4,10
00072,9,8,7,5,10,8,10
00073,5,10,7,2,0,2,0
00074,9,10,8,9,0,6,0
00075,7,9,10,6,0,3,0
00076,5,8,7,9,0,1,10
00077,9,8,10,5,0,8,0
00078,5,8,8,5,0,1,10
00079,10,10,5,10,10,3,10
00080,5,8,9,8,10,4,0
00081,7,6,7,9,0,3,0
00082,5,5,9,9,0,6,0
00083,5,5,7,8,0,8,0
00084,5,5,6,10,0,6,10
00085,9,6,6,9,0,8,10
00086,6,8,9,6,10,9,10
00087,7,10,8,10,10,10,0
00088,8,10,9,9,0,2,0
00089,9,7,9,10,0,6,10
00090,5,8,10,7,0,8,0
00091,9,5,8,7,0,10,10
00092,7,10,6,2,0,2,10
00093,5,6,9,6,0,10,0
00094,10,10,7,2,0,10,10
00095,6,7,5,8,10,9,0
00096,9,5,9,5,10,8,10
00097,9,7,6,6,0,10,10
00098,8,9,7,7,10,8,0
00099,5,6,5,1,10,10,10
00100,7,6,10,2,10,5,0
00101,10,9,7,5,10,8,10
00102,10,10,7,10,0,10,10
00103,7,10,8,7,0,4,0
00104,6,7,10,10,0,5,0
00105,7,8,10,3,10,1,10
00106,8,10,9,1,0,10,0
00107,5,8,7,6,10,8,0
00108,9,5,6,8,10,9,0
00109,7,10,8,8,10,6,0
00110,10,5,6,3,0,3,0
00111,9,8,9,7,0,10,0
00112,6,8,6,7,0,1,10
00113,8,9,7,1,0,10,10
00114,5,10,10,10,10,5,10
00115,5,8,5,10,0,7,0
00116,9,5,5,7,10,6,10
00117,9,5,10,8,10,2,10
00118,8,8,7,10,0,8,0
00119,7,7,9,8,10,8,0
00120,6,8,8,9,0,6,10
00121,9,6,7,8,0,6,0
00122,10,5,7,8,0,4,0
00123,8,10,5,4,0,2,0
00124,5,8,9,1,10,9,10
00125,8,8,10,1,10,1,0
00126,8,6,6,1,0,5,10
00127,8,10,10,1,10,2,10
00128,5,10,9,7,10,1,10
00129,7,7,6,9,10,9,0
00130,9,5,9,2,10,1,0
00131,9,5,5,1,0,3,10
00132,6,6,5,3,0,9,0
00133,8,10,8,5,0,4,0
00134,8,7,7,5,10,6,0
00135,7,8,7,4,10,6,0
00136,9,8,8,3,0,5,10
00137,10,5,9,8,0,8,0
00138,8,7,5,7,0,3,0
00139,6,7,7,7,10,7,0
00140,5,9,6,1,0,7,10
00141,7,5,5,1,10,4,0
00142,10,5,7,7,10,6,10
00143,8,10,5,1,10,9,0
00144,6,8,9,9,0,1,10
00145,9,10,6,3,0,7,0
00146,6,5,6,10,10,2,10
00147,9,9,9,2,10,9,10
00148,5,5,10,10,10,4,0
00149,6,5,8,1,0,1,0
00150,5,9,9,1,0,2,10
00151,6,8,8,2,10,9,10
00152,7,6,8,1,0,5,10
00153,5,10,5,7,0,4,10
00154,8,6,8,10,10,3,10
00155,6,9,6,4,10,10,0
00156,6,9,5,3,10,4,0
00157,6,5,9,6,0,2,0
00158,8,9,9,1,0,3,10
00159,8,9,10,9,10,10,10
00160,10,9,10,2,10,5,10
00161,8,9,7,10,10,7,10
00162,10,10,10,4,0,8,0
00163,5,6,10,9,0,3,10
00164,10,8,10,3,10,9,10
00165,7,9,5,6,0,6,10
