MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,5,10,9,0,10,0
00002,8,8,8,2,0,3,0
00003,9,8,6,7,0,6,10
00004,9,7,6,9,0,1,10
00005,8,7,8,5,10,9,0
00006,9,8,9,9,10,3,0
00007,8,9,6,8,0,5,10
00008,10,8,10,10,0,4,10
00009,6,6,7,1,10,3,10
00010,10,5,10,7,0,5,10
00011,6,10,8,4,10,7,10
00012,5,6,6,8,10,3,0
00013,9,8,7,5,0,6,0
00014,7,6,8,9,10,3,0
00015,7,7,7,2,10,3,10
00016,6,8,5,7,10,3,0
00017,8,8,8,5,10,6,10
00018,8,9,5,3,0,8,10
00019,7,5,6,8,10,1,0
00020,9,10,7,5,0,6,10
00021,10,5,8,8,10,8,0
00022,10,10,6,3,10,2,0
00023,9,10,10,3,0,7,10
00024,9,10,10,2,10,2,10
00025,9,7,8,3,10,2,0
00026,9,5,9,9,0,4,10
00027,6,6,9,6,0,2,10
00028,8,5,9,5,0,8,10
00029,5,9,10,6,10,9,0
00030,10,7,6,2,10,3,10
00031,10,5,5,3,10,6,10
00032,8,8,5,7,0,8,10
00033,6,7,5,6,0,3,0
00034,10,9,9,10,10,8,0
00035,8,8,6,3,0,5,10
00036,9,8,9,2,10,8,10
00037,9,9,7,1,0,8,0
00038,8,10,10,4,10,10,0
00039,5,9,7,4,10,5,0
00040,8,9,8,4,10,2,10
00041,5,6,5,4,10,8,0
00042,9,5,10,2,10,3,10
00043,7,10,7,3,0,10,10
00044,9,7,5,3,0,1,10
00045,10,10,9,8,0,10,0
00046,10,5,9,1,10,9,10
00047,9,9,10,7,0,7,0
00048,7,6,5,4,10,4,0
00049,7,7,8,7,10,6,0
00050,10,10,5,7,10,7,0
00051,9,8,8,3,0,7,10
00052,6,6,5,8,10,5,10
00053,5,6,6,3,10,10,0
00054,10,6,9,5,0,3,0
00055,5,5,5,1,10,2,0
00056,6,6,7,2,0,1,10
00057,9,10,6,2,0,8,0
00058,6,6,8,8,0,10,0
00059,5,6,5,5,0,6,10
00060,8,9,8,10,10,10,0
00061,7,7,6,10,10,4,0
