MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,8,5,4,10,10,10
00002,5,7,9,6,10,3,10
00003,6,10,10,8,0,8,10
00004,10,10,10,10,10,8,0
00005,7,5,5,6,0,2,10
00006,6,7,7,8,10,6,0
00007,5,7,7,3,0,6,10
00008,7,6,5,4,10,6,10
00009,10,8,9,6,10,6,0
00010,7,7,10,3,10,10,10
00011,6,6,5,2,0,1,10
00012,10,9,8,3,0,1,10
00013,8,10,8,10,10,2,10
00014,5,7,6,9,10,10,0
00015,10,7,6,7,0,5,0
00016,8,6,10,5,10,5,0
00017,9,9,5,2,10,9,0
00018,6,7,7,8,10,6,10
00019,5,6,9,3,10,2,10
00020,10,6,6,8,0,2,10
00021,5,6,10,7,0,6,0
00022,9,6,10,7,0,9,10
00023,5,9,10,6,0,7,10
00024,7,7,5,10,0,8,0
00025,6,9,10,3,10,5,10
00026,8,7,9,1,0,4,10
00027,9,6,5,2,0,5,10
00028,5,10,8,3,0,3,0
00029,9,8,8,6,0,8,0
00030,9,9,8,8,10,6,10
00031,9,5,6,2,0,1,10
00032,9,5,8,2,10,3,10
00033,8,8,10,7,0,10,0
00034,6,8,10,4,10,7,0
00035,8,9,9,10,10,3,0
00036,7,10,10,5,0,6,10
00037,7,10,10,4,10,8,0
00038,7,10,9,1,0,6,10
00039,5,6,10,5,10,6,10
00040,8,10,10,2,0,6,10
00041,9,6,5,6,10,7,10
00042,10,9,5,7,10,8,10
00043,6,9,6,10,0,5,0
00044,9,9,8,2,10,10,10
00045,10,5,5,4,10,5,0
00046,5,10,6,8,0,7,10
00047,7,8,10,10,10,4,0
00048,7,6,9,7,10,7,0
00049,5,6,5,7,10,5,0
00050,6,10,8,10,0,1,0
00051,7,5,10,7,0,9,10
00052,7,10,6,9,0,9,10
00053,10,5,10,9,10,2,10
00054,9,7,8,5,10,9,0
00055,9,8,5,7,10,2,0
00056,7,6,9,8,0,6,10
00057,6,7,7,3,0,1,0
00058,6,8,7,5,0,8,10
00059,6,10,6,3,0,5,10
00060,8,5,8,2,10,3,0
00061,8,6,9,4,10,9,10
00062,7,8,6,6,0,4,0
00063,8,5,10,1,0,3,10
00064,6,8,5,7,10,3,10
00065,5,7,5,9,0,3,10
00066,6,8,6,9,0,3,0
00067,6,8,5,6,0,1,10
00068,5,6,9,5,0,1,0
00069,7,5,10,10,0,5,10
00070,5,6,6,1,10,7,0
00071,9,10,5,5,10,1,10
00072,5,6,6,9,10,8,10
00073,10,7,6,4,10,2,10
00074,10,5,6,5,10,3,0
00075,6,10,8,2,10,4,10
00076,10,5,10,4,10,4,10
00077,10,10,10,3,10,3,0
00078,10,6,7,9,10,1,10
00079,8,8,10,4,10,4,0
00080,8,5,6,8,0,7,0
00081,9,7,7,7,0,6,0
00082,6,5,7,9,10,4,10
00083,8,7,7,3,0,6,10
00084,7,8,8,6,0,4,0
00085,10,6,5,6,0,6,10
00086,10,9,9,8,10,6,10
00087,10,7,10,7,10,5,0
00088,9,5,6,3,0,7,0
00089,6,6,8,2,10,1,0
00090,9,6,7,10,0,3,10
00091,7,8,7,7,0,10,10
00092,8,5,7,7,0,9,10
00093,6,6,8,5,0,4,0
00094,5,6,10,7,0,1,0
00095,10,10,5,4,10,1,0
00096,6,5,5,9,10,3,10
00097,7,5,5,2,10,10,10
00098,9,6,9,3,0,7,10
00099,6,8,6,3,10,3,0
00100,7,8,5,2,0,2,0
00101,9,10,7,1,10,6,0
00102,8,10,8,5,0,10,10
00103,10,5,10,10,10,1,10
00104,9,10,9,7,10,5,10
00105,6,9,6,6,0,5,0
00106,5,7,6,9,0,4,0
00107,5,7,10,2,0,2,0
00108,7,5,8,8,10,2,0
00109,7,5,6,4,10,2,10
00110,7,6,5,2,10,7,10
00111,6,5,10,4,10,3,0
00112,8,8,8,5,10,1,0
00113,8,7,7,3,10,10,0
00114,5,9,8,7,10,6,0
00115,7,6,10,1,0,8,10
