MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,5,5,3,0,7,10
00002,6,7,5,2,0,9,0
00003,6,7,8,10,10,8,0
00004,10,5,8,10,0,6,0
00005,6,5,6,3,10,9,10
00006,8,7,8,10,10,3,10
00007,7,7,9,10,10,10,10
00008,7,5,7,3,10,10,0
00009,5,8,9,5,0,10,10
00010,5,9,8,3,10,5,10
00011,10,8,9,5,10,7,0
00012,6,7,7,9,10,9,0
00013,9,5,6,4,0,7,0
00014,5,6,7,7,0,8,0
00015,7,10,10,7,0,1,10
00016,7,10,8,9,10,1,10
00017,9,7,7,8,10,2,0
00018,7,6,8,10,0,7,10
00019,7,5,7,6,10,8,10
00020,5,10,10,7,10,7,10
00021,6,10,8,3,10,7,10
00022,8,8,10,1,10,9,0
00023,9,7,7,8,10,8,10
00024,10,10,7,7,10,9,10
00025,7,5,7,5,0,7,0
00026,6,8,8,5,10,7,0
00027,9,5,9,8,10,7,10
00028,6,7,6,2,0,1,10
00029,7,5,6,4,0,5,10
00030,8,9,6,9,10,6,0
00031,6,8,10,8,0,3,10
00032,6,8,9,2,0,1,10
00033,10,6,7,2,0,5,0
00034,10,10,8,9,10,2,0
00035,7,8,6,2,10,8,0
00036,7,7,9,8,0,7,0
00037,8,7,5,5,0,1,0
00038,9,10,8,6,10,7,0
00039,9,10,5,7,10,1,10
00040,6,6,9,9,10,9,0
00041,7,10,9,7,10,8,0
00042,9,5,10,7,10,7,0
00043,6,7,10,5,10,1,10
00044,8,10,5,10,10,7,10
00045,5,5,8,2,10,7,10
00046,7,6,8,9,10,7,0
00047,6,7,9,2,0,7,10
00048,8,8,6,8,0,4,0
00049,10,5,10,2,0,4,10
00050,7,8,6,10,0,3,0
00051,7,6,9,9,0,8,10
00052,8,10,10,3,10,1,10
00053,9,10,7,5,10,9,0
00054,10,7,8,9,0,9,0
00055,5,7,5,1,10,8,0
00056,10,8,10,8,0,6,10
00057,5,6,5,1,10,10,0
00058,6,8,9,5,10,2,0
00059,5,10,5,6,0,9,10
00060,6,9,9,5,0,6,10
00061,8,7,7,5,10,7,10
00062,6,8,5,5,0,3,10
00063,7,7,10,7,10,3,0
00064,9,9,7,8,0,2,0
00065,9,8,9,6,0,9,0
00066,7,9,10,4,10,5,0
00067,10,8,7,2,10,5,0
00068,8,9,6,8,0,3,0
00069,8,5,6,10,0,8,10
00070,8,8,8,2,10,10,0
00071,8,5,6,2,10,10,10
00072,9,7,10,10,10,3,0
00073,10,8,8,8,10,5,0
00074,5,9,9,3,10,2,0
00075,5,8,5,6,10,6,10
00076,5,7,10,8,0,3,0
00077,10,6,9,10,0,4,0
00078,10,8,7,5,10,2,0
00079,5,10,5,9,10,1,10
00080,9,9,10,4,0,1,10
