MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,8,6,3,10,2,0
00002,10,8,6,4,0,10,0
00003,9,8,5,8,10,8,0
00004,8,10,7,10,10,3,10
00005,7,8,9,10,0,2,10
00006,7,10,7,10,10,5,0
00007,8,6,6,4,10,8,0
00008,7,8,7,10,10,2,10
00009,10,8,9,4,10,10,10
00010,6,7,10,6,0,1,10
00011,6,8,5,4,10,3,10
00012,6,6,6,1,0,7,10
00013,9,8,5,4,0,9,10
00014,10,8,10,1,10,8,0
00015,9,9,7,9,10,6,0
00016,8,5,10,6,10,5,10
00017,6,9,5,1,0,1,0
00018,5,9,8,8,0,3,10
00019,7,5,10,5,10,2,10
00020,7,5,9,1,10,1,10
00021,6,9,6,5,0,4,0
00022,5,9,9,1,0,1,0
00023,6,7,5,5,0,3,10
00024,5,6,5,9,10,9,10
00025,8,10,9,3,0,7,10
00026,8,5,9,10,10,8,10
00027,8,8,9,9,10,8,10
00028,6,5,9,6,10,8,10
00029,5,8,5,4,0,4,0
00030,6,5,10,6,10,4,10
00031,6,10,7,3,0,2,0
00032,6,5,5,3,0,3,10
00033,9,7,9,4,0,4,0
00034,8,9,10,7,10,6,0
00035,9,8,6,6,0,6,10
00036,8,7,8,7,10,10,0
00037,6,10,6,7,0,1,0
00038,9,5,6,3,0,6,0
00039,7,7,8,6,0,7,10
00040,6,7,8,8,0,2,10
00041,5,10,10,3,0,10,0
00042,9,9,9,8,0,6,0
00043,5,5,5,8,0,3,10
00044,8,10,7,2,0,4,10
00045,9,6,9,7,0,5,0
00046,6,9,5,3,0,1,10
00047,6,6,6,8,0,8,0
00048,8,10,6,1,0,9,10
00049,9,5,7,2,0,1,0
00050,10,7,5,8,10,5,0
00051,5,9,7,3,10,1,0
00052,7,5,10,7,0,3,0
00053,6,7,8,9,10,5,10
00054,10,6,7,6,0,8,10
00055,6,7,7,7,10,7,0
00056,5,9,7,8,10,8,10
00057,9,6,6,10,10,2,0
00058,5,8,8,7,0,9,0
00059,9,5,7,9,0,8,0
00060,9,6,9,4,10,10,0
00061,8,7,8,9,10,5,10
00062,8,10,6,7,0,9,0
00063,5,8,5,10,0,6,0
00064,6,10,5,3,0,4,10
00065,6,5,8,9,0,2,0
00066,7,5,8,6,10,4,10
00067,6,8,9,2,10,4,10
00068,5,9,10,8,0,3,0
00069,5,10,6,5,10,4,0
00070,9,9,10,2,10,7,0
00071,8,9,5,10,0,9,10
00072,5,5,10,6,0,6,0
00073,8,7,8,3,0,5,0
00074,9,5,6,2,0,5,10
00075,9,8,7,2,0,1,10
00076,9,5,8,4,10,3,10
00077,6,9,6,3,10,9,0
00078,8,7,7,9,10,8,0
00079,5,7,8,3,0,9,0
00080,8,6,7,2,10,3,0
00081,7,5,6,9,10,3,0
00082,6,7,10,1,0,7,10
00083,6,9,9,10,10,4,10
00084,7,6,7,9,10,7,10
00085,5,6,7,9,0,6,10
00086,9,8,6,5,10,7,0
00087,8,6,8,1,10,3,0
00088,5,6,9,6,10,8,10
00089,8,7,10,4,10,1,0
00090,5,10,9,2,10,10,10
00091,8,7,6,3,10,9,0
00092,9,6,10,2,10,9,10
00093,7,9,6,2,10,9,10
00094,9,9,10,6,10,4,0
00095,10,10,6,6,0,5,0
00096,7,6,9,8,0,1,10
00097,10,5,8,3,10,3,0
00098,6,7,6,5,10,5,10
00099,10,8,9,6,10,3,10
00100,9,6,8,8,0,5,0
00101,6,5,5,4,0,5,10
00102,9,10,6,1,0,2,10
00103,9,8,9,2,10,5,10
00104,5,5,7,3,10,5,10
00105,6,7,9,2,10,6,0
00106,7,5,7,2,0,9,0
00107,7,9,9,9,0,4,10
00108,6,9,10,6,0,6,10
00109,9,8,10,2,10,4,10
00110,7,9,8,7,10,9,0
00111,8,7,8,8,0,5,0
00112,6,6,9,2,10,2,0
00113,5,7,7,9,0,10,0
00114,10,7,8,7,0,4,10
00115,10,8,10,2,10,5,10
00116,6,8,5,3,10,3,10
00117,9,10,9,6,0,7,0
00118,10,10,6,5,10,10,0
00119,6,9,8,4,10,10,0
00120,7,5,5,10,10,5,0
00121,9,7,7,7,10,10,10
00122,8,7,7,3,0,5,10
00123,8,6,10,10,0,5,0
00124,6,10,9,10,10,8,10
00125,5,10,8,10,10,8,0
00126,9,10,5,8,10,9,10
00127,6,10,7,7,0,1,0
00128,7,9,6,4,10,8,10
00129,10,9,10,7,10,5,0
00130,7,7,10,5,0,2,10
00131,7,8,8,2,10,10,0
00132,8,9,9,9,0,10,10
00133,5,6,9,3,10,10,0
00134,5,5,7,10,0,5,0
00135,7,5,5,2,0,8,10
00136,8,10,9,5,0,1,10
00137,5,6,10,4,10,10,0
00138,7,7,5,6,10,8,10
00139,8,6,5,2,0,6,0
00140,9,7,10,8,10,7,10
00141,7,9,10,9,0,9,10
00142,6,6,5,6,0,3,10
00143,10,10,5,7,0,8,0
00144,7,5,7,2,0,3,0
00145,6,5,5,10,0,10,10
00146,10,5,10,2,0,9,0
00147,9,6,10,6,10,5,0
00148,10,9,8,2,0,5,10
00149,7,9,6,10,10,5,10
00150,9,10,7,1,0,2,10
00151,6,9,6,8,0,9,0
00152,9,6,10,3,0,1,0
00153,6,8,6,6,0,6,10
00154,10,7,8,6,0,10,0
00155,6,9,9,5,10,4,10
00156,9,6,6,10,10,1,0
00157,7,6,9,10,10,4,0
00158,6,5,5,5,0,7,0
00159,9,5,9,2,0,1,10
00160,7,6,6,8,0,7,0
00161,5,9,8,6,10,8,0
00162,5,9,8,7,10,3,10
00163,6,9,8,8,0,2,0
00164,9,7,10,8,10,3,10
00165,9,9,10,10,10,9,10
00166,7,5,6,10,10,7,0
00167,9,9,7,5,10,5,10
00168,9,8,9,6,0,9,0
00169,9,10,7,4,0,3,0
00170,10,5,5,3,0,6,0
00171,7,8,9,7,0,8,10
00172,8,6,10,2,10,8,0
00173,7,8,7,3,0,5,10
00174,5,10,6,1,10,6,0
00175,7,9,6,10,10,8,0
00176,9,10,5,8,10,2,0
00177,10,5,6,3,10,5,0
00178,9,9,6,7,0,9,10
00179,7,6,9,3,10,7,0
00180,10,7,7,1,0,9,0
00181,10,7,9,4,10,2,10
00182,10,10,8,5,10,8,10
00183,8,8,9,6,10,10,10
00184,10,10,10,6,10,5,10
00185,6,6,6,6,10,8,10
00186,7,5,5,9,0,1,10
00187,9,7,10,2,10,9,0
00188,9,7,5,8,10,1,0
00189,8,9,7,2,0,7,10
00190,5,8,10,5,0,9,10
00191,9,10,8,10,10,2,10
00192,8,9,7,7,0,4,10
00193,9,6,9,2,10,7,0
00194,10,6,7,10,0,7,0
00195,5,8,9,5,10,8,0
00196,5,5,10,10,0,10,10
00197,10,8,8,4,0,10,0
00198,6,7,7,2,10,7,10
00199,9,7,9,1,0,4,10
00200,5,9,5,7,10,10,0
00201,9,6,8,4,10,5,10
00202,5,6,10,1,10,6,0
00203,10,8,7,10,0,2,10
00204,6,5,8,4,0,9,10
00205,10,6,9,7,0,7,10
00206,9,8,8,10,10,3,0
00207,9,8,8,5,0,3,0
00208,10,5,10,1,0,7,0
00209,8,6,8,8,10,2,0
00210,5,8,5,5,0,9,0
00211,10,9,7,5,10,3,10
00212,8,5,6,3,10,8,0
00213,6,10,10,8,0,10,10
00214,10,8,9,4,10,8,10
00215,9,7,5,7,0,6,0
00216,10,5,6,5,0,8,0
00217,6,5,7,7,10,2,10
00218,7,6,10,4,10,6,0
00219,5,5,9,2,0,9,10
00220,6,7,10,2,10,8,10
00221,10,6,10,5,0,7,10
00222,6,6,6,5,0,1,10
00223,8,10,9,1,10,6,0
00224,7,9,6,7,10,4,10
00225,8,8,8,9,10,2,0
00226,9,5,8,4,10,7,0
00227,5,10,5,1,10,9,10
00228,5,8,9,4,0,8,10
00229,7,10,6,7,10,1,10
00230,7,9,6,4,0,8,10
00231,10,8,8,4,0,9,0
00232,7,6,7,7,0,2,10
00233,8,5,8,3,10,3,0
00234,7,6,5,7,0,10,10
00235,6,9,10,10,10,8,10
00236,7,9,10,7,10,7,0
00237,8,7,7,10,0,1,10
00238,5,10,5,1,10,6,0
