MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,10,10,2,0,4,10
00002,9,9,8,6,10,4,0
00003,5,6,5,1,0,5,10
00004,9,5,9,8,10,6,10
00005,8,10,9,7,0,4,0
00006,6,8,6,4,10,7,10
00007,5,7,9,7,10,4,0
00008,6,10,10,10,10,2,0
00009,5,7,5,1,0,5,10
00010,7,9,5,7,0,8,0
00011,6,5,5,8,10,5,10
00012,8,6,8,2,10,4,10
00013,7,10,7,1,10,8,0
00014,8,6,5,3,0,3,10
00015,5,6,10,2,10,9,10
00016,5,7,6,4,0,1,0
00017,7,9,6,10,0,4,10
00018,7,10,8,7,0,9,10
00019,8,8,6,5,0,8,10
00020,8,8,9,3,10,2,10
00021,6,7,9,5,10,8,10
00022,7,7,9,1,10,5,0
00023,8,6,5,8,10,2,10
00024,9,8,8,6,10,3,0
00025,7,6,5,6,10,4,0
00026,6,7,10,4,10,8,0
00027,9,9,5,4,0,2,0
00028,5,5,5,7,0,7,0
00029,8,10,5,3,10,4,10
00030,8,10,5,7,10,6,10
00031,7,8,9,6,10,8,10
00032,9,8,5,10,10,8,0
00033,8,6,8,7,0,4,10
00034,8,10,5,7,10,4,10
00035,6,5,9,9,0,5,0
00036,9,5,5,2,10,1,0
00037,9,8,7,4,0,2,10
00038,7,6,5,7,10,1,10
00039,6,9,9,5,0,2,10
00040,6,10,7,5,10,8,10
00041,7,9,6,4,10,2,0
00042,6,10,9,1,0,9,10
00043,5,9,5,3,0,2,0
00044,5,9,9,9,0,1,10
00045,5,5,6,5,0,6,10
00046,8,10,9,2,10,5,10
00047,5,8,9,5,0,1,0
00048,9,7,8,9,0,8,10
00049,8,9,5,1,10,4,10
00050,5,9,9,3,0,9,0
00051,5,9,7,7,10,9,10
00052,8,9,7,6,0,9,10
00053,5,6,8,5,10,3,0
00054,10,5,8,7,0,8,10
00055,8,7,8,2,0,4,10
00056,5,6,5,2,10,8,0
00057,5,8,10,3,0,8,10
00058,7,5,7,8,10,4,10
00059,8,5,10,8,10,4,0
