MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,6,5,6,10,8,0
00002,6,10,7,10,0,1,0
00003,5,10,5,9,0,7,10
00004,6,10,10,3,10,8,10
00005,6,7,6,1,10,7,0
00006,5,6,6,6,10,6,0
00007,9,5,7,8,10,6,10
00008,6,8,10,6,10,9,10
00009,6,5,6,3,0,10,10
00010,7,8,6,9,10,8,10
00011,10,8,10,8,10,5,10
00012,8,9,9,7,0,2,10
00013,10,10,5,7,10,2,10
00014,9,10,10,8,0,7,0
00015,7,7,5,1,10,5,0
00016,6,6,6,2,10,10,10
00017,8,9,5,7,0,3,0
00018,9,9,10,9,10,6,0
00019,8,10,8,7,0,10,10
00020,7,9,5,8,10,7,0
00021,8,5,5,5,0,4,0
00022,9,7,10,5,10,8,10
00023,10,10,7,7,0,6,10
00024,8,6,8,4,0,2,0
00025,10,5,8,5,0,1,0
00026,8,7,9,7,0,9,10
00027,6,7,8,4,0,5,0
00028,7,10,10,4,10,10,0
00029,6,6,8,5,10,6,0
00030,6,10,10,2,0,2,0
00031,8,5,10,8,10,3,0
00032,9,7,9,1,10,6,10
00033,9,5,5,5,10,9,10
00034,8,5,10,2,10,4,0
00035,9,10,6,8,0,10,10
00036,9,7,7,7,0,9,10
00037,7,7,10,9,10,1,10
00038,9,10,9,9,10,1,0
00039,5,7,8,7,0,1,0
00040,9,6,5,3,0,5,10
00041,7,8,9,2,0,5,0
00042,8,6,6,3,10,7,10
00043,5,6,6,7,10,2,0
00044,7,7,10,4,10,6,10
00045,8,9,8,6,10,6,0
00046,7,9,6,6,0,5,10
00047,6,8,8,3,0,5,0
00048,10,8,8,6,0,7,0
00049,10,8,6,9,10,4,10
00050,5,7,7,2,0,2,10
00051,7,10,9,2,10,1,10
00052,10,10,10,7,10,5,0
00053,5,8,6,5,0,5,0
00054,10,10,5,5,0,3,0
00055,5,5,6,6,10,1,10
00056,6,10,6,6,0,10,10
00057,6,10,5,7,0,7,0
00058,5,7,6,6,0,7,0
00059,8,6,5,8,0,1,0
00060,10,6,10,3,0,8,10
00061,8,6,8,4,0,8,0
00062,6,6,5,1,0,6,10
00063,9,6,10,4,0,10,10
00064,8,9,7,8,10,1,10
00065,7,7,6,9,10,7,0
00066,5,8,5,2,10,9,0
00067,5,6,6,8,0,1,10
00068,8,6,6,10,0,6,10
00069,6,10,10,9,0,1,0
00070,8,9,5,2,0,9,10
00071,9,5,9,7,0,8,10
00072,8,5,10,6,0,6,0
00073,10,7,7,3,0,9,10
00074,9,9,7,5,0,1,0
00075,9,6,10,7,0,1,10
00076,7,5,8,7,10,9,10
00077,8,5,7,5,0,9,10
00078,6,6,9,5,10,4,0
00079,5,8,7,10,0,1,0
00080,7,7,8,2,10,9,10
00081,9,10,10,4,10,4,0
00082,8,8,10,4,0,8,0
00083,5,10,5,10,0,8,0
00084,5,9,5,10,0,5,10
00085,6,5,10,9,10,8,0
00086,6,7,8,2,10,8,0
00087,5,6,6,4,0,4,10
00088,8,5,6,4,10,4,10
00089,6,5,5,5,10,6,0
00090,10,7,6,8,10,9,10
00091,5,6,6,2,0,5,0
00092,10,10,10,6,0,7,10
00093,7,9,7,4,0,3,0
00094,9,5,8,6,0,7,0
00095,7,8,5,9,10,10,10
00096,6,9,7,3,0,6,10
00097,8,6,5,5,0,5,0
00098,9,10,6,6,0,7,0
00099,5,7,10,10,10,7,0
00100,8,6,8,3,10,2,0
00101,10,8,6,4,0,5,0
00102,6,10,10,6,0,5,10
00103,7,6,5,8,0,9,10
00104,9,7,10,10,0,3,10
00105,9,10,10,5,10,6,10
00106,7,7,5,9,0,6,10
