MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,9,5,10,0,4,10
00002,10,9,8,6,0,1,10
00003,5,8,5,7,0,3,10
00004,7,9,9,8,10,1,10
00005,6,7,6,7,10,7,10
00006,7,9,9,3,0,4,0
00007,6,7,5,2,0,1,10
00008,8,10,8,3,0,1,0
00009,5,5,7,5,10,6,0
00010,8,6,9,9,10,3,10
00011,5,7,6,5,0,8,10
00012,10,6,7,7,10,6,10
00013,7,5,6,3,10,3,10
00014,7,8,6,8,10,7,10
00015,8,10,10,3,0,5,0
00016,6,10,6,6,0,1,0
00017,7,9,9,5,10,2,0
00018,5,6,9,5,0,9,0
00019,5,8,8,6,10,10,0
00020,7,10,7,2,10,6,0
00021,7,10,9,8,0,5,10
00022,5,8,7,1,0,6,0
00023,6,9,10,3,0,4,10
00024,10,7,9,3,0,10,10
00025,8,10,5,1,10,6,0
00026,9,6,6,3,10,8,0
00027,7,6,5,1,0,8,0
00028,5,7,6,6,0,7,10
00029,9,7,8,3,10,5,10
00030,10,5,7,4,0,9,0
00031,5,10,10,8,0,8,10
00032,5,6,10,10,10,2,10
00033,8,5,9,4,0,3,0
00034,8,8,6,9,0,8,0
00035,7,6,9,2,0,7,0
00036,7,8,9,5,10,10,10
00037,7,9,6,3,10,6,10
00038,6,10,7,7,0,6,10
00039,6,6,10,2,10,5,10
00040,9,7,8,1,0,10,10
00041,10,8,6,7,10,4,0
00042,5,8,9,3,10,10,10
00043,9,6,7,7,0,10,0
00044,6,5,9,7,10,2,10
00045,9,8,8,9,10,8,0
00046,6,6,5,8,0,7,0
00047,9,7,9,1,0,10,0
00048,6,7,7,4,10,10,10
00049,8,8,5,10,10,6,10
00050,6,10,5,4,10,4,10
00051,6,5,10,7,10,5,0
00052,9,6,7,10,0,1,10
00053,7,7,9,7,10,10,10
00054,10,6,6,7,0,8,10
00055,5,7,5,8,10,3,0
00056,7,6,10,1,0,6,0
00057,6,5,8,3,0,4,0
00058,5,7,10,3,0,9,10
00059,6,6,9,9,10,9,0
00060,8,7,10,10,10,10,10
00061,8,9,5,8,0,2,10
