MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,9,9,9,0,10,10
00002,6,7,9,9,10,6,0
00003,9,5,8,8,0,10,0
00004,10,8,6,2,0,8,0
00005,8,10,10,10,0,5,10
00006,7,7,9,3,0,5,0
00007,6,10,9,2,0,6,10
00008,7,6,5,10,0,8,0
00009,9,8,8,2,10,1,0
00010,10,5,7,8,10,4,0
00011,8,5,5,4,10,2,0
00012,10,10,6,1,0,3,10
00013,10,5,8,3,0,2,10
00014,7,5,7,7,10,2,10
00015,10,10,7,6,0,9,0
00016,10,10,9,3,0,4,10
00017,6,10,6,8,0,10,10
00018,7,7,7,10,0,9,10
00019,8,6,5,3,0,8,10
00020,5,10,7,9,0,6,0
00021,7,6,9,4,0,4,10
00022,5,5,6,1,10,8,10
00023,8,6,8,4,10,8,0
00024,6,9,9,9,10,1,0
00025,7,7,8,2,10,9,0
00026,9,8,7,5,10,10,0
00027,5,5,5,4,0,2,10
00028,5,5,7,4,10,9,10
00029,5,10,5,6,0,10,0
00030,6,10,9,8,10,2,0
00031,7,9,9,8,0,6,0
00032,9,8,10,10,10,7,10
00033,5,8,10,7,0,4,10
00034,9,8,10,2,10,7,0
00035,10,6,9,9,10,9,10
00036,8,10,10,7,0,9,0
00037,8,5,8,10,10,10,10
00038,7,10,9,9,10,10,10
00039,6,7,5,10,10,3,0
00040,8,6,5,2,10,4,10
00041,7,5,7,3,10,6,0
00042,7,7,8,9,10,10,0
00043,8,8,6,9,10,9,10
00044,10,10,6,9,0,8,0
00045,10,7,5,2,10,6,0
00046,6,8,7,7,0,10,10
00047,8,5,10,2,0,10,0
00048,5,10,8,4,10,1,10
00049,6,8,10,6,0,6,10
00050,7,8,7,3,10,3,10
00051,6,8,5,8,10,9,10
00052,9,10,6,6,10,10,0
00053,5,9,10,4,10,3,10
00054,8,9,5,3,0,4,10
00055,5,7,5,9,10,1,0
00056,9,6,8,1,10,5,0
00057,6,8,6,6,0,9,0
00058,5,10,5,1,10,3,0
00059,8,8,9,4,10,1,10
00060,10,9,10,10,0,1,10
00061,9,9,5,10,0,6,0
00062,5,5,6,8,0,2,0
00063,5,9,6,4,0,1,0
00064,7,10,8,6,0,3,0
00065,5,9,10,9,10,3,0
00066,8,7,5,7,0,1,10
00067,5,5,6,1,0,5,0
00068,6,7,5,2,10,2,0
00069,5,6,9,1,10,1,0
00070,10,6,5,7,10,5,10
00071,10,7,6,5,0,2,0
00072,8,6,9,9,10,5,10
00073,5,8,8,6,10,8,10
00074,10,7,5,5,10,8,0
00075,9,9,6,6,0,2,10
00076,10,10,5,4,0,9,10
00077,7,6,9,7,10,5,10
00078,9,8,10,4,0,2,10
00079,10,9,6,5,0,5,0
00080,7,6,6,4,10,2,0
00081,5,10,6,8,0,7,10
00082,8,7,8,7,10,4,0
00083,7,8,9,5,10,6,10
00084,9,6,7,2,0,6,0
00085,8,5,5,1,0,9,10
00086,6,6,10,5,10,2,0
00087,9,5,6,3,10,5,0
00088,10,5,10,5,10,5,0
00089,6,9,10,10,10,2,10
00090,7,8,7,9,0,8,10
00091,7,9,6,2,0,8,10
00092,9,10,10,9,10,10,0
00093,10,5,7,3,0,8,10
00094,8,7,6,3,10,4,10
00095,10,8,7,6,10,5,10
00096,6,6,10,1,10,8,10
00097,8,5,7,3,10,4,0
00098,7,10,5,4,10,3,0
00099,10,10,10,10,0,8,0
00100,6,7,7,6,0,6,10
00101,5,8,9,7,0,6,0
00102,7,5,7,9,10,3,10
00103,7,6,9,2,10,2,10
00104,5,10,7,5,0,7,10
00105,7,8,8,4,10,10,0
00106,9,8,8,9,0,10,10
00107,7,10,9,3,0,5,0
00108,6,10,8,6,0,1,0
00109,5,6,9,4,0,4,10
00110,6,10,7,9,10,6,0
00111,6,9,8,2,10,1,0
00112,7,9,7,3,0,8,0
00113,6,8,9,10,0,3,10
00114,7,5,7,4,10,3,10
00115,10,10,9,4,10,3,0
00116,7,7,6,8,0,7,0
00117,7,7,8,7,10,9,0
00118,7,9,7,3,0,6,10
00119,6,10,9,7,0,6,0
00120,8,9,9,6,0,3,10
00121,5,9,6,6,0,1,0
00122,8,9,9,7,0,3,0
00123,9,8,9,9,10,5,10
00124,10,5,7,9,10,4,10
00125,8,7,8,4,0,7,0
00126,5,9,10,2,0,1,0
00127,7,8,6,10,0,5,0
00128,7,9,6,1,10,3,0
00129,7,8,5,5,0,9,10
00130,6,9,9,8,10,7,10
00131,9,8,5,10,10,9,0
