MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,10,7,3,10,5,10
00002,8,9,9,4,0,8,10
00003,5,9,5,8,0,3,0
00004,10,9,8,3,10,7,10
00005,6,10,10,7,0,5,0
00006,7,6,5,1,10,6,0
00007,5,5,8,2,0,4,10
00008,5,5,7,7,10,4,0
00009,8,8,6,3,10,5,0
00010,8,5,8,8,0,4,10
00011,9,7,10,5,0,3,0
00012,8,10,5,9,0,2,10
00013,8,6,7,9,0,1,10
00014,8,10,10,8,10,3,10
00015,6,10,8,1,0,7,10
00016,10,6,6,1,0,2,0
00017,8,5,7,5,0,9,10
00018,8,9,8,9,10,7,0
00019,5,10,7,1,10,6,10
00020,5,7,6,4,0,1,10
00021,6,8,7,9,0,6,10
00022,5,8,5,4,10,9,10
00023,8,9,8,3,0,2,10
00024,9,7,5,2,10,1,0
00025,7,5,10,5,0,2,0
00026,9,7,6,5,0,7,10
00027,7,10,6,5,10,8,0
00028,9,6,8,6,0,2,0
00029,5,8,5,5,0,5,10
00030,10,7,9,6,0,6,0
00031,9,9,9,5,0,5,10
00032,10,5,6,1,10,10,10
00033,5,10,7,3,10,1,0
00034,7,10,10,8,0,4,0
00035,8,10,5,3,0,9,0
00036,7,10,10,1,10,9,0
00037,9,7,9,7,10,1,0
00038,9,7,7,1,0,8,10
00039,6,7,8,10,10,8,10
00040,8,8,5,10,0,6,10
00041,5,6,5,6,0,7,0
00042,6,10,7,2,10,10,10
00043,6,5,8,4,10,10,10
00044,9,6,6,9,0,10,0
00045,7,7,5,7,10,9,10
00046,7,9,10,10,10,7,10
00047,5,6,10,2,10,8,10
00048,7,8,7,2,0,4,10
00049,9,5,8,7,10,3,10
00050,7,7,7,3,0,10,10
00051,7,6,9,4,0,3,10
00052,10,8,9,2,0,9,10
00053,6,8,6,9,10,9,0
00054,5,5,8,7,10,1,0
00055,8,7,8,7,10,5,0
00056,6,5,9,3,10,6,0
00057,7,9,9,9,10,9,0
00058,10,9,9,6,10,5,0
00059,8,6,9,4,0,1,10
00060,7,6,7,9,0,7,10
00061,5,8,8,7,0,4,0
00062,5,10,9,4,10,6,10
00063,5,7,7,10,0,3,0
00064,6,6,7,2,0,5,0
00065,8,6,5,9,10,10,10
00066,7,8,6,3,0,8,10
00067,9,5,7,7,10,1,0
00068,9,5,6,8,0,7,10
00069,6,10,5,6,0,10,0
00070,5,5,9,5,0,7,0
00071,8,7,5,2,0,5,0
00072,9,6,6,9,0,9,0
00073,6,10,10,10,0,7,10
00074,10,9,5,5,0,2,10
00075,9,9,6,5,10,7,10
00076,9,5,10,4,0,4,10
00077,6,7,6,7,0,4,0
00078,7,6,6,1,0,6,10
00079,6,6,5,9,0,9,10
00080,9,8,6,2,0,5,10
00081,6,5,5,8,10,9,0
00082,7,8,9,3,0,1,0
00083,10,6,9,7,0,5,10
00084,6,9,10,10,0,5,10
00085,6,6,9,1,0,4,0
00086,10,8,8,5,10,9,0
