MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,6,8,1,0,7,10
00002,7,7,5,7,10,3,10
00003,9,5,8,6,10,6,10
00004,9,9,8,10,0,8,10
00005,9,10,6,5,10,10,0
00006,9,9,5,2,10,10,10
00007,7,5,6,1,0,1,10
00008,6,10,8,9,10,3,10
00009,10,6,10,3,0,5,0
00010,5,6,6,3,10,10,10
00011,6,8,7,6,10,7,0
00012,9,9,7,10,10,4,10
00013,7,6,8,2,0,1,0
00014,7,10,9,9,10,9,10
00015,9,10,8,8,0,7,0
00016,8,8,6,8,10,4,0
00017,8,10,6,8,0,7,0
00018,7,5,9,4,0,3,0
00019,10,10,7,8,0,2,0
00020,10,9,5,7,10,5,0
00021,10,8,6,1,0,8,0
00022,6,7,6,1,0,4,10
00023,6,6,6,5,0,1,0
00024,9,9,9,4,10,1,0
00025,10,6,6,7,10,8,0
00026,7,6,6,4,10,10,10
00027,10,5,5,2,10,5,0
00028,8,6,10,5,10,6,10
00029,8,9,6,3,0,8,0
00030,10,10,5,5,10,5,10
00031,5,8,5,8,10,6,0
00032,6,6,8,9,10,1,10
00033,10,9,5,6,0,9,0
00034,10,8,9,6,0,9,0
00035,10,10,7,4,10,5,0
00036,9,5,8,3,10,4,10
00037,10,7,7,1,0,5,0
00038,9,8,10,1,10,3,10
00039,9,6,10,10,10,1,0
00040,10,5,10,9,10,3,0
00041,5,7,9,6,0,7,10
00042,10,10,6,3,10,2,10
00043,8,6,10,7,10,9,0
00044,6,8,7,5,10,10,10
00045,10,5,10,3,0,10,10
00046,9,6,7,1,0,3,10
00047,8,8,10,2,10,5,0
00048,5,9,8,5,10,8,10
00049,5,6,8,10,10,1,10
00050,7,8,7,1,10,6,10
00051,6,7,9,9,10,5,0
00052,8,7,10,1,10,3,0
00053,7,9,9,6,0,5,10
00054,7,10,8,10,10,7,10
00055,7,10,9,5,10,4,0
00056,5,9,7,8,10,4,10
00057,5,9,5,1,0,8,0
00058,6,5,10,1,0,6,10
00059,7,9,9,2,0,1,0
00060,5,8,7,5,10,5,0
00061,8,8,8,2,0,9,10
00062,5,9,8,8,0,7,0
00063,5,6,10,10,10,3,10
00064,9,5,9,10,10,3,10
00065,7,5,10,2,10,8,10
00066,5,6,8,2,10,10,0
00067,7,5,5,6,10,10,0
00068,7,6,5,3,10,4,10
00069,9,9,9,8,10,8,0
00070,6,10,10,4,0,1,10
00071,10,5,5,1,10,8,10
00072,6,5,6,9,10,2,10
00073,7,6,6,9,0,4,0
00074,7,10,7,9,0,5,0
00075,7,8,7,5,0,10,0
00076,7,6,7,10,0,9,0
00077,7,6,7,7,10,5,10
00078,6,10,5,4,10,7,0
00079,9,7,8,6,10,5,10
00080,9,6,6,8,10,10,0
00081,10,7,8,6,0,8,10
00082,9,6,10,6,10,5,10
00083,8,7,8,9,0,2,10
00084,10,6,9,2,10,1,0
00085,8,10,6,8,10,2,10
00086,7,5,6,5,10,5,10
00087,9,7,7,3,10,9,10
00088,10,7,6,10,0,5,10
00089,6,6,10,9,0,1,10
00090,10,7,6,8,0,6,10
00091,9,7,9,7,0,1,10
00092,9,7,6,3,10,5,10
00093,8,7,5,6,10,2,0
00094,9,8,5,1,0,9,10
00095,5,6,8,9,0,6,10
00096,9,5,7,1,10,2,10
00097,8,5,7,5,0,5,10
00098,6,5,5,6,0,10,0
00099,5,8,5,5,10,8,10
00100,5,8,5,4,10,5,10
00101,10,7,8,2,10,2,10
00102,6,7,10,5,10,3,0
00103,5,9,8,2,0,8,10
00104,5,5,8,5,0,6,0
00105,8,6,6,3,0,10,10
00106,8,9,10,7,10,10,0
00107,5,9,9,7,10,1,0
00108,8,8,9,6,0,4,10
00109,6,6,8,4,10,9,10
00110,7,8,10,4,0,9,10
00111,9,10,7,5,0,4,10
00112,8,7,10,9,0,7,0
00113,6,6,5,2,0,9,10
00114,10,10,5,9,0,1,0
00115,8,9,7,2,0,6,0
00116,10,6,5,6,0,2,0
00117,9,9,6,6,0,10,0
00118,6,9,8,8,0,7,10
00119,9,9,7,4,10,1,0
00120,5,10,7,6,0,1,10
00121,8,9,7,10,0,10,10
00122,8,9,7,5,10,4,10
00123,8,8,7,2,0,5,10
00124,10,8,9,4,10,3,0
00125,10,6,6,10,0,1,0
00126,9,8,8,8,0,4,10
00127,8,8,6,5,0,5,10
00128,10,7,6,9,0,9,10
00129,7,5,8,3,10,6,10
00130,5,8,5,8,0,7,0
00131,5,6,7,3,0,9,10
00132,10,9,7,9,10,1,10
00133,9,8,5,9,0,6,0
00134,8,7,5,9,0,4,0
00135,10,6,6,5,10,1,10
00136,7,9,7,7,10,8,0
00137,9,10,7,5,0,4,0
00138,8,8,5,10,10,5,0
00139,10,7,7,5,10,8,0
00140,8,5,8,3,10,7,0
00141,6,5,5,1,0,10,10
00142,5,9,5,5,0,4,10
00143,7,7,9,7,10,10,0
00144,7,5,9,6,0,8,0
00145,5,5,9,2,10,8,10
00146,6,7,9,9,0,9,10
00147,5,7,6,6,0,5,0
00148,10,8,9,6,10,6,0
00149,7,5,8,10,10,1,0
00150,8,5,9,7,0,9,10
00151,7,9,10,4,0,6,0
00152,10,8,6,7,0,1,0
00153,10,10,7,3,0,10,10
00154,7,5,10,9,0,6,10
00155,8,6,9,1,10,2,10
00156,8,8,7,6,0,9,10
00157,9,5,10,9,10,2,10
00158,8,10,9,5,0,10,0
00159,8,7,6,4,10,9,10
00160,6,8,8,6,0,10,0
00161,10,7,9,3,0,8,10
00162,10,5,6,3,10,1,0
00163,8,6,8,2,0,4,0
00164,5,8,10,8,10,1,0
00165,10,7,7,6,0,9,10
00166,7,7,5,2,0,3,10
00167,7,8,5,4,10,4,0
00168,7,5,10,4,10,6,0
00169,8,10,10,9,10,7,10
00170,9,9,6,7,0,9,0
00171,5,10,10,3,0,10,0
00172,10,10,7,10,0,8,10
00173,10,5,5,9,0,2,10
00174,5,9,8,3,0,8,10
00175,10,10,7,6,10,10,10
00176,6,9,10,7,10,1,10
00177,5,10,8,1,10,9,10
00178,9,5,8,7,0,7,10
00179,10,8,5,7,10,8,10
00180,5,6,9,9,10,7,10
00181,6,9,6,7,10,3,0
00182,5,7,5,7,10,3,10
00183,9,5,10,5,0,1,10
00184,9,5,8,6,0,9,0
00185,6,7,6,9,0,4,0
00186,5,9,6,1,0,2,0
00187,9,5,6,9,10,8,0
00188,6,5,10,7,0,6,0
00189,9,7,7,5,0,4,10
00190,5,5,7,10,0,2,10
00191,10,8,7,5,0,6,0
00192,9,5,7,3,10,9,0
00193,9,8,10,5,0,1,10
00194,7,9,7,2,10,3,0
00195,9,6,7,8,0,1,10
00196,9,10,7,6,0,2,0
00197,6,5,8,5,0,5,0
00198,10,5,8,4,0,2,0
00199,6,7,5,2,10,7,0
00200,6,6,10,2,10,3,10
00201,6,7,9,6,10,2,10
00202,7,8,9,1,0,7,10
00203,6,10,9,7,10,8,0
00204,7,10,5,4,0,5,0
00205,5,8,10,9,10,2,0
00206,6,6,9,10,0,9,0
00207,10,10,6,8,0,7,0
00208,5,10,7,2,0,8,10
00209,8,9,8,10,10,2,0
00210,6,9,6,1,10,8,10
00211,5,8,5,10,0,7,0
00212,6,9,7,3,10,1,0
00213,6,7,7,1,10,7,10
00214,5,10,5,8,0,1,10
00215,6,10,8,8,10,6,0
00216,5,10,6,10,0,8,10
00217,6,7,9,7,0,6,0
00218,10,6,9,8,0,5,10
00219,6,9,9,7,10,3,0
00220,8,8,6,8,10,1,10
00221,8,6,8,10,0,5,0
00222,8,8,7,8,10,10,10
00223,9,10,5,8,0,8,0
00224,7,5,10,2,10,3,10
00225,9,7,7,2,0,1,0
00226,9,6,10,6,10,10,10
00227,10,7,5,9,10,5,10
00228,9,6,10,6,0,5,0
00229,9,5,9,10,0,5,0
00230,9,10,9,7,10,4,0
00231,5,10,10,10,10,4,0
00232,9,9,5,10,0,9,10
00233,5,7,10,4,10,6,0
00234,6,6,6,5,10,3,10
00235,9,9,10,6,0,10,10
00236,10,7,10,7,0,2,10
00237,9,6,10,9,0,8,10
00238,10,10,7,10,0,3,10
00239,10,7,6,2,10,4,0
00240,6,10,7,7,10,5,10
00241,6,8,6,10,10,8,10
00242,10,5,8,2,10,5,10
00243,9,10,5,3,0,3,0
00244,9,10,6,4,0,1,10
00245,10,9,9,6,0,3,10
00246,7,10,8,8,0,6,10
00247,10,8,6,2,0,6,0
00248,9,5,7,8,0,7,0
00249,7,8,5,7,10,4,0
00250,5,6,10,7,10,6,0
00251,8,6,5,6,10,4,0
00252,10,7,7,3,0,7,10
00253,8,9,7,2,10,9,0
00254,8,10,9,10,0,8,0
00255,6,6,8,5,10,1,0
00256,10,9,8,3,10,10,10
00257,5,9,9,9,0,6,0
00258,6,9,8,3,0,4,0
00259,8,10,10,4,0,1,0
00260,7,10,8,2,10,6,0
00261,7,8,6,3,0,2,0
00262,8,10,10,7,10,3,10
00263,8,8,5,5,10,9,10
00264,9,7,8,4,10,9,0
00265,6,6,7,5,0,10,0
00266,9,7,6,6,10,2,0
00267,6,10,7,9,0,5,10
00268,5,9,7,7,10,9,10
00269,9,7,6,4,0,5,0
00270,9,5,9,6,0,1,10
00271,5,8,6,8,0,3,10
