MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,9,8,3,10,3,0
00002,8,5,10,8,10,7,10
00003,8,7,8,8,0,3,0
00004,9,9,6,4,10,7,0
00005,9,6,6,1,0,4,10
00006,6,10,5,10,0,7,0
00007,10,7,9,5,0,7,0
00008,6,10,7,7,0,6,0
00009,9,10,9,8,10,8,0
00010,7,10,6,9,10,10,0
00011,9,9,6,6,10,9,0
00012,6,8,6,2,0,5,10
00013,7,8,5,2,0,1,0
00014,6,7,10,3,10,9,0
00015,8,9,10,8,0,9,10
00016,6,5,9,8,10,9,10
00017,8,8,6,8,10,4,0
00018,9,9,8,1,0,2,0
00019,9,9,10,9,0,1,0
00020,6,10,5,1,0,2,10
00021,9,10,6,6,10,10,10
00022,10,10,7,3,0,10,10
00023,6,7,10,7,10,9,10
00024,6,10,6,4,10,8,10
00025,10,10,9,4,10,2,10
00026,10,10,8,3,10,5,0
00027,10,6,6,7,0,3,10
00028,8,6,8,1,10,3,0
00029,7,6,10,5,10,1,10
00030,8,10,8,3,0,9,10
00031,9,6,9,6,10,3,10
00032,9,10,5,1,0,8,0
00033,9,9,9,8,0,5,0
00034,9,5,8,1,10,5,10
00035,6,5,5,2,10,4,0
00036,6,8,7,9,0,2,0
00037,5,7,9,2,0,6,0
00038,10,10,5,2,0,1,10
00039,7,10,8,2,0,10,0
00040,10,7,8,8,0,5,10
00041,6,9,7,4,0,10,0
00042,7,5,7,4,0,7,10
00043,5,9,5,9,0,8,0
00044,7,10,5,9,10,10,10
00045,9,10,9,7,10,8,0
00046,9,7,9,1,0,6,0
00047,8,9,5,1,0,6,10
00048,7,5,8,5,0,9,0
00049,9,6,8,7,0,2,10
00050,6,6,10,3,10,5,10
00051,9,6,7,7,10,6,10
00052,7,6,6,5,0,4,10
00053,8,5,9,8,10,9,10
00054,5,5,5,7,0,9,10
00055,9,5,5,3,10,6,0
00056,10,9,8,6,0,6,10
00057,7,6,10,5,0,6,10
00058,10,9,8,8,0,6,10
00059,10,8,8,8,0,10,0
00060,6,5,5,1,10,3,0
00061,7,7,10,3,10,9,0
00062,8,5,10,8,0,5,10
00063,6,5,5,7,10,8,0
00064,9,7,7,7,0,4,10
00065,5,8,8,5,10,5,10
00066,6,5,5,2,0,1,0
00067,7,6,8,9,0,8,0
00068,8,9,8,3,0,1,0
00069,7,8,8,4,0,9,0
00070,5,7,7,1,0,2,0
00071,9,6,10,4,10,8,0
00072,9,5,9,6,10,7,10
00073,9,8,9,6,10,6,0
00074,8,7,10,8,10,1,10
00075,5,9,10,7,10,1,10
00076,9,9,8,9,0,8,0
00077,8,5,6,10,10,6,0
00078,9,8,5,1,0,7,10
00079,10,5,7,1,0,9,10
00080,9,9,10,4,0,8,0
00081,7,6,7,7,10,8,10
00082,8,8,6,4,0,6,10
00083,8,8,6,4,10,5,0
00084,9,5,8,5,0,4,0
00085,8,5,10,2,0,10,0
00086,5,9,9,2,10,1,0
00087,9,7,5,9,10,3,0
00088,10,8,8,3,0,5,0
00089,7,10,10,7,0,5,10
00090,6,9,6,3,10,6,0
00091,10,7,10,8,10,4,10
00092,5,6,7,4,0,1,0
00093,10,6,7,5,10,9,10
00094,7,8,8,7,0,4,0
00095,9,8,6,6,0,5,0
00096,10,10,8,6,10,7,0
00097,10,6,7,8,10,4,0
00098,6,8,5,9,0,4,10
00099,8,8,10,4,10,10,10
00100,10,10,9,7,10,4,0
00101,10,6,5,7,10,1,0
00102,10,5,6,6,10,5,10
00103,8,10,9,4,10,8,10
00104,5,6,7,9,0,2,10
00105,10,5,7,1,10,6,10
00106,5,8,10,4,10,1,0
00107,8,9,10,10,0,1,10
00108,8,8,6,7,10,1,0
00109,10,10,8,6,0,5,10
00110,8,7,9,3,10,8,0
00111,10,7,7,1,10,9,10
00112,8,6,5,8,0,4,0
00113,5,7,6,8,0,3,10
00114,5,5,7,3,10,2,10
00115,8,5,10,2,10,9,0
00116,5,5,9,3,0,5,0
00117,7,9,8,6,0,9,0
00118,9,9,6,1,0,1,0
00119,10,10,9,2,10,10,0
00120,6,6,5,8,0,8,0
00121,10,10,10,9,10,7,0
00122,7,6,5,3,10,5,0
00123,6,5,6,10,0,4,10
00124,7,5,7,4,10,8,0
00125,10,8,5,2,0,2,10
00126,10,8,5,3,0,2,0
00127,6,9,9,8,0,8,0
00128,10,6,7,6,10,10,0
00129,10,8,7,8,10,1,10
00130,6,9,6,6,0,5,10
00131,7,6,7,6,10,10,0
00132,9,9,7,7,10,3,0
00133,8,10,10,4,10,1,10
00134,8,5,8,7,0,5,10
00135,6,10,9,4,0,5,10
00136,6,6,7,2,10,7,10
00137,7,10,8,5,10,5,0
00138,9,5,7,10,10,4,0
00139,10,9,8,7,10,9,0
00140,9,6,10,9,0,10,0
00141,5,10,5,9,0,2,10
00142,6,7,8,6,0,10,10
00143,5,10,8,6,0,9,10
00144,7,5,8,6,10,7,10
00145,7,10,9,3,10,10,0
00146,6,9,10,1,0,10,0
00147,5,5,5,5,10,9,10
00148,8,6,5,5,0,1,0
00149,7,7,9,6,10,7,10
00150,5,10,8,9,10,4,0
