MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,9,8,7,10,1,10
00002,5,7,10,7,10,1,0
00003,6,5,9,8,10,4,0
00004,9,7,5,1,10,6,0
00005,8,8,6,9,10,7,10
00006,7,9,10,5,0,3,0
00007,9,5,10,5,10,3,0
00008,5,9,9,3,10,6,0
00009,10,9,7,6,10,4,10
00010,8,7,6,6,0,10,0
00011,9,9,10,3,0,10,10
00012,7,9,10,5,10,4,10
00013,9,8,8,5,10,9,10
00014,6,7,7,9,10,9,0
00015,5,7,6,6,10,8,10
00016,8,10,10,7,0,2,10
00017,8,7,8,10,10,10,10
00018,10,6,5,4,0,7,0
00019,9,7,7,10,0,7,0
00020,9,8,8,7,10,7,0
00021,9,10,9,3,0,1,10
00022,7,5,6,9,10,10,0
00023,6,7,9,1,10,1,10
00024,5,10,7,3,0,7,10
00025,10,8,10,9,0,1,0
00026,5,7,5,3,0,9,10
00027,9,8,9,3,0,9,0
00028,5,9,9,7,10,8,0
00029,10,9,6,7,10,2,10
00030,5,10,6,6,0,3,10
00031,9,8,9,9,0,8,10
00032,8,9,6,2,10,5,0
00033,8,6,9,5,0,8,0
00034,10,9,9,6,10,5,0
00035,7,7,9,5,0,3,0
00036,5,10,5,1,10,2,10
00037,8,5,9,6,10,1,0
00038,9,9,10,2,10,3,0
00039,9,7,8,2,10,8,0
00040,7,6,10,4,10,10,10
00041,8,8,9,5,0,4,0
00042,8,5,9,10,10,2,0
00043,8,10,9,7,10,7,10
00044,5,10,6,3,0,4,10
00045,6,10,8,10,10,10,0
00046,7,8,7,4,10,10,10
00047,8,9,5,4,0,7,10
00048,5,7,7,9,0,6,10
00049,5,6,10,9,0,3,0
00050,8,10,10,3,0,3,0
00051,8,5,10,3,10,1,10
00052,7,10,10,5,0,5,10
00053,7,10,10,7,10,3,10
00054,5,7,8,6,10,9,10
00055,6,6,7,3,0,3,0
00056,10,8,6,3,10,6,0
00057,10,7,6,5,0,1,0
00058,7,8,9,10,0,5,10
00059,9,8,8,5,10,1,0
00060,10,7,9,2,10,4,10
00061,10,5,7,2,10,10,10
00062,7,6,9,8,0,7,0
00063,6,6,5,8,0,4,0
00064,7,9,9,1,10,7,0
00065,10,7,8,9,0,1,0
00066,6,5,8,2,0,10,0
00067,6,5,10,1,0,7,0
00068,7,6,5,9,10,7,0
00069,6,5,5,7,10,3,0
00070,7,10,7,1,10,1,0
00071,10,9,6,8,0,9,10
00072,8,6,10,2,0,10,0
00073,7,5,8,4,0,1,0
00074,7,9,7,10,0,7,10
00075,5,6,10,5,10,7,0
00076,5,8,8,5,10,4,10
00077,8,10,5,8,10,10,10
00078,7,9,7,2,0,4,0
00079,6,8,8,6,10,10,10
00080,9,5,8,9,0,7,10
00081,5,8,8,8,0,9,10
00082,8,10,6,10,10,6,0
00083,9,7,5,4,0,1,10
00084,6,7,5,3,10,1,0
00085,7,10,9,5,10,3,0
00086,10,7,5,2,10,1,10
00087,10,5,5,3,10,7,10
00088,10,9,6,7,10,3,10
00089,8,7,5,2,10,4,0
00090,7,5,8,4,10,2,0
00091,5,7,8,8,0,5,0
00092,10,9,7,4,10,1,10
00093,10,6,9,6,0,3,10
00094,6,7,6,10,10,3,0
00095,10,9,8,9,10,6,0
00096,8,6,7,5,0,1,0
00097,9,8,6,4,10,10,0
00098,10,10,9,7,10,1,0
00099,8,7,9,9,0,5,0
00100,9,5,10,3,10,7,10
00101,5,7,10,8,10,2,0
00102,7,5,7,4,0,1,0
00103,5,8,9,4,0,9,10
00104,8,6,10,8,10,5,10
00105,5,8,9,6,10,5,0
00106,9,9,7,6,0,5,0
00107,9,7,8,2,0,10,10
00108,7,5,7,3,10,3,10
00109,10,7,7,9,10,8,0
00110,6,8,10,5,10,9,0
00111,8,9,10,1,10,10,10
00112,10,10,5,2,10,4,10
00113,6,10,10,7,10,4,10
00114,7,9,7,9,0,1,10
00115,5,7,9,10,10,10,0
00116,8,8,10,4,10,6,0
00117,10,6,8,7,0,2,10
00118,8,5,10,7,10,4,0
00119,7,6,8,9,10,1,0
00120,8,8,7,4,0,4,10
00121,8,5,10,10,0,6,0
00122,8,7,10,6,10,8,0
00123,5,6,9,8,10,4,0
00124,10,9,7,1,0,8,0
00125,6,10,7,6,10,4,0
00126,8,8,7,6,0,3,10
00127,5,8,9,5,0,6,0
00128,8,8,6,4,0,5,10
00129,10,10,9,4,0,1,0
00130,10,10,8,3,10,7,0
00131,7,9,8,1,0,8,10
00132,9,7,5,1,0,1,0
00133,10,6,10,3,0,8,10
00134,9,9,5,10,10,6,0
00135,7,8,9,1,0,10,10
00136,7,8,10,7,10,2,10
00137,10,6,8,3,0,6,0
00138,10,5,8,6,10,8,0
00139,6,8,6,1,10,10,10
00140,5,7,7,2,0,5,10
00141,9,9,10,4,10,2,0
00142,5,10,9,6,10,1,10
00143,5,10,7,7,10,8,10
00144,8,9,10,9,10,8,0
00145,5,10,7,2,10,6,10
00146,8,9,7,2,0,2,0
00147,9,7,6,5,10,10,0
00148,8,10,8,8,10,3,10
00149,5,9,5,8,10,4,10
00150,5,10,7,4,0,9,0
00151,8,9,9,5,10,4,10
00152,10,6,6,6,0,5,0
