MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,5,7,9,10,3,10
00002,8,9,10,6,10,1,0
00003,7,10,6,10,0,7,0
00004,10,6,7,2,0,7,10
00005,9,9,10,7,10,1,10
00006,6,9,6,2,0,5,0
00007,9,9,10,2,10,10,0
00008,6,5,9,6,10,10,0
00009,6,8,6,6,0,3,0
00010,8,6,10,9,10,2,0
00011,7,10,5,9,10,10,0
00012,8,5,5,4,10,9,0
00013,6,5,8,2,0,9,10
00014,5,9,10,1,0,4,0
00015,8,7,9,6,10,8,10
00016,10,10,6,8,0,10,0
00017,5,6,6,1,10,8,0
00018,8,9,8,7,10,1,10
00019,5,10,5,5,10,4,0
00020,5,10,9,2,0,4,10
00021,6,8,7,5,10,10,10
00022,10,7,9,1,10,2,10
00023,10,9,10,3,10,1,10
00024,5,9,7,3,0,9,0
00025,10,10,9,6,0,1,0
00026,6,10,10,10,10,5,0
00027,8,6,9,3,10,7,0
00028,7,5,7,4,0,1,0
00029,8,8,6,5,0,2,10
00030,7,5,6,5,10,6,10
00031,9,5,7,5,0,7,10
00032,9,6,10,4,0,6,10
00033,7,7,9,2,10,3,0
00034,5,10,9,5,10,2,0
00035,5,8,5,8,10,7,0
00036,9,8,6,3,0,9,10
00037,8,6,7,5,0,6,0
00038,7,8,8,9,0,4,10
00039,9,10,10,8,10,9,0
00040,5,10,8,5,10,4,0
00041,7,6,9,6,10,1,0
00042,6,10,5,6,0,6,0
00043,7,10,7,4,0,4,10
00044,5,9,9,4,0,10,10
00045,10,10,6,10,10,3,10
00046,8,8,7,1,10,8,10
00047,9,6,10,1,10,2,0
00048,10,5,7,7,0,5,0
00049,7,5,6,3,0,9,10
00050,9,6,9,6,10,7,10
00051,9,8,6,2,10,2,0
00052,9,10,8,2,10,8,10
00053,7,5,5,3,0,8,0
00054,6,8,5,4,0,10,0
00055,9,9,8,8,0,8,10
00056,6,7,5,3,10,7,10
00057,8,6,8,10,10,4,0
00058,10,6,8,9,10,1,10
00059,9,9,8,9,0,5,10
00060,5,7,8,10,10,8,10
00061,5,5,10,2,0,4,10
00062,10,8,6,6,0,2,0
00063,5,10,9,1,0,10,0
00064,5,6,6,10,10,5,10
00065,5,6,6,1,0,10,10
00066,10,5,9,9,10,3,10
00067,7,8,9,9,10,9,0
00068,5,6,8,8,0,6,10
00069,6,6,7,2,10,5,10
00070,10,9,10,10,10,7,10
00071,7,5,8,3,10,2,0
00072,8,7,6,9,10,9,0
00073,8,5,7,2,10,1,10
00074,10,9,8,2,0,6,10
00075,10,5,8,10,10,5,0
00076,5,7,5,8,10,1,10
00077,6,8,5,6,10,9,0
00078,8,5,7,2,10,1,0
00079,10,8,5,3,0,3,0
00080,8,6,6,1,0,4,10
00081,6,6,5,6,0,2,0
00082,5,9,9,6,0,2,0
00083,9,9,8,10,0,10,10
00084,9,8,5,7,10,1,10
00085,9,5,6,1,10,1,10
00086,9,8,8,2,10,8,0
00087,9,7,7,3,10,9,10
00088,10,10,5,1,10,5,0
00089,10,5,9,2,10,6,0
00090,7,10,8,7,0,7,0
00091,8,7,7,1,0,5,0
00092,6,10,6,9,0,3,10
00093,7,10,7,3,0,6,0
00094,9,8,8,9,0,6,10
00095,8,8,9,5,10,1,0
00096,8,10,5,4,0,2,10
00097,8,7,8,10,0,2,0
00098,10,6,8,1,10,10,0
00099,5,7,7,8,10,4,0
00100,9,8,5,1,10,5,0
00101,5,10,5,8,10,6,10
00102,6,8,10,9,10,7,10
00103,7,10,9,1,10,8,10
00104,6,10,10,3,10,8,10
00105,6,10,9,3,10,2,10
00106,5,5,6,9,0,6,10
00107,8,10,10,3,0,5,0
00108,8,9,6,10,0,6,10
00109,10,6,5,6,10,2,0
00110,7,5,7,1,0,6,0
00111,6,6,9,4,0,3,10
00112,7,8,6,1,0,5,10
00113,8,10,7,1,10,3,10
00114,6,7,5,7,0,9,0
00115,7,9,5,6,10,9,0
00116,6,5,5,1,10,4,0
00117,8,5,7,9,0,6,10
00118,10,8,7,8,0,1,10
00119,8,6,6,7,10,5,10
00120,8,5,6,4,0,9,0
00121,6,9,9,1,0,4,0
00122,9,10,10,10,10,9,10
00123,6,10,9,7,0,10,0
00124,8,6,10,7,0,7,0
00125,9,5,9,1,0,5,10
00126,9,9,5,4,0,5,0
00127,10,10,5,4,10,9,0
00128,7,5,6,8,0,1,10
00129,8,7,10,7,0,1,0
00130,9,7,5,10,0,6,0
00131,7,9,9,1,0,6,10
00132,10,8,8,4,10,7,10
00133,10,6,7,1,0,10,10
00134,5,7,10,4,10,3,10
00135,5,10,8,6,0,8,0
00136,7,6,5,2,10,9,0
00137,9,5,5,3,0,7,10
00138,10,10,10,9,10,7,10
00139,5,10,5,5,10,4,0
00140,9,10,5,2,10,7,10
00141,6,8,8,7,0,3,10
00142,5,7,10,2,0,6,10
00143,9,7,10,8,10,10,0
00144,9,9,6,2,10,1,0
00145,6,6,7,8,10,10,10
00146,9,10,10,4,10,5,0
00147,7,7,9,4,10,6,0
00148,9,10,9,4,0,2,10
00149,6,5,9,4,10,9,0
00150,9,7,5,1,10,6,10
00151,9,7,5,3,10,3,0
00152,9,9,9,5,0,10,10
00153,8,10,9,4,10,9,0
00154,5,7,7,1,10,5,10
00155,10,6,9,1,10,8,10
00156,5,8,7,10,10,3,0
00157,10,7,8,10,10,5,0
00158,6,9,8,3,0,5,0
00159,8,10,8,4,10,5,0
00160,6,8,6,3,10,7,0
00161,8,10,7,8,0,8,10
00162,10,7,6,10,0,2,0
00163,10,8,5,1,0,6,0
00164,7,6,6,5,0,10,10
00165,6,9,7,6,0,9,10
00166,7,6,9,2,0,4,10
00167,5,7,8,9,10,1,10
00168,6,8,7,5,10,7,10
00169,8,6,8,2,0,7,0
00170,6,5,9,4,10,1,0
00171,5,5,10,10,10,6,0
00172,8,9,6,8,10,9,10
00173,8,6,5,1,0,7,10
00174,9,5,6,3,0,2,10
00175,6,10,8,6,0,4,0
00176,6,9,10,10,0,7,0
00177,7,5,5,7,10,10,0
00178,9,9,7,4,10,4,0
00179,10,10,6,3,10,9,10
00180,5,8,8,6,10,3,0
00181,9,6,7,7,10,4,0
00182,5,9,5,2,10,6,0
00183,9,7,5,7,10,6,0
00184,5,5,7,8,10,3,0
00185,8,8,10,7,10,4,10
00186,7,5,10,5,10,5,0
00187,9,9,10,5,10,5,0
00188,10,10,6,8,0,2,0
00189,8,9,5,6,0,2,0
00190,9,10,5,8,0,7,10
00191,9,10,10,2,10,3,0
00192,10,5,8,7,0,10,10
00193,7,5,10,1,10,5,0
00194,6,7,5,8,10,2,0
00195,5,8,7,6,0,3,0
00196,10,10,9,6,10,7,10
00197,5,8,8,4,0,5,10
00198,10,5,9,1,10,2,0
00199,7,6,7,1,0,4,10
00200,9,7,6,7,0,5,0
00201,5,10,6,10,0,1,10
00202,9,9,5,7,10,5,0
00203,6,5,7,9,0,6,0
00204,10,8,8,10,10,8,10
00205,9,6,6,2,10,7,0
00206,9,10,6,10,0,6,0
00207,5,10,7,4,10,7,0
00208,9,9,9,5,10,6,0
00209,9,10,5,1,0,7,10
00210,6,7,8,10,0,7,10
00211,9,5,7,10,10,6,10
00212,5,5,7,2,10,10,0
00213,7,8,6,6,10,2,0
00214,8,10,9,9,0,7,0
00215,5,8,7,2,0,6,0
00216,5,8,10,8,10,4,0
00217,5,9,7,7,0,8,10
00218,8,7,10,10,0,10,10
00219,6,10,8,2,10,9,10
00220,6,8,6,3,0,10,0
00221,7,9,8,4,10,1,0
00222,9,8,10,7,10,7,0
00223,8,10,6,4,0,7,10
00224,10,5,10,6,10,8,10
00225,9,5,9,5,10,9,10
00226,9,7,10,1,10,5,0
00227,8,10,9,6,0,6,0
00228,6,6,8,10,0,1,0
00229,10,7,5,4,10,6,10
00230,6,9,6,1,0,10,10
00231,9,6,6,3,0,9,0
00232,5,8,8,3,0,10,10
00233,10,10,9,2,0,5,0
00234,9,10,8,5,10,4,0
00235,7,6,8,3,10,7,10
00236,5,5,7,8,10,10,0
00237,9,9,5,5,0,5,10
00238,8,6,6,6,10,2,0
00239,10,10,10,4,0,7,0
00240,9,7,10,4,10,1,10
00241,8,5,9,10,10,7,10
00242,10,10,10,4,0,7,10
00243,10,6,8,1,10,8,0
00244,5,6,9,1,10,3,0
00245,8,8,6,1,10,5,10
00246,9,6,6,10,10,9,0
00247,10,5,9,5,10,3,0
00248,10,6,8,2,10,10,10
00249,5,6,5,2,10,3,10
00250,8,8,6,4,0,5,10
00251,8,8,5,3,0,3,10
00252,7,10,8,1,0,3,0
00253,8,8,10,9,0,8,10
00254,10,6,9,8,10,2,10
00255,9,6,9,8,0,10,0
00256,5,10,8,5,10,7,10
00257,9,10,6,6,0,7,10
00258,9,10,9,5,10,2,10
00259,10,8,10,9,10,4,0
00260,6,9,9,5,10,9,10
00261,6,8,7,9,10,3,0
00262,9,9,8,5,0,7,0
00263,7,6,9,3,0,2,10
00264,5,10,6,6,10,4,0
00265,10,5,9,4,0,6,10
00266,8,10,6,5,0,3,0
00267,8,6,8,10,10,9,0
00268,8,8,7,8,10,8,10
00269,9,9,6,2,0,3,10
00270,10,9,8,10,10,4,0
00271,10,9,9,4,0,2,10
00272,8,8,8,7,0,3,0
00273,8,5,5,3,0,1,0
00274,6,5,8,10,10,5,0
00275,6,9,5,5,10,4,10
00276,10,10,6,9,0,8,0
00277,6,7,8,7,10,2,0
00278,6,5,8,2,10,5,0
00279,8,10,7,9,10,6,0
00280,7,5,8,4,10,7,10
00281,6,7,5,2,0,3,0
00282,7,8,7,4,0,9,10
00283,6,7,8,7,10,5,0
00284,10,6,8,9,0,4,10
00285,9,9,10,10,10,7,10
00286,6,5,7,4,0,5,10
00287,8,10,8,3,10,6,0
00288,9,5,6,9,0,2,0
00289,5,10,6,2,0,3,0
00290,10,6,8,8,0,9,10
00291,8,5,5,1,0,1,0
00292,5,8,10,5,0,1,0
00293,7,9,10,9,10,2,0
00294,8,10,10,2,10,6,0
00295,9,10,6,7,0,3,10
00296,8,10,5,10,0,7,0
00297,8,6,10,3,0,8,0
00298,5,5,7,4,0,4,10
00299,8,8,5,3,10,4,0
00300,7,5,5,9,10,10,10
00301,9,9,9,8,10,6,10
00302,9,8,10,10,0,7,10
00303,9,7,5,5,10,9,0
00304,6,10,7,1,0,7,0
00305,9,9,8,1,0,1,10
00306,9,8,5,1,0,7,10
00307,9,10,6,1,10,5,10
00308,9,7,8,8,0,10,10
00309,10,9,8,5,0,3,10
00310,7,8,8,6,10,7,10
00311,7,9,6,3,0,4,10
00312,10,8,7,2,0,5,0
00313,9,5,8,1,0,6,10
00314,6,7,9,6,0,1,0
00315,10,9,5,7,10,6,10
00316,10,8,7,9,10,2,10
00317,8,9,8,1,10,6,0
00318,7,8,7,3,0,6,0
00319,8,10,5,2,10,5,10
00320,7,7,10,5,0,8,10
00321,9,7,7,3,0,9,0
00322,8,8,9,2,10,8,10
00323,8,6,5,4,0,8,0
00324,5,8,5,10,0,4,0
00325,5,8,10,3,0,9,10
00326,8,8,6,8,10,6,10
00327,7,7,5,3,0,8,10
00328,8,8,10,2,10,8,0
00329,6,6,8,7,0,1,0
00330,9,10,10,1,10,7,0
00331,5,8,8,6,10,1,0
00332,10,7,10,1,10,8,10
00333,10,8,7,8,0,10,10
00334,6,5,5,9,0,6,10
00335,10,7,7,7,10,1,10
00336,8,7,9,1,0,2,0
00337,7,8,9,7,0,1,0
00338,9,5,8,3,0,10,10
00339,6,10,7,5,0,1,10
00340,9,9,8,8,10,7,0
00341,9,7,10,9,0,6,0
00342,9,7,9,2,10,5,10
00343,7,9,7,2,0,2,0
00344,8,9,9,2,10,1,10
00345,9,7,7,5,0,9,10
00346,7,10,5,3,10,9,0
00347,7,5,10,2,0,9,0
00348,10,6,5,1,0,1,10
00349,7,9,6,2,10,7,0
00350,7,9,10,3,10,5,10
00351,8,8,10,8,10,2,0
00352,5,10,5,10,0,5,10
00353,10,10,9,4,0,10,0
00354,6,6,9,4,10,1,10
00355,7,6,8,8,10,7,10
00356,9,9,7,3,10,3,10
00357,6,5,7,5,0,9,10
00358,6,7,10,5,0,3,10
00359,7,5,5,6,10,1,10
00360,9,7,9,5,0,10,0
00361,9,10,5,6,10,1,10
00362,7,5,7,5,10,3,0
00363,6,5,10,6,0,5,10
00364,7,5,10,7,10,5,0
00365,8,9,8,6,0,3,10
00366,7,9,7,6,10,4,10
00367,6,8,6,9,0,2,0
00368,10,8,7,2,10,1,0
00369,5,5,9,3,0,3,0
00370,5,8,10,5,10,10,0
00371,5,9,8,4,0,6,10
00372,6,9,10,2,10,4,10
00373,5,6,8,6,10,9,10
00374,5,5,6,5,0,4,0
00375,7,10,6,2,0,7,10
00376,8,6,5,7,0,6,0
00377,8,10,10,2,10,6,10
00378,8,6,6,2,10,8,10
00379,5,5,10,8,0,4,10
00380,9,9,6,3,10,9,0
00381,9,7,8,6,10,10,0
00382,7,5,5,4,0,4,10
00383,10,9,6,7,10,5,10
00384,10,5,8,4,10,3,0
00385,10,9,6,1,0,4,10
00386,8,7,9,8,0,8,0
00387,8,6,7,7,10,1,0
00388,6,8,10,9,0,7,10
00389,10,5,5,10,0,4,0
00390,7,8,6,5,10,1,10
00391,7,8,6,6,0,4,10
00392,5,9,5,1,0,7,0
00393,6,8,5,3,0,2,0
00394,8,10,8,9,10,1,0
00395,7,10,6,2,0,5,0
00396,8,10,5,5,10,4,0
00397,8,7,5,1,10,1,0
00398,10,9,8,5,0,3,0
00399,7,9,8,5,0,6,10
00400,8,9,6,3,10,4,10
00401,6,6,6,5,0,10,0
00402,8,7,10,2,0,7,10
00403,5,6,7,3,0,8,0
00404,7,5,10,10,0,7,10
00405,10,8,7,2,0,7,10
00406,10,6,9,7,0,5,0
00407,7,10,6,3,10,3,10
00408,8,10,8,9,10,3,10
00409,5,6,9,2,0,3,10
00410,9,9,9,5,0,10,10
00411,6,10,9,10,0,8,10
00412,6,5,10,7,0,2,0
00413,10,10,10,9,10,8,10
00414,7,9,10,9,0,5,0
00415,9,5,6,8,0,7,0
00416,5,7,6,4,0,1,10
00417,8,7,9,8,10,5,10
00418,5,6,9,1,10,8,10
00419,9,6,6,1,10,5,0
00420,6,8,6,9,10,2,10
00421,7,8,7,1,10,9,10
00422,5,6,6,8,0,10,10
00423,5,9,6,8,10,1,10
00424,5,9,6,7,10,5,10
00425,9,8,8,3,0,4,0
00426,9,9,8,10,10,4,10
00427,7,6,9,9,10,7,10
00428,9,9,6,5,0,8,0
00429,7,10,7,5,10,3,10
00430,7,8,7,8,0,4,0
00431,10,8,8,9,10,10,0
00432,9,7,7,2,10,8,10
00433,7,10,9,1,10,6,10
00434,9,7,10,2,0,2,0
00435,8,7,10,2,10,7,10
00436,5,5,9,6,10,8,10
00437,8,10,5,1,10,2,10
00438,9,5,10,2,10,9,10
00439,9,5,7,6,0,1,10
00440,7,10,5,8,10,4,0
00441,8,6,6,7,10,8,0
00442,8,7,7,4,10,1,10
00443,9,10,5,9,0,10,10
00444,10,7,6,7,0,2,0
00445,5,9,6,5,0,10,10
00446,10,9,9,8,10,2,0
00447,10,7,10,4,10,5,10
00448,6,7,9,6,0,9,10
00449,8,10,10,5,10,5,0
00450,10,5,6,5,0,5,10
00451,5,8,8,8,0,1,10
00452,5,10,9,10,10,6,10
00453,9,6,9,1,0,2,0
00454,8,5,5,3,10,9,0
00455,7,8,7,6,10,9,0
00456,9,5,8,2,0,10,10
00457,8,10,5,10,0,8,10
00458,5,10,9,3,0,4,0
00459,5,8,9,8,10,3,10
00460,6,7,7,4,0,3,10
00461,8,10,8,9,0,7,0
00462,10,6,8,8,10,1,10
00463,9,7,7,10,0,6,0
00464,7,9,9,1,10,2,10
00465,10,5,7,2,10,9,0
00466,8,5,5,9,10,6,0
00467,5,5,7,2,0,3,0
00468,5,9,6,4,0,6,10
00469,8,5,6,1,10,3,0
00470,7,7,8,10,10,10,10
00471,5,5,5,3,0,9,10
00472,10,8,10,5,10,3,10
00473,8,6,9,5,10,8,10
00474,10,10,5,6,10,5,10
00475,8,6,9,2,0,1,0
00476,9,5,8,7,0,5,0
00477,6,9,8,9,0,3,0
00478,8,7,6,5,10,5,10
00479,7,5,7,9,0,1,10
00480,7,10,7,8,0,6,10
00481,5,7,7,5,10,3,0
00482,6,8,6,8,0,3,10
00483,10,9,6,6,10,4,10
00484,5,10,9,10,10,10,0
00485,6,9,8,4,10,9,10
00486,6,7,7,4,0,1,0
00487,6,8,6,6,0,8,10
00488,5,8,6,9,10,8,0
00489,6,7,5,3,10,10,10
00490,10,9,8,8,10,10,0
00491,5,7,9,5,10,2,0
00492,9,10,9,2,0,9,0
00493,10,10,7,3,10,4,0
00494,6,6,8,8,10,7,10
00495,7,5,7,2,0,8,10
00496,7,7,10,5,10,8,10
00497,6,5,7,5,0,7,0
00498,6,6,6,5,10,1,10
00499,10,7,5,3,10,6,0
00500,7,7,5,2,10,1,0
