MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,6,7,8,10,7,0
00002,5,9,10,4,10,7,10
00003,7,10,9,4,0,10,10
00004,5,10,9,5,0,6,10
00005,7,7,10,2,0,2,10
00006,5,10,8,5,0,2,10
00007,8,8,8,6,10,9,10
00008,8,10,8,8,0,4,0
00009,6,9,10,2,0,3,0
00010,10,10,9,9,10,2,10
00011,8,5,7,9,10,4,10
00012,8,8,5,1,10,1,0
00013,6,6,5,6,10,3,10
00014,8,7,7,2,10,10,0
00015,6,7,6,6,0,8,0
00016,9,5,10,6,0,9,0
00017,9,5,7,7,10,8,10
00018,5,5,8,5,10,10,10
00019,9,5,8,6,0,7,10
00020,5,7,10,6,0,6,10
00021,7,10,7,8,10,2,0
00022,5,7,10,5,0,3,10
00023,9,8,5,6,0,6,10
00024,5,8,7,10,0,5,0
00025,10,7,10,1,0,6,10
00026,8,5,6,6,0,7,10
00027,5,8,7,1,0,7,10
00028,10,8,8,4,10,5,10
00029,5,5,6,5,10,8,0
00030,10,5,5,2,10,8,0
00031,10,8,10,9,0,10,0
00032,6,5,6,9,0,1,0
00033,6,6,8,3,10,1,10
00034,9,7,10,9,0,10,10
00035,9,6,8,3,10,3,10
00036,8,8,8,7,0,4,10
00037,8,7,7,2,0,3,0
00038,6,5,5,10,0,10,0
00039,6,10,6,4,0,2,10
00040,6,6,10,9,0,1,0
00041,7,10,8,5,0,3,10
00042,8,7,8,9,10,2,0
00043,5,6,8,5,0,5,0
00044,7,10,5,7,0,9,10
00045,6,7,7,1,0,9,0
00046,7,10,6,4,10,9,0
00047,5,10,10,7,10,2,10
00048,6,7,5,4,0,4,0
00049,10,6,6,7,0,10,10
00050,6,8,8,3,10,6,10
00051,7,10,9,8,10,5,0
00052,5,9,6,1,10,4,0
00053,6,8,5,4,0,8,0
00054,8,9,5,10,10,6,10
00055,6,9,5,10,0,6,0
00056,5,7,7,2,0,6,0
00057,6,5,10,7,10,10,0
00058,10,7,5,10,0,10,0
00059,8,8,10,4,0,5,0
00060,5,6,9,8,10,6,0
00061,8,8,10,9,10,3,0
00062,5,7,8,5,10,6,0
00063,10,9,6,10,0,7,0
00064,10,5,5,2,10,2,10
00065,7,8,10,6,10,8,10
00066,10,6,8,10,0,10,10
00067,8,6,7,6,10,1,10
00068,5,7,5,10,10,3,0
00069,9,8,9,1,10,5,0
00070,6,5,5,5,0,7,10
00071,5,7,8,10,10,1,10
00072,6,9,9,1,10,2,0
00073,10,7,6,7,10,6,10
00074,10,5,10,7,0,6,0
00075,10,10,10,7,0,3,10
00076,6,8,7,5,10,9,0
00077,5,5,7,1,10,4,0
