MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,8,8,2,0,10,0
00002,9,6,8,9,10,2,0
00003,8,6,7,3,10,4,10
00004,5,9,5,7,10,8,10
00005,7,7,9,3,10,5,0
00006,5,7,7,4,0,3,0
00007,5,8,10,10,0,9,10
00008,10,10,9,7,0,7,10
00009,6,8,8,9,0,2,0
00010,7,7,6,9,10,3,0
00011,6,6,7,7,10,2,10
00012,6,8,5,4,0,7,0
00013,8,5,9,2,10,1,10
00014,8,9,9,7,0,6,10
00015,9,8,8,5,0,10,0
00016,8,10,5,4,10,9,0
00017,7,10,6,5,0,7,0
00018,5,10,9,8,10,2,10
00019,5,8,5,4,0,4,10
00020,9,9,10,3,10,3,10
00021,6,5,8,5,0,4,0
00022,7,9,6,3,0,6,0
00023,5,6,10,10,10,1,10
00024,5,7,5,2,10,1,0
00025,5,8,6,7,10,3,10
00026,6,9,7,3,10,6,10
00027,8,6,10,9,0,10,0
00028,6,5,6,3,0,7,0
00029,8,7,8,4,10,10,10
00030,8,6,8,2,0,7,0
00031,6,10,6,7,10,1,10
00032,10,6,9,8,10,4,10
00033,7,6,7,3,0,9,0
00034,7,10,6,2,0,7,10
00035,9,8,9,2,10,3,10
00036,6,9,9,7,10,8,0
00037,6,5,7,1,10,2,10
00038,7,8,6,3,0,9,0
00039,5,5,7,2,0,5,0
00040,10,10,9,3,10,9,10
00041,9,5,5,9,10,9,10
00042,7,6,8,7,0,5,0
00043,7,10,5,1,10,4,0
00044,10,10,9,4,0,4,10
00045,5,9,5,10,0,9,0
00046,9,7,9,5,10,3,10
00047,7,6,6,4,10,2,10
00048,6,10,7,3,10,5,0
00049,10,7,7,7,10,8,10
00050,8,10,8,9,0,4,0
00051,7,7,7,5,0,6,10
00052,7,8,9,1,0,1,0
00053,7,5,9,3,10,4,0
00054,5,8,9,10,10,3,10
00055,7,5,10,6,0,9,0
00056,6,10,10,4,0,5,10
00057,6,6,8,9,10,2,0
00058,9,6,9,5,10,2,10
00059,9,8,6,1,10,8,10
00060,9,8,10,5,10,9,10
00061,7,6,6,4,10,6,10
00062,7,9,6,9,10,7,0
00063,6,5,9,9,0,7,10
00064,7,5,8,10,0,6,10
00065,9,5,9,2,10,9,0
00066,6,10,8,8,0,2,0
00067,9,8,7,4,10,6,10
00068,10,9,5,9,0,1,0
00069,8,10,8,4,0,8,10
00070,5,8,8,2,10,3,10
00071,9,10,9,2,0,10,10
00072,8,9,5,10,0,10,0
00073,5,5,5,2,0,1,0
00074,6,7,7,2,0,6,0
00075,8,5,8,9,10,2,0
00076,5,10,7,6,0,4,10
00077,10,6,7,2,10,2,0
00078,6,6,5,7,0,6,10
00079,10,7,7,6,0,1,0
00080,10,10,7,9,0,2,0
00081,6,8,7,9,10,7,0
00082,5,8,6,6,0,9,10
00083,8,9,9,8,10,6,0
00084,5,9,7,10,0,4,0
00085,6,6,8,5,0,3,0
00086,5,9,7,4,10,2,0
00087,5,10,8,6,0,2,10
00088,10,5,6,9,0,6,0
00089,8,7,6,7,0,8,10
00090,9,9,6,4,0,8,10
00091,6,5,7,7,0,10,10
00092,10,10,8,10,0,4,10
00093,6,7,6,1,0,9,0
00094,10,8,8,9,0,2,10
00095,5,9,8,9,10,9,10
00096,7,6,5,1,10,1,0
00097,5,5,9,10,10,6,0
00098,7,6,7,8,10,9,0
00099,9,7,6,5,10,2,0
00100,6,7,10,7,10,4,0
00101,7,10,8,5,10,7,10
00102,6,9,7,8,0,7,10
00103,7,7,8,2,10,10,0
00104,6,7,9,2,10,2,10
00105,8,6,7,9,0,2,10
00106,10,8,10,6,10,8,0
00107,5,8,9,4,0,5,0
00108,8,7,8,8,10,10,0
00109,6,7,10,10,10,6,10
00110,10,9,10,6,10,3,0
00111,9,9,7,2,0,9,0
00112,6,7,6,6,0,3,10
00113,5,7,6,2,0,2,0
00114,9,6,8,7,0,10,10
00115,9,5,6,1,10,1,0
00116,9,5,7,6,10,9,10
00117,9,7,10,9,0,8,10
00118,8,9,5,5,0,1,0
00119,7,6,7,6,10,5,0
00120,9,6,9,6,10,10,0
00121,9,6,5,1,0,9,10
00122,5,9,8,8,0,10,0
00123,5,7,10,5,0,8,10
00124,10,5,9,9,10,9,10
00125,6,10,6,10,0,2,10
00126,9,9,5,4,0,9,0
00127,9,9,10,5,10,2,10
00128,6,7,10,6,0,8,10
00129,10,8,10,1,0,2,0
00130,8,6,9,6,0,1,10
00131,10,6,7,1,10,10,10
00132,6,6,6,8,10,1,10
00133,10,9,10,3,0,5,10
00134,7,9,8,10,10,2,10
00135,6,10,9,1,0,6,10
00136,9,10,5,5,10,6,10
00137,7,8,9,3,10,6,10
00138,10,9,6,3,0,9,0
00139,9,6,10,1,10,8,10
00140,5,10,10,5,0,5,10
00141,9,6,6,4,0,8,10
00142,7,8,5,7,10,10,10
00143,8,10,8,5,0,1,10
00144,7,5,6,6,10,3,0
00145,8,10,8,8,10,9,0
00146,6,9,6,2,10,5,10
00147,10,6,9,1,0,3,0
00148,5,5,10,3,10,3,10
00149,5,6,10,5,10,3,0
00150,8,10,9,8,10,6,10
00151,10,8,5,4,0,4,10
00152,8,10,8,3,0,4,0
00153,6,5,7,7,10,4,10
00154,9,7,8,9,10,9,10
00155,6,7,6,9,10,3,0
00156,9,5,5,5,0,5,0
00157,5,9,7,1,0,5,10
00158,5,8,10,7,0,10,10
00159,7,9,10,1,10,7,0
00160,6,6,6,8,10,1,10
00161,10,6,8,4,0,6,0
00162,9,10,9,4,10,4,0
00163,9,7,9,1,10,5,10
00164,7,10,7,5,10,4,0
00165,9,8,8,2,0,10,0
00166,5,10,7,1,0,3,0
00167,9,6,7,6,10,4,10
00168,5,7,5,1,0,9,10
00169,9,7,8,9,10,2,10
00170,9,5,10,8,10,1,0
00171,9,5,6,6,0,4,10
00172,6,5,6,3,0,8,10
00173,8,6,8,10,10,7,0
00174,9,10,6,9,0,2,10
00175,5,10,7,2,10,7,10
00176,9,5,9,7,10,6,0
00177,7,5,8,2,0,9,10
00178,7,8,5,6,10,4,10
00179,6,6,6,4,10,6,0
00180,5,5,8,6,0,2,10
00181,5,10,6,4,0,8,10
00182,5,8,5,8,10,7,0
00183,9,5,7,6,10,3,0
00184,6,10,6,5,10,3,0
00185,10,7,10,1,10,8,0
00186,9,8,9,7,10,7,0
00187,10,6,5,2,0,6,0
00188,8,6,5,3,10,6,10
00189,10,10,5,10,0,3,10
00190,6,10,6,7,0,6,0
00191,5,8,7,5,10,4,10
00192,5,8,9,1,0,6,0
00193,10,9,8,10,10,9,10
00194,6,6,8,9,0,2,0
00195,5,8,9,7,0,9,0
00196,6,8,8,5,10,3,0
00197,7,7,6,10,10,6,10
00198,10,5,7,2,10,3,10
00199,8,5,10,3,0,7,0
00200,5,8,6,9,0,7,10
00201,7,8,6,10,10,10,10
00202,6,8,8,9,10,5,10
00203,5,10,10,6,10,8,0
00204,8,5,8,2,0,1,10
00205,9,6,7,9,10,4,0
00206,10,8,10,1,10,9,0
00207,7,5,9,7,10,9,10
00208,8,7,6,10,10,2,0
00209,8,6,9,5,0,6,0
00210,8,6,8,4,10,3,10
00211,8,6,9,5,10,7,0
00212,10,9,8,7,10,7,0
00213,5,10,7,4,0,6,0
00214,5,8,6,10,10,2,10
00215,8,6,9,1,10,1,0
00216,7,9,8,9,10,8,0
00217,7,10,5,4,0,4,10
00218,5,7,5,2,0,6,10
00219,6,10,8,10,0,5,10
00220,8,10,7,9,0,6,10
00221,7,7,5,8,10,10,10
00222,9,10,10,5,0,3,10
00223,9,5,7,8,0,5,0
00224,10,7,5,10,10,9,0
00225,8,9,6,10,10,8,0
00226,6,7,10,3,10,3,10
00227,9,10,5,6,0,4,10
00228,9,7,9,8,10,1,0
00229,5,7,9,4,0,8,10
00230,8,10,6,3,10,9,0
00231,9,7,7,2,0,1,10
00232,6,7,8,7,0,5,10
00233,5,6,10,2,0,10,10
00234,6,6,10,10,0,10,0
00235,10,8,6,1,10,1,10
00236,7,10,8,5,10,5,0
00237,6,9,10,1,10,2,10
00238,6,6,8,10,10,1,10
00239,9,9,8,4,10,3,10
00240,8,6,10,7,0,5,0
00241,5,9,10,6,0,5,0
00242,9,8,7,1,0,6,10
00243,6,10,7,8,0,8,0
00244,8,5,10,2,0,10,10
00245,5,8,9,7,10,8,10
00246,5,9,5,5,10,1,10
00247,9,7,5,6,10,7,0
00248,8,7,10,8,10,5,10
00249,7,6,9,4,10,8,0
00250,9,6,5,10,0,3,10
00251,10,6,9,7,0,10,0
00252,5,6,7,4,0,8,10
00253,5,6,10,3,10,9,0
00254,6,5,9,7,0,6,10
00255,8,9,5,7,10,5,0
00256,5,7,8,7,0,8,0
00257,9,9,9,7,0,5,0
00258,8,8,10,7,10,6,10
00259,6,10,5,7,0,10,0
00260,10,10,8,2,10,5,10
00261,10,8,10,8,0,10,0
00262,10,10,8,4,0,4,0
00263,6,10,10,1,10,4,0
00264,10,10,6,6,10,10,10
00265,9,8,10,4,0,5,0
