MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,10,9,1,10,2,10
00002,6,10,8,7,10,4,10
00003,7,10,6,4,0,2,0
00004,9,7,7,6,10,3,0
00005,8,6,10,7,10,3,0
00006,7,9,9,4,10,2,10
00007,7,7,10,9,0,6,10
00008,10,7,7,9,0,8,0
00009,8,6,8,3,0,2,0
00010,10,6,5,7,10,5,0
00011,8,5,10,9,0,10,0
00012,8,7,10,5,0,1,10
00013,7,6,9,3,10,6,0
00014,9,7,7,1,0,9,10
00015,8,6,8,6,0,4,0
00016,6,7,8,3,0,4,0
00017,7,8,5,4,0,2,0
00018,8,7,5,2,10,3,10
00019,5,6,10,5,10,2,10
00020,6,9,9,3,0,5,10
00021,6,7,10,9,0,5,10
00022,10,7,10,7,0,9,0
00023,5,10,9,10,0,10,0
00024,7,6,9,8,0,4,10
00025,7,9,6,6,0,6,0
00026,5,9,8,7,0,2,10
00027,7,7,7,8,10,10,0
00028,7,6,7,6,0,1,0
00029,8,7,8,7,0,7,10
00030,10,7,6,3,0,7,10
00031,8,5,8,7,0,4,0
00032,7,5,10,2,0,8,0
00033,10,9,7,7,10,3,10
00034,6,10,10,10,10,6,10
00035,6,9,5,10,0,4,10
00036,9,10,5,2,0,10,0
00037,5,10,10,8,10,5,0
00038,7,10,8,9,10,6,0
00039,7,8,8,1,10,9,0
00040,9,7,5,3,10,5,10
00041,5,5,8,8,10,4,10
00042,6,5,5,3,10,8,0
00043,9,10,7,7,0,6,0
00044,8,7,10,7,10,3,0
00045,9,8,5,8,0,10,0
00046,8,10,10,3,0,7,0
00047,6,8,6,1,10,5,0
00048,6,7,8,4,10,9,10
00049,5,10,9,10,0,9,0
00050,6,7,10,5,0,2,10
00051,6,5,8,4,10,3,0
00052,6,10,8,6,0,7,10
00053,8,5,10,5,0,4,0
00054,7,10,5,9,10,4,0
00055,8,8,6,2,0,5,10
00056,10,10,9,6,10,3,10
00057,6,7,6,6,0,8,0
00058,9,5,10,2,10,10,10
00059,7,5,5,6,0,9,0
00060,7,6,5,8,10,6,10
00061,8,8,10,3,0,8,0
00062,10,8,8,4,10,8,10
00063,8,7,10,2,10,6,10
00064,9,9,7,8,10,10,0
00065,5,7,6,10,0,6,0
00066,9,7,5,6,10,6,10
00067,9,7,6,7,0,7,0
00068,7,9,7,2,0,8,10
00069,7,10,9,5,0,8,0
00070,5,8,8,5,0,7,10
00071,5,10,6,2,10,9,10
00072,10,5,5,6,10,3,10
00073,8,8,7,10,0,3,10
00074,6,10,9,4,0,6,0
00075,10,6,10,1,0,4,10
00076,10,6,5,5,0,9,0
00077,7,9,8,8,0,5,0
00078,6,6,8,5,10,2,0
00079,7,5,6,4,10,10,0
00080,5,9,8,8,0,3,10
00081,8,9,6,1,10,9,0
00082,9,6,8,10,0,5,0
00083,10,7,10,7,0,10,10
00084,9,5,8,10,10,1,0
00085,9,10,7,10,0,1,0
00086,10,8,10,5,0,7,0
00087,8,5,8,4,10,6,0
00088,9,5,9,9,10,6,10
00089,10,6,6,6,0,2,0
00090,5,9,7,2,0,1,10
00091,7,5,5,3,0,5,10
00092,5,9,5,2,0,2,10
00093,8,10,8,1,10,2,10
00094,9,6,10,1,10,10,10
00095,6,6,5,3,0,6,10
00096,6,5,9,1,0,2,0
00097,6,9,9,5,10,4,10
00098,10,5,6,7,0,10,0
00099,6,9,8,2,10,5,0
00100,10,7,10,1,10,6,0
00101,6,5,8,10,10,4,0
00102,6,7,5,6,0,2,0
00103,10,10,5,7,10,3,0
00104,5,7,7,7,0,4,0
00105,9,10,7,4,0,9,10
00106,7,6,6,8,10,1,10
00107,7,5,8,9,10,2,10
00108,9,10,7,9,0,8,0
00109,9,5,7,9,0,7,10
00110,7,10,7,3,0,7,0
00111,10,5,8,4,0,8,10
00112,5,5,7,7,10,4,0
00113,6,5,8,7,10,10,0
00114,10,8,6,6,0,3,0
00115,8,5,5,3,10,9,0
00116,6,9,7,2,0,8,0
