MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,8,5,10,0,10,10
00002,5,10,9,1,0,8,0
00003,7,7,8,1,0,3,10
00004,8,5,5,10,10,2,10
00005,7,10,8,5,10,9,10
00006,10,8,9,9,0,5,10
00007,5,10,8,9,10,2,0
00008,5,5,5,5,0,3,0
00009,9,8,10,7,10,4,0
00010,9,5,10,1,10,1,10
00011,9,6,6,6,0,1,10
00012,9,5,6,3,0,1,10
00013,7,5,6,9,10,8,0
00014,6,9,5,7,10,1,0
00015,9,8,6,8,0,7,10
00016,10,5,10,5,0,4,10
00017,9,7,6,2,10,7,0
00018,10,6,7,1,0,6,0
00019,8,5,7,8,0,9,0
00020,6,10,6,7,10,5,0
00021,6,8,8,10,10,10,0
00022,6,8,5,3,0,7,0
00023,10,5,6,6,0,9,0
00024,6,6,9,3,10,6,0
00025,6,5,9,2,0,3,10
00026,7,5,8,3,10,6,0
00027,9,9,6,10,0,4,10
00028,10,10,6,4,0,10,0
00029,10,10,8,2,0,3,0
00030,7,6,6,7,10,1,0
00031,9,9,6,6,0,1,0
00032,6,9,8,3,0,7,10
00033,6,9,6,1,10,10,10
00034,5,7,9,2,10,3,0
00035,6,8,6,8,0,6,0
00036,8,10,7,10,10,9,0
00037,5,8,10,5,10,7,10
00038,10,7,9,7,10,9,10
00039,6,5,10,6,10,1,10
00040,6,6,5,3,10,5,0
00041,6,7,8,9,10,8,10
00042,5,8,5,4,0,8,0
00043,6,9,6,9,0,2,10
00044,8,10,6,4,10,9,0
00045,10,10,8,4,0,9,0
00046,7,7,6,7,10,4,0
00047,6,9,5,9,10,8,0
00048,10,7,9,4,10,9,10
00049,8,9,8,9,0,9,10
00050,10,10,8,3,0,8,10
00051,9,5,6,2,0,1,0
00052,8,10,10,9,0,10,10
00053,9,7,10,1,0,10,10
00054,8,8,8,9,10,10,0
00055,8,6,10,3,0,1,0
00056,9,9,9,1,10,7,10
00057,8,8,6,10,0,8,0
00058,9,5,6,3,10,6,10
00059,10,10,10,9,0,4,0
00060,8,9,8,4,0,1,0
00061,10,6,6,7,0,4,0
00062,8,7,5,1,10,7,10
00063,6,8,8,3,0,1,10
00064,8,8,8,9,10,3,0
00065,5,8,7,5,0,1,10
00066,9,7,8,3,0,2,0
00067,5,6,6,3,0,5,0
00068,6,7,8,10,0,10,0
00069,9,7,5,5,10,1,10
00070,7,8,8,3,0,9,10
00071,10,7,7,5,10,2,0
00072,5,8,10,4,0,1,0
00073,9,9,5,1,10,10,10
00074,7,5,9,6,0,6,0
00075,8,6,9,1,10,8,0
00076,8,9,10,5,10,5,10
00077,6,10,8,8,10,6,10
00078,10,5,9,2,10,8,0
00079,6,6,9,2,10,10,0
00080,10,8,8,4,10,5,10
00081,10,10,9,10,0,10,10
00082,10,5,10,7,0,9,0
00083,5,10,9,10,0,2,0
00084,9,7,9,9,0,3,10
00085,10,10,9,9,0,2,10
00086,10,6,5,9,0,9,10
00087,7,6,10,2,10,10,0
00088,9,6,9,1,10,5,0
00089,9,7,10,2,0,3,0
00090,10,5,5,5,0,5,10
00091,6,7,6,4,0,3,10
00092,7,9,5,1,10,9,10
00093,8,6,7,4,10,2,0
00094,10,10,8,8,10,7,0
00095,10,6,6,6,0,10,0
00096,8,8,8,6,10,5,10
00097,9,8,9,4,10,3,0
00098,9,5,5,3,0,7,0
00099,6,9,8,1,0,6,0
00100,8,9,6,2,10,6,0
00101,10,8,9,8,0,5,0
00102,6,8,9,1,10,9,10
00103,10,6,6,9,10,2,10
00104,7,7,10,4,0,2,10
00105,8,10,7,10,0,6,0
00106,7,8,7,9,0,8,10
00107,9,10,10,7,10,4,10
00108,8,10,10,1,0,10,0
00109,10,5,7,1,0,7,10
00110,9,6,10,9,0,9,10
00111,8,9,10,6,0,9,0
00112,9,9,7,7,10,4,10
00113,6,5,9,1,10,4,10
00114,5,5,9,9,0,6,0
00115,5,7,5,3,10,1,0
00116,6,6,8,3,10,5,10
00117,9,10,10,6,0,6,0
00118,5,10,5,7,10,6,10
00119,6,8,10,7,0,5,0
00120,9,9,7,2,0,7,10
00121,8,8,9,6,10,6,10
00122,6,8,10,5,0,7,10
00123,7,10,7,4,10,10,10
00124,9,7,10,6,0,6,0
00125,8,9,7,5,10,2,10
00126,5,9,5,5,0,9,10
00127,5,6,9,6,10,1,10
00128,6,10,10,7,10,4,0
00129,10,7,8,8,10,10,10
00130,7,10,7,1,10,3,10
00131,9,9,10,2,0,2,10
00132,9,9,7,1,10,10,10
00133,8,8,9,8,10,2,0
00134,10,10,6,1,0,8,0
00135,9,7,7,9,0,6,10
00136,6,5,9,1,0,5,10
00137,7,6,10,10,0,10,10
00138,10,7,7,4,10,7,10
00139,5,6,5,8,10,9,10
00140,8,7,5,7,10,5,10
00141,5,6,8,8,10,10,10
00142,5,8,9,4,10,3,10
00143,8,9,9,7,0,2,10
00144,6,7,10,6,0,7,0
00145,7,6,10,7,10,3,0
00146,10,5,10,6,10,7,0
00147,9,8,8,4,0,6,0
00148,5,5,7,2,0,9,0
00149,7,6,9,2,0,7,0
00150,7,6,7,9,0,7,0
00151,5,9,6,1,10,1,10
00152,5,7,8,8,10,4,0
00153,6,5,10,6,10,2,0
00154,8,10,10,1,10,8,0
00155,7,5,10,4,0,10,10
00156,9,8,6,3,0,5,10
00157,6,5,5,2,0,5,10
00158,6,9,9,4,0,9,10
00159,10,8,9,5,0,2,0
00160,8,9,6,3,0,4,10
00161,5,5,10,3,0,1,10
00162,6,8,6,9,0,8,0
00163,5,7,5,7,10,3,0
00164,10,10,8,9,10,7,10
00165,8,8,6,9,10,4,0
00166,8,10,8,8,0,8,10
00167,10,7,7,6,10,4,0
00168,6,9,9,4,0,8,0
00169,6,5,5,4,10,9,10
00170,9,9,6,2,0,3,10
00171,5,5,9,10,10,1,10
00172,5,10,7,6,0,10,10
00173,7,5,10,6,0,3,0
00174,8,10,10,10,10,5,10
00175,6,7,6,4,0,3,0
00176,9,10,5,5,10,2,0
00177,7,8,7,7,0,9,0
00178,7,9,9,4,10,1,0
00179,7,5,6,7,10,1,10
00180,6,9,9,9,0,6,10
00181,6,6,9,7,0,10,10
00182,5,5,9,7,10,10,0
00183,7,10,9,4,10,6,10
00184,10,10,5,6,10,7,10
00185,6,7,6,5,10,6,0
00186,10,7,9,10,10,10,0
00187,6,7,9,2,0,5,0
00188,7,5,6,2,0,5,10
00189,5,9,6,5,10,1,0
00190,9,8,6,5,10,7,10
00191,7,5,10,4,0,7,10
00192,6,6,7,1,10,9,0
00193,5,5,8,5,10,2,0
00194,6,9,9,3,0,3,0
00195,9,5,8,6,10,8,10
00196,5,10,8,2,10,1,10
00197,10,7,9,9,0,9,10
00198,9,6,10,6,10,2,0
00199,6,8,6,1,10,3,0
00200,8,8,6,5,10,5,0
00201,5,8,7,10,0,2,0
00202,8,8,7,1,0,4,0
00203,5,10,10,2,10,7,0
00204,10,9,8,4,10,5,10
00205,5,5,6,1,10,3,10
00206,7,10,8,6,10,9,0
00207,6,8,6,7,0,2,10
00208,5,10,8,8,0,2,0
00209,5,9,7,4,10,8,0
00210,8,7,8,9,10,3,10
00211,8,8,10,1,0,1,0
00212,5,9,9,5,10,10,0
00213,10,5,6,8,0,8,0
00214,5,7,6,4,0,6,10
00215,9,6,6,8,10,8,10
00216,8,5,7,5,10,3,0
00217,8,7,6,3,10,3,10
00218,7,8,8,3,10,5,0
00219,8,8,6,3,0,2,10
00220,6,5,7,4,10,9,10
00221,6,9,5,3,10,9,0
00222,5,7,10,4,10,6,0
00223,6,6,10,5,10,1,0
00224,9,7,7,2,0,8,10
00225,8,10,8,6,0,4,0
00226,5,6,7,2,10,7,10
00227,8,6,6,9,0,9,0
00228,7,6,7,6,0,1,10
00229,5,7,10,8,0,3,10
00230,5,9,7,10,10,4,0
00231,9,10,7,2,0,4,0
00232,5,5,8,4,10,3,0
00233,7,8,10,7,10,2,10
00234,10,7,8,6,0,6,0
00235,8,7,5,7,10,3,0
00236,9,9,6,7,0,4,0
00237,5,10,9,5,10,7,0
00238,5,7,10,1,10,2,0
00239,8,9,9,10,0,10,0
00240,8,7,6,2,10,7,10
00241,6,7,10,2,0,1,0
00242,5,8,10,10,0,2,10
00243,8,5,5,2,10,8,10
00244,10,7,5,6,10,3,10
00245,6,7,10,5,10,1,0
00246,9,5,10,10,10,6,10
00247,6,10,5,5,10,7,10
00248,9,10,5,4,10,9,10
00249,8,8,10,9,0,5,0
00250,8,5,8,5,0,5,0
00251,8,6,7,8,0,4,0
00252,9,7,9,2,10,7,10
00253,8,7,10,7,10,1,10
00254,7,10,6,4,10,5,10
00255,6,8,10,7,10,10,0
00256,5,10,9,7,0,1,0
00257,8,9,8,8,10,2,0
00258,6,9,6,5,10,7,10
00259,10,9,6,5,10,1,10
00260,8,5,5,1,0,5,0
00261,7,7,10,4,0,5,10
00262,8,5,7,7,0,2,10
00263,10,5,10,7,10,8,10
00264,7,8,6,1,10,2,0
00265,9,9,8,10,10,8,0
00266,10,10,10,9,0,7,10
00267,7,9,7,1,10,9,10
00268,8,6,9,2,0,7,0
00269,10,9,5,4,0,8,10
00270,10,8,9,8,10,10,0
00271,6,7,8,4,10,8,0
00272,9,7,6,5,10,4,0
00273,5,8,9,9,10,8,0
00274,10,10,6,6,0,5,10
00275,5,6,10,9,0,4,10
00276,9,5,9,1,10,10,0
00277,7,8,10,8,0,10,10
00278,5,5,6,7,10,4,10
00279,8,7,6,1,0,4,0
00280,6,9,8,7,0,9,10
00281,10,10,6,5,0,2,0
00282,5,8,5,4,0,3,10
00283,5,6,5,2,0,8,0
00284,7,5,8,10,0,4,0
00285,6,6,8,9,10,10,0
00286,6,5,7,1,0,3,10
00287,5,9,10,7,10,3,0
00288,8,8,8,1,0,2,10
00289,9,7,8,6,10,10,0
00290,9,10,6,10,10,5,10
00291,10,10,9,5,0,4,10
00292,8,9,6,9,0,4,0
00293,5,5,5,6,10,7,10
00294,7,10,6,2,10,3,10
00295,5,10,6,10,0,10,0
00296,5,7,6,2,0,10,10
00297,5,6,6,7,10,7,0
00298,5,7,5,2,0,9,0
00299,5,7,8,3,10,10,10
00300,6,8,7,9,0,10,10
00301,10,5,7,3,10,4,0
00302,6,5,5,10,10,5,10
00303,9,9,9,6,0,3,10
00304,6,7,7,4,10,3,0
00305,8,7,8,8,10,6,0
00306,5,10,7,5,0,7,0
00307,5,7,10,3,10,4,0
00308,7,9,6,7,10,3,10
00309,7,9,10,6,10,8,0
00310,5,7,8,2,10,9,0
00311,8,7,5,3,10,9,0
00312,7,5,8,9,0,8,10
00313,8,9,7,6,10,8,10
00314,6,7,6,10,0,8,0
00315,5,9,5,7,0,3,10
00316,10,5,9,9,0,5,0
00317,8,9,8,2,0,8,0
00318,8,8,7,1,10,7,0
00319,5,10,10,1,0,3,10
00320,10,5,5,9,0,7,10
00321,10,10,6,9,10,5,10
00322,9,6,5,3,10,3,10
00323,5,8,8,2,10,4,0
00324,6,5,10,10,10,10,10
00325,9,7,5,2,10,8,0
00326,8,9,10,7,0,6,0
00327,7,9,6,1,10,2,10
00328,8,7,10,5,0,9,10
00329,5,7,9,2,10,5,10
00330,8,7,5,8,0,10,10
00331,9,5,10,10,10,3,0
00332,9,9,10,9,0,6,10
00333,10,9,7,10,10,4,10
00334,7,10,5,4,0,10,0
00335,6,6,6,1,10,7,10
00336,10,8,10,2,0,5,10
00337,10,6,7,3,10,1,0
00338,10,7,6,9,10,1,0
00339,5,7,5,3,10,8,0
00340,10,5,8,1,0,9,10
00341,7,6,6,10,0,2,0
00342,7,10,6,6,0,5,10
00343,7,6,9,7,10,6,0
00344,7,10,10,2,0,4,0
00345,7,6,9,8,10,9,0
00346,6,6,6,1,10,1,0
00347,7,9,5,5,10,7,0
00348,5,7,9,5,10,10,10
00349,10,10,6,10,0,3,0
00350,7,5,7,8,0,2,10
00351,9,10,6,8,10,2,10
00352,7,10,10,2,0,4,0
00353,10,9,6,8,10,3,10
00354,9,10,6,5,0,6,0
00355,10,7,9,7,10,8,0
00356,9,7,10,9,10,10,10
00357,10,5,5,9,10,10,0
00358,6,6,7,2,10,9,0
00359,5,10,6,9,0,2,0
00360,10,8,7,10,10,10,0
00361,7,10,10,9,0,9,0
00362,5,8,7,2,0,4,0
00363,7,10,9,8,10,6,10
00364,9,8,5,4,0,5,10
00365,8,7,9,9,0,7,10
00366,7,10,10,7,0,4,0
00367,6,9,5,10,10,4,10
00368,9,10,9,6,10,9,10
00369,10,7,5,6,0,9,10
00370,5,10,5,1,10,7,10
00371,8,10,8,6,0,5,10
00372,6,6,10,8,0,8,0
00373,10,7,8,2,0,10,10
00374,8,10,8,7,10,8,10
00375,10,8,5,9,10,2,0
00376,5,6,6,7,0,3,0
00377,10,6,10,4,0,6,0
00378,10,9,9,8,10,1,0
00379,6,9,7,8,10,9,0
00380,8,5,8,7,10,4,0
00381,5,7,6,3,10,8,0
00382,9,6,9,9,10,9,10
00383,9,6,9,8,10,1,0
00384,6,7,8,8,10,7,0
00385,8,8,6,8,0,4,0
00386,10,6,8,5,0,8,10
00387,9,5,8,7,10,3,10
00388,10,8,8,8,10,10,10
00389,9,8,8,5,10,2,10
00390,10,7,9,2,0,3,10
00391,10,9,6,4,10,2,0
00392,5,8,7,1,0,4,10
00393,9,8,5,7,10,7,0
00394,10,10,10,3,10,4,10
00395,6,8,7,6,10,8,10
00396,7,9,9,3,0,7,10
00397,9,9,6,8,10,9,0
00398,7,6,8,2,0,9,0
00399,9,7,6,7,0,2,10
00400,8,8,5,5,0,10,10
00401,9,8,7,6,10,10,10
00402,10,5,10,9,10,1,0
00403,7,5,5,4,0,6,0
00404,8,10,10,9,10,8,0
00405,7,7,7,1,0,4,0
00406,8,9,6,4,10,9,10
00407,7,5,9,10,0,6,0
00408,6,7,6,8,0,1,0
00409,10,8,9,2,0,1,0
00410,9,9,6,1,0,9,0
00411,7,5,8,7,0,7,0
00412,7,8,8,7,10,3,0
00413,8,6,10,1,10,10,0
00414,6,10,6,1,0,1,10
00415,10,6,9,1,10,7,0
00416,9,5,5,7,10,7,10
00417,9,7,10,10,10,8,10
00418,6,8,9,9,10,5,10
00419,7,10,10,3,10,7,0
00420,6,10,10,4,0,2,10
00421,6,7,6,7,10,1,0
00422,7,9,10,1,10,5,10
00423,7,5,10,6,10,4,10
00424,9,5,9,9,0,10,10
00425,6,8,10,6,0,9,0
00426,6,6,10,1,10,5,0
00427,6,10,9,3,0,3,0
00428,9,10,8,10,10,8,10
00429,5,5,6,9,10,3,0
00430,6,9,10,8,10,10,10
00431,10,5,5,3,10,6,0
00432,9,7,9,8,0,2,0
00433,10,9,9,1,0,6,0
00434,9,9,10,10,10,9,0
00435,5,7,8,7,10,10,10
00436,8,5,9,10,0,8,10
00437,7,5,8,6,0,3,0
00438,7,5,5,1,0,3,10
00439,8,8,8,6,0,10,0
00440,9,9,5,8,10,8,0
00441,9,7,5,1,10,10,10
00442,8,7,8,9,0,4,10
00443,8,7,9,1,0,6,10
00444,7,6,6,4,10,9,0
00445,6,9,9,9,10,7,0
00446,6,8,5,2,10,10,10
00447,7,6,9,9,0,8,10
00448,6,9,6,6,0,4,10
00449,5,10,6,7,0,8,10
00450,9,5,5,5,0,5,0
00451,6,7,9,6,10,3,10
00452,9,6,7,9,10,2,0
00453,5,8,10,2,10,2,10
00454,6,9,8,7,10,3,0
00455,6,6,9,4,10,8,0
00456,6,10,7,6,0,6,10
00457,10,8,10,3,0,6,10
00458,6,9,8,7,10,10,0
00459,8,9,10,5,10,5,10
00460,10,7,5,4,10,2,10
00461,6,6,6,9,10,2,10
00462,9,9,9,10,10,9,10
00463,7,8,9,4,0,4,0
00464,10,5,9,7,10,5,0
00465,7,10,5,10,0,9,10
00466,7,8,9,3,10,5,0
00467,10,6,7,1,10,10,10
00468,8,9,6,6,10,10,0
00469,10,8,5,7,10,2,10
00470,10,8,6,8,10,6,0
00471,10,5,5,3,10,3,0
00472,5,5,10,4,0,6,10
00473,6,10,6,5,10,6,10
00474,7,6,10,10,10,10,0
00475,6,10,6,2,10,2,10
00476,6,9,9,4,10,9,10
00477,5,10,7,5,0,3,10
00478,7,9,9,9,0,5,10
00479,8,10,7,10,0,7,10
00480,9,8,7,1,10,4,10
00481,8,8,6,8,0,6,0
00482,10,6,10,3,0,4,0
00483,5,5,9,5,0,6,0
00484,7,6,5,9,0,8,10
00485,8,7,9,2,10,10,0
00486,10,10,5,7,10,7,0
00487,9,8,6,3,0,3,0
00488,9,9,6,10,10,3,10
00489,9,8,9,4,0,10,0
00490,6,7,10,7,10,3,10
00491,7,5,7,7,0,8,10
00492,8,8,5,5,0,5,10
00493,6,7,5,6,0,7,10
00494,6,10,9,6,0,9,0
00495,10,10,7,4,0,10,0
00496,9,9,9,3,10,1,0
00497,10,6,9,6,0,7,10
00498,8,5,7,9,0,3,0
00499,10,5,6,6,10,5,0
00500,5,5,6,4,0,7,0
