MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,5,10,6,0,6,0
00002,10,5,7,9,10,2,10
00003,6,6,9,10,10,4,0
00004,9,9,9,3,10,1,0
00005,5,10,5,2,10,7,10
00006,10,9,8,4,10,1,0
00007,6,9,10,7,10,9,0
00008,9,5,8,8,10,8,0
00009,6,9,8,6,0,9,10
00010,9,10,9,8,0,5,0
00011,8,6,9,8,0,3,0
00012,10,10,8,10,10,9,0
00013,9,6,7,4,0,6,10
00014,9,8,9,2,10,1,10
00015,9,6,7,5,10,8,0
00016,6,7,5,4,0,4,0
00017,9,7,5,10,10,2,0
00018,6,8,10,9,0,2,0
00019,9,5,7,1,10,1,0
00020,10,9,5,8,10,5,10
00021,9,7,5,9,0,8,0
00022,8,7,5,8,0,4,0
00023,6,9,8,5,0,1,10
00024,7,7,7,1,0,2,10
00025,9,10,10,9,10,8,10
00026,5,10,5,1,0,4,0
00027,6,7,5,5,0,7,10
00028,10,7,7,5,0,10,10
00029,10,10,6,9,0,5,10
00030,7,6,6,9,10,1,0
00031,9,7,6,7,0,8,0
00032,9,6,10,3,10,6,0
00033,6,6,9,7,0,5,10
00034,5,8,9,3,10,1,0
00035,7,7,8,3,0,6,10
00036,10,10,9,6,0,10,0
00037,6,7,6,7,0,5,10
00038,6,8,6,6,10,1,0
00039,8,5,10,3,0,4,10
00040,8,5,7,8,10,4,0
00041,9,7,6,4,10,7,10
00042,9,5,6,8,10,3,0
00043,8,5,5,7,10,2,0
00044,10,6,10,2,0,10,10
00045,7,5,8,9,0,6,10
00046,8,7,7,3,0,4,10
00047,6,9,5,10,0,4,10
00048,6,5,7,5,0,5,0
00049,7,5,5,2,0,6,0
00050,6,7,7,6,0,8,10
00051,6,5,6,4,0,8,10
00052,7,10,5,1,10,5,0
00053,5,9,10,5,10,1,10
00054,8,10,10,2,0,8,10
00055,10,7,9,7,10,2,10
00056,5,10,7,1,0,9,10
00057,7,10,9,9,10,8,10
00058,10,6,6,7,10,2,10
00059,10,9,6,3,10,1,0
00060,7,6,6,5,0,2,10
00061,6,8,9,2,0,1,0
00062,9,8,9,10,0,5,10
00063,6,8,7,1,10,3,0
00064,8,8,8,10,0,7,0
00065,5,6,8,7,0,6,10
00066,8,6,6,10,0,4,10
00067,10,9,5,8,10,3,10
00068,10,8,9,7,10,10,0
00069,6,9,6,6,0,10,0
00070,5,7,6,3,0,5,0
00071,6,7,9,3,0,8,10
00072,8,5,10,10,10,7,0
00073,5,8,6,9,0,7,10
00074,7,7,9,9,10,4,10
00075,8,6,5,5,0,1,10
00076,10,10,10,10,10,10,0
00077,6,10,6,7,10,5,10
00078,5,5,5,3,0,8,0
00079,9,8,10,1,10,1,0
00080,10,9,10,7,0,8,10
00081,9,6,7,6,10,9,0
00082,6,8,6,10,10,7,10
00083,9,5,8,2,10,2,0
00084,6,7,5,9,10,5,0
00085,9,10,6,3,0,9,0
00086,10,8,7,1,10,4,0
00087,7,8,7,1,0,6,0
00088,8,9,7,1,0,2,10
00089,5,5,5,9,0,8,10
00090,6,6,8,9,10,1,10
00091,6,5,6,8,10,9,10
00092,8,6,5,2,0,5,0
00093,6,9,7,6,0,2,0
00094,10,7,5,4,10,9,10
00095,9,9,10,7,0,8,0
00096,9,7,9,7,0,10,0
00097,10,10,9,5,0,6,10
00098,7,9,7,6,0,5,0
00099,9,6,10,5,0,3,0
00100,6,10,5,9,10,10,10
00101,8,8,5,7,0,7,10
00102,7,8,5,4,0,9,0
00103,8,8,7,9,10,3,0
00104,8,6,10,1,0,5,10
00105,10,10,7,4,0,3,10
00106,6,10,8,5,10,7,0
00107,9,6,8,7,10,7,10
