MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,10,9,10,0,5,10
00002,6,9,10,5,0,4,10
00003,10,7,9,3,0,4,10
00004,7,9,8,2,0,9,0
00005,7,9,8,8,0,6,0
00006,5,7,7,9,10,8,0
00007,9,7,10,8,10,10,10
00008,10,5,7,2,10,9,0
00009,10,8,9,7,0,9,10
00010,6,10,10,6,10,3,10
00011,5,6,8,4,0,2,0
00012,6,10,8,1,0,3,10
00013,7,5,10,3,10,1,0
00014,6,10,6,10,10,1,0
00015,6,10,10,1,10,5,10
00016,7,6,6,6,10,2,10
00017,10,10,6,2,0,10,10
00018,8,8,8,1,10,8,10
00019,9,6,9,4,0,2,10
00020,5,9,9,4,10,6,10
00021,7,6,10,7,0,6,0
00022,7,9,10,6,0,5,10
00023,5,10,8,8,0,6,10
00024,7,9,9,10,10,7,0
00025,7,6,7,9,10,3,10
00026,10,10,10,1,10,8,10
00027,7,10,8,7,0,9,0
00028,8,5,5,1,0,3,10
00029,10,6,6,9,10,6,10
00030,7,7,7,10,0,3,0
00031,8,6,6,9,10,5,0
00032,10,8,8,3,0,10,0
00033,10,7,8,3,0,3,10
00034,7,9,8,10,10,4,10
00035,7,7,7,9,10,8,0
00036,10,8,9,8,10,10,10
00037,5,5,10,9,10,7,10
00038,7,5,7,6,10,1,0
00039,7,6,5,4,0,8,10
00040,6,6,7,4,10,2,0
00041,7,8,5,2,0,4,0
00042,5,10,8,7,0,5,10
00043,5,8,5,5,10,1,10
00044,6,5,7,4,0,2,0
00045,8,6,7,5,10,7,0
00046,5,7,5,10,0,7,0
00047,9,10,6,6,0,4,10
00048,9,10,9,1,0,2,10
00049,7,10,7,3,10,10,10
00050,7,8,10,1,0,6,10
00051,7,7,10,9,0,10,10
00052,8,6,6,5,10,8,0
00053,7,5,10,7,0,9,10
00054,6,9,7,9,0,6,0
00055,7,7,10,3,10,2,10
00056,10,7,8,9,10,5,0
00057,5,5,9,2,0,9,0
00058,8,9,8,7,10,4,10
00059,5,7,9,9,10,7,10
00060,5,6,7,3,0,8,10
00061,6,8,9,10,10,8,0
00062,8,7,5,4,0,4,0
00063,9,6,10,5,0,6,0
00064,8,5,9,9,0,6,0
00065,9,6,5,1,10,10,10
00066,7,6,7,5,10,1,0
00067,9,9,8,2,10,3,0
00068,10,7,9,2,10,7,0
00069,8,6,6,8,0,9,10
00070,8,5,7,5,10,1,10
00071,5,9,7,10,0,2,0
00072,10,5,10,9,10,8,10
00073,7,7,8,1,0,10,0
00074,6,10,9,3,0,3,0
00075,7,7,5,9,10,5,0
00076,8,8,10,4,0,10,0
00077,10,9,5,2,0,1,10
00078,10,7,7,7,0,9,10
00079,10,7,9,6,10,3,10
00080,7,7,7,8,10,5,10
00081,8,6,6,6,0,10,0
00082,10,10,7,7,10,10,10
00083,7,5,8,2,10,9,0
00084,5,6,10,7,0,8,0
00085,5,8,8,10,0,3,0
00086,8,7,9,8,10,8,0
00087,7,7,6,3,0,9,0
00088,8,6,7,2,10,7,10
00089,5,7,9,9,10,4,0
00090,9,7,10,8,0,1,10
00091,6,5,8,6,10,9,0
00092,8,10,5,3,10,8,0
00093,5,7,10,3,0,9,0
00094,9,5,7,2,0,1,0
00095,8,6,8,2,10,10,10
00096,9,10,5,2,0,1,0
00097,9,9,10,1,0,8,10
00098,6,9,10,9,10,6,10
00099,9,6,5,6,0,3,10
00100,10,5,7,6,0,9,10
00101,8,7,5,4,0,2,10
00102,8,6,9,2,10,3,10
00103,8,5,9,2,10,1,10
00104,9,10,7,1,10,1,10
00105,5,9,5,1,10,9,0
00106,6,6,5,2,10,7,0
00107,9,9,10,8,0,1,10
