MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,9,10,7,10,6,10
00002,5,6,10,7,10,4,10
00003,7,8,7,6,0,8,0
00004,9,8,10,4,0,5,10
00005,7,8,8,7,10,8,10
00006,7,9,10,10,10,6,0
00007,6,8,7,10,0,3,0
00008,8,5,5,5,0,5,0
00009,8,9,5,2,10,1,0
00010,7,8,7,7,10,5,10
00011,7,5,6,1,10,10,0
00012,5,7,6,9,0,8,10
00013,5,8,7,8,10,2,10
00014,9,9,7,1,0,2,0
00015,8,8,9,1,0,3,10
00016,5,6,9,7,0,4,10
00017,5,6,10,9,10,10,0
00018,9,5,8,5,10,2,10
00019,5,7,7,3,0,5,0
00020,10,9,7,2,10,8,0
00021,5,6,7,10,0,3,0
00022,6,9,5,3,0,7,0
00023,9,6,7,9,0,2,10
00024,9,9,10,7,10,8,10
00025,8,10,10,5,10,10,10
00026,8,10,8,5,0,5,0
00027,9,9,6,8,10,8,10
00028,7,8,10,4,0,5,0
00029,10,10,6,1,0,10,10
00030,8,8,7,7,0,3,0
00031,9,7,10,2,0,6,0
00032,10,7,10,8,0,2,0
00033,9,6,6,8,0,5,0
00034,10,6,10,6,0,5,0
00035,9,10,9,4,0,8,10
00036,7,8,7,2,10,3,0
00037,5,5,9,9,0,10,0
00038,7,6,5,2,10,10,10
00039,6,8,5,8,10,10,0
00040,5,8,7,2,10,3,0
00041,10,6,8,2,0,9,0
00042,8,10,9,4,0,10,0
00043,6,6,10,5,0,7,0
00044,8,5,7,1,0,7,0
00045,5,5,10,2,0,7,0
00046,10,5,7,9,10,6,10
00047,8,8,7,7,10,6,10
00048,8,5,7,9,10,4,0
00049,8,10,10,10,0,1,10
00050,5,10,10,5,0,1,0
00051,5,7,5,2,0,9,0
00052,7,10,9,4,10,2,10
00053,6,10,7,4,10,1,0
00054,10,10,5,7,0,6,0
00055,6,8,8,4,0,1,10
00056,10,10,8,5,10,7,0
00057,6,5,6,10,10,7,0
00058,8,7,8,3,0,9,10
00059,9,8,6,1,10,4,10
00060,10,5,10,4,0,9,10
00061,6,7,8,7,0,4,0
00062,8,6,5,6,10,3,0
00063,8,5,9,5,0,10,10
00064,8,7,7,2,10,8,0
00065,9,9,5,8,10,2,10
00066,10,10,9,8,0,5,0
00067,10,9,6,3,10,5,10
00068,9,5,6,10,0,9,10
00069,8,9,5,4,0,3,0
00070,9,8,5,5,0,5,0
00071,7,8,9,4,0,7,10
00072,10,10,6,2,0,3,10
00073,10,5,7,2,10,6,10
00074,7,9,10,1,10,6,10
00075,7,6,5,1,10,9,10
00076,10,7,6,9,0,2,10
00077,8,10,6,9,0,9,10
00078,9,9,5,2,0,3,10
00079,10,5,8,6,10,10,0
00080,8,8,6,8,0,5,10
00081,6,7,6,9,0,2,10
00082,7,10,8,10,10,1,10
00083,5,6,5,7,10,10,10
00084,5,9,7,3,10,9,0
00085,9,9,9,6,10,4,10
00086,9,5,9,7,10,5,10
00087,5,5,7,6,0,3,0
00088,8,10,7,2,0,5,10
00089,5,5,9,2,10,1,0
00090,7,6,5,1,0,9,0
00091,9,8,8,10,10,5,10
00092,5,7,8,10,0,10,0
00093,9,6,8,8,0,1,0
00094,7,5,7,1,0,8,10
00095,6,10,6,8,10,3,10
00096,10,10,10,7,10,8,10
00097,6,10,9,3,10,4,10
00098,6,10,8,3,10,3,0
00099,10,9,5,10,10,9,10
00100,8,10,8,1,0,10,10
00101,5,5,8,7,10,10,10
00102,5,5,5,3,0,6,0
00103,7,10,6,2,0,1,10
00104,8,6,7,5,0,8,10
00105,7,5,6,10,10,8,10
00106,7,7,6,6,0,10,0
00107,6,7,8,4,10,9,10
00108,6,8,10,3,0,4,0
00109,7,10,10,7,0,9,10
00110,6,10,8,3,0,10,10
00111,8,7,8,3,0,7,0
00112,7,5,7,6,10,2,0
00113,8,10,5,4,10,8,0
00114,8,10,7,3,0,8,10
00115,7,10,9,2,10,2,10
00116,10,5,5,2,0,7,10
00117,9,10,9,9,0,1,10
00118,9,8,7,10,10,6,0
00119,6,5,5,8,0,10,0
00120,8,10,10,10,10,7,0
00121,8,10,6,6,10,9,0
00122,6,7,8,6,10,1,10
00123,8,8,6,7,10,5,10
00124,9,8,7,5,0,2,10
00125,8,5,5,5,10,4,0
00126,10,5,5,3,0,5,10
00127,8,8,8,7,10,7,0
00128,6,7,9,10,10,7,0
00129,9,7,10,5,0,1,0
00130,7,5,7,8,0,10,10
00131,6,7,9,7,10,1,10
00132,8,9,8,7,10,7,0
00133,5,5,9,3,10,3,0
00134,5,7,10,5,0,10,0
00135,8,7,6,6,10,8,0
00136,7,10,5,9,0,10,0
00137,8,9,5,10,10,3,10
00138,5,5,10,10,0,5,10
00139,5,10,6,1,0,2,10
00140,5,6,7,3,0,10,10
00141,7,8,7,8,10,10,10
00142,10,5,6,1,0,10,0
00143,10,9,8,5,0,5,0
00144,9,5,5,4,10,8,10
00145,5,7,7,6,10,8,10
00146,5,9,9,2,10,6,0
00147,8,7,6,2,10,3,0
00148,10,6,9,6,0,5,10
00149,6,10,7,8,10,6,0
00150,7,5,9,5,10,9,0
00151,9,6,6,7,0,7,10
00152,5,6,8,9,0,3,10
00153,10,10,7,6,0,6,0
00154,6,10,5,8,0,1,10
00155,10,5,8,2,10,6,0
00156,5,7,5,9,0,2,10
00157,7,10,7,4,10,4,10
00158,6,7,9,2,0,8,0
00159,8,7,10,3,10,6,10
00160,8,6,8,3,0,2,0
00161,9,7,6,1,10,5,10
00162,9,8,6,7,0,4,10
00163,10,7,6,8,10,1,0
00164,8,7,8,3,10,1,0
00165,6,10,5,10,10,9,0
00166,5,5,6,8,10,10,10
00167,7,9,5,8,0,5,0
00168,7,6,6,6,10,4,10
00169,7,10,10,9,10,8,0
00170,7,10,6,10,0,3,0
00171,8,6,6,10,10,8,10
00172,9,10,10,2,10,1,10
00173,5,10,6,3,0,4,10
00174,6,7,6,1,0,8,0
00175,10,8,8,1,10,3,10
00176,6,6,5,10,0,6,10
00177,6,6,5,2,10,8,0
00178,7,10,10,5,0,9,10
00179,10,10,10,6,0,2,0
00180,5,5,8,5,0,4,0
00181,7,10,5,8,0,5,0
00182,6,7,5,3,10,6,10
00183,6,7,10,9,10,6,0
00184,8,5,9,2,0,5,10
00185,7,7,8,9,0,4,10
00186,6,7,7,4,10,7,0
00187,10,7,7,4,10,9,0
00188,6,7,9,3,0,6,0
00189,9,7,8,7,10,6,10
00190,6,10,6,8,0,1,0
00191,6,7,7,8,0,7,0
00192,9,8,8,9,0,8,0
00193,7,9,5,9,10,10,0
00194,5,8,8,5,10,8,0
00195,8,5,10,5,10,7,0
00196,6,10,7,1,0,2,0
00197,9,6,8,9,10,9,10
00198,10,7,8,1,0,4,0
00199,6,5,9,4,10,5,0
00200,7,7,9,10,0,3,0
00201,5,7,7,1,0,6,10
00202,8,5,6,6,0,1,10
00203,6,10,5,9,10,2,0
00204,10,6,10,7,0,5,0
00205,5,5,8,3,0,8,0
00206,5,9,5,2,0,10,0
00207,7,8,6,6,0,4,0
00208,8,8,9,9,10,10,0
00209,9,7,10,4,10,6,10
00210,7,8,9,2,10,2,10
00211,5,7,5,5,10,3,10
00212,9,5,5,10,10,4,0
00213,9,9,8,9,10,5,0
00214,5,9,6,1,0,1,10
00215,7,5,10,7,0,2,10
00216,8,5,7,4,10,9,0
00217,6,7,9,1,10,1,0
00218,9,7,9,10,0,5,10
00219,8,6,7,2,10,5,0
00220,6,8,8,8,10,1,10
00221,10,5,9,8,0,9,10
00222,8,8,6,9,0,5,0
00223,5,6,8,1,10,7,10
00224,7,5,5,7,0,7,0
00225,10,9,6,7,10,2,10
00226,10,7,7,4,10,3,0
00227,6,8,9,8,0,1,10
00228,5,9,7,2,10,10,0
00229,6,8,5,1,10,9,10
00230,9,9,6,9,0,4,10
00231,5,5,7,4,0,8,0
00232,7,6,10,10,0,5,0
00233,10,6,6,8,10,10,10
00234,5,6,10,1,0,2,0
00235,6,9,5,5,10,7,10
00236,9,5,6,5,10,8,10
