MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,6,10,7,10,3,10
00002,10,10,5,5,10,1,10
00003,6,6,6,3,10,5,10
00004,9,9,7,4,10,7,10
00005,10,7,6,7,10,1,0
00006,6,9,5,1,10,1,10
00007,6,7,6,5,10,6,10
00008,7,5,8,1,10,8,10
00009,9,7,5,2,10,4,0
00010,7,9,6,7,0,9,0
00011,5,5,5,3,10,6,0
00012,9,6,9,10,10,6,0
00013,8,7,7,1,0,5,0
00014,7,5,9,10,0,10,0
00015,8,7,9,5,0,2,0
00016,7,5,8,6,10,6,10
00017,9,10,7,2,10,9,0
00018,10,10,9,9,10,3,10
00019,10,6,8,4,0,1,10
00020,9,10,8,4,0,7,10
00021,10,9,5,6,10,5,10
00022,10,5,5,4,0,2,10
00023,8,5,6,2,10,10,10
00024,7,5,7,2,10,6,10
00025,8,10,5,6,0,2,0
00026,8,6,8,1,0,8,0
00027,10,10,9,4,10,10,0
00028,5,9,6,8,0,7,0
00029,10,6,8,10,10,2,10
00030,6,7,8,10,0,1,0
00031,7,7,10,3,0,10,10
00032,10,5,7,1,10,3,10
00033,8,5,9,2,10,1,10
00034,10,6,5,9,10,3,10
00035,8,5,9,8,0,2,10
00036,7,7,7,3,10,3,0
00037,5,8,9,8,10,9,10
00038,8,6,5,8,10,5,0
00039,5,7,5,6,0,6,0
00040,9,9,10,7,0,8,0
00041,9,10,8,9,10,5,0
00042,10,6,7,1,0,1,0
00043,8,10,7,7,0,10,10
00044,7,9,6,8,0,8,0
00045,5,8,6,8,10,6,10
00046,6,10,9,7,0,4,0
00047,8,9,7,4,10,7,0
00048,6,5,7,5,0,9,0
00049,8,10,8,8,10,6,0
00050,6,9,6,9,10,7,10
00051,8,7,6,9,10,1,10
00052,6,10,5,4,10,1,10
00053,6,10,9,8,10,4,0
00054,8,8,8,5,0,1,0
00055,5,8,9,9,0,10,10
00056,5,9,6,5,10,4,10
00057,8,5,6,8,0,3,0
00058,8,7,8,7,10,7,10
00059,7,6,8,5,10,4,10
00060,6,8,8,5,10,2,0
00061,10,8,7,8,10,5,10
00062,7,8,8,6,0,1,10
00063,8,5,7,4,0,2,0
00064,10,9,5,4,0,10,10
00065,9,6,5,4,0,2,10
00066,10,7,10,6,10,6,10
00067,5,6,6,6,10,5,10
00068,9,9,9,5,10,2,10
00069,6,9,8,6,10,8,10
00070,7,7,6,8,10,2,10
00071,6,8,5,1,0,2,0
00072,9,6,8,4,10,4,0
00073,5,5,6,2,0,3,0
00074,5,9,7,9,10,9,0
00075,8,8,10,6,0,10,10
00076,10,6,10,2,0,5,0
00077,5,7,10,5,10,9,10
00078,8,7,6,3,10,6,10
00079,6,7,6,2,0,5,10
00080,6,6,6,5,10,5,0
00081,10,8,10,8,10,1,0
00082,6,9,9,4,10,4,10
00083,8,6,6,6,0,2,10
00084,7,9,9,4,10,5,10
00085,6,7,10,7,10,9,10
00086,8,9,5,1,10,1,10
00087,8,5,9,10,0,7,10
00088,5,9,8,7,0,5,10
00089,8,9,8,6,10,6,10
00090,10,7,10,2,0,1,0
00091,10,7,5,3,0,5,10
00092,6,8,7,2,0,1,0
00093,7,7,5,9,10,1,10
00094,6,9,10,5,0,1,10
00095,6,10,6,6,0,10,0
00096,5,5,8,6,10,3,10
00097,8,7,8,5,10,9,10
00098,10,5,9,4,10,1,10
00099,5,5,8,2,0,5,10
00100,8,7,7,7,0,6,0
00101,8,5,6,6,0,2,0
00102,5,9,10,2,10,8,0
00103,5,7,5,8,0,9,0
