MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,9,5,6,10,5,10
00002,6,6,9,4,10,7,0
00003,8,6,10,7,10,9,10
00004,7,9,9,8,0,2,10
00005,6,5,9,6,0,8,10
00006,7,9,8,8,0,2,0
00007,5,5,5,3,10,2,0
00008,5,6,9,10,0,9,0
00009,5,10,10,10,0,3,10
00010,7,8,9,3,0,10,10
00011,9,5,6,8,0,1,0
00012,7,6,10,7,0,3,0
00013,6,7,9,10,10,10,10
00014,9,7,10,1,10,10,10
00015,8,5,9,10,0,8,0
00016,5,5,10,3,10,5,0
00017,9,8,8,8,10,9,0
00018,8,7,10,7,10,10,10
00019,10,8,7,3,10,8,0
00020,10,8,9,5,10,8,10
00021,9,9,6,6,10,4,0
00022,10,6,9,4,10,8,0
00023,8,6,6,7,0,1,10
00024,10,9,7,8,0,1,10
00025,6,8,5,9,0,3,0
00026,7,10,10,9,0,9,0
00027,10,7,9,3,10,4,0
00028,6,6,7,3,10,3,0
00029,9,6,8,8,10,6,10
00030,8,5,8,7,0,5,0
00031,9,6,5,5,0,4,10
00032,7,9,5,8,0,6,10
00033,9,6,6,9,10,5,10
00034,8,7,7,5,0,9,0
00035,8,5,6,1,0,9,10
00036,10,9,9,1,0,1,0
00037,9,7,10,7,0,3,0
00038,7,9,5,9,10,9,10
00039,10,7,10,9,10,2,10
00040,10,5,10,7,0,9,0
00041,7,8,5,7,0,1,0
00042,6,9,8,3,0,9,0
00043,8,7,5,4,10,7,10
00044,10,7,6,6,10,1,0
00045,8,6,8,1,0,10,10
00046,5,8,6,7,10,8,10
00047,5,6,5,4,10,10,10
00048,6,7,10,8,10,7,10
00049,6,7,5,8,10,7,0
00050,7,8,9,8,0,6,0
00051,9,6,5,10,10,4,10
00052,6,5,9,3,10,8,10
00053,10,5,8,8,0,5,0
00054,6,5,7,1,10,6,10
00055,10,5,9,10,10,3,10
00056,7,6,5,1,0,7,0
00057,7,5,10,9,0,4,10
00058,10,8,5,9,0,3,10
00059,8,8,5,6,10,6,10
00060,5,10,9,5,10,2,0
00061,10,5,10,1,0,7,10
00062,5,5,6,8,10,4,0
00063,8,7,10,4,0,5,10
00064,8,6,7,5,0,5,0
00065,8,8,5,7,0,2,0
00066,6,10,7,10,10,6,10
00067,7,6,8,9,0,9,0
00068,7,7,10,10,10,2,10
00069,8,8,5,1,10,1,10
00070,6,7,8,5,0,6,10
00071,9,10,10,6,10,4,0
00072,8,5,8,7,10,10,0
00073,8,9,7,10,10,2,10
00074,8,9,9,4,10,7,0
00075,6,9,5,9,0,9,0
00076,7,6,6,10,10,2,10
00077,6,7,5,4,10,9,10
00078,9,5,6,10,10,6,10
00079,10,10,10,7,10,4,0
00080,5,8,7,5,0,6,10
00081,5,9,5,10,10,7,0
00082,8,10,6,4,0,1,0
00083,8,9,9,5,0,7,0
00084,9,7,6,7,0,2,10
00085,10,9,7,6,10,7,10
00086,9,5,9,5,10,2,0
00087,9,5,9,1,0,5,0
00088,5,10,5,5,0,3,10
00089,7,10,5,9,10,6,0
00090,10,5,5,7,10,8,0
00091,6,8,9,7,0,5,10
00092,8,6,8,7,10,8,0
00093,8,8,10,7,0,2,0
00094,7,7,8,3,0,3,10
00095,8,5,7,4,10,1,10
00096,7,8,10,5,0,5,0
00097,9,5,8,10,0,6,0
00098,7,8,9,1,10,9,0
00099,6,8,8,5,0,8,0
00100,6,10,8,9,10,9,10
00101,5,5,5,9,0,1,10
00102,10,9,10,10,0,5,0
00103,10,9,8,10,10,9,0
00104,8,9,8,6,0,9,10
00105,9,10,9,7,0,7,10
00106,6,5,7,2,10,6,0
00107,9,6,7,4,10,6,10
00108,6,5,10,6,0,7,10
00109,9,8,6,2,10,8,10
00110,9,7,9,4,10,4,10
00111,5,6,8,3,10,1,0
00112,6,10,8,10,0,4,0
00113,7,9,10,8,0,6,10
00114,10,9,5,7,0,7,10
00115,8,6,7,2,10,4,10
00116,7,5,8,1,0,4,0
00117,8,10,10,10,0,5,0
00118,9,6,9,6,10,3,10
00119,10,6,8,4,10,8,10
00120,7,6,8,3,10,1,0
00121,8,5,9,1,10,3,10
00122,10,9,6,5,10,10,10
00123,7,8,6,4,0,7,0
00124,5,7,5,4,10,1,0
00125,10,10,7,4,0,8,0
00126,8,5,10,8,10,2,10
00127,5,7,9,5,10,6,0
00128,10,10,10,9,0,6,10
00129,7,9,5,5,0,2,0
00130,9,9,9,10,10,7,0
00131,6,8,8,4,0,5,0
00132,6,8,9,9,0,2,10
00133,9,5,6,9,10,6,0
00134,8,5,9,5,10,5,0
00135,7,10,8,10,0,4,0
00136,6,6,7,1,10,7,0
00137,10,8,8,3,0,8,0
00138,8,9,7,1,10,9,10
00139,5,10,8,9,0,7,0
00140,8,6,10,9,10,8,0
00141,7,8,9,10,0,6,0
00142,5,6,8,9,10,2,10
00143,7,6,9,2,0,3,10
00144,9,6,9,4,10,7,10
00145,6,9,5,7,10,5,10
00146,8,7,10,5,10,8,10
00147,5,7,5,8,0,2,0
00148,6,5,6,10,0,6,0
00149,8,8,6,9,10,2,0
00150,7,10,10,8,0,4,10
00151,6,5,7,3,0,5,0
00152,5,9,8,1,0,7,10
00153,10,6,6,7,0,3,0
00154,5,6,6,4,10,9,10
00155,10,6,6,10,10,10,10
00156,9,5,5,6,0,10,10
00157,5,6,5,9,10,5,10
00158,7,6,9,8,0,7,0
00159,8,6,10,9,10,4,0
00160,9,7,6,1,10,7,0
00161,8,10,6,8,0,6,0
00162,5,8,7,10,10,2,10
00163,9,8,5,1,10,6,0
00164,9,9,6,10,0,4,10
00165,5,6,9,10,0,8,10
00166,6,9,10,9,10,6,0
00167,10,6,10,1,0,10,0
00168,8,7,5,7,0,4,10
00169,5,10,9,4,10,6,0
00170,6,6,10,3,10,2,0
00171,5,10,10,2,10,1,0
00172,8,9,9,7,10,7,10
00173,7,8,8,7,10,4,10
00174,5,8,9,5,0,9,0
00175,6,8,9,5,10,7,0
00176,6,5,9,7,10,5,0
00177,7,6,5,4,0,8,0
00178,5,5,6,5,0,8,0
00179,7,10,9,4,0,1,0
00180,8,10,7,1,0,10,0
00181,8,6,10,10,0,7,0
00182,6,5,7,9,0,9,0
00183,8,6,9,1,10,4,0
00184,9,6,6,6,0,10,0
00185,5,8,10,5,0,8,10
00186,5,6,5,7,0,1,0
00187,6,7,5,8,0,1,0
00188,9,6,5,4,0,2,0
00189,6,5,5,8,10,2,10
00190,9,7,8,7,10,2,10
00191,8,9,10,4,0,8,0
00192,8,7,10,4,0,3,0
00193,5,9,9,1,0,1,10
00194,6,7,5,2,0,3,10
00195,5,9,7,6,10,4,10
00196,5,9,5,10,10,3,10
00197,6,6,10,4,0,5,10
00198,7,9,7,6,10,9,10
00199,7,10,7,1,10,10,0
00200,6,6,10,4,0,2,10
00201,5,5,7,7,0,9,10
00202,9,7,6,5,0,5,0
00203,8,10,6,4,10,8,0
00204,7,5,5,6,10,4,10
00205,10,5,9,7,0,5,0
00206,6,8,9,7,10,5,0
00207,9,10,7,5,0,1,0
00208,8,5,5,9,10,4,0
00209,7,5,9,3,10,2,10
00210,6,7,6,9,10,7,0
00211,5,8,9,9,0,3,10
00212,7,5,8,9,0,9,0
00213,10,7,8,3,0,4,10
00214,9,9,5,6,10,10,10
00215,7,9,9,3,0,8,10
00216,7,10,7,9,10,4,10
00217,5,6,9,2,10,2,0
00218,5,10,9,10,0,2,10
00219,9,9,5,9,0,6,10
00220,10,6,7,3,0,4,0
00221,10,7,8,8,10,7,0
00222,9,7,9,5,0,1,10
00223,10,10,6,10,0,4,0
00224,10,5,6,1,10,8,0
00225,10,7,9,10,0,8,10
00226,6,10,6,6,0,9,10
00227,6,8,6,9,0,5,0
00228,10,10,8,8,0,5,0
00229,10,10,5,4,0,10,10
00230,5,9,9,2,0,3,10
00231,5,7,10,8,10,5,0
00232,8,5,5,3,0,1,0
00233,7,6,6,6,0,5,0
00234,10,10,6,10,10,10,0
00235,10,10,5,9,10,5,10
00236,7,7,6,9,0,4,0
00237,10,10,8,8,0,6,0
00238,10,6,7,6,10,9,10
00239,5,5,9,4,10,3,10
00240,9,7,8,10,10,2,10
00241,5,6,8,5,0,9,10
00242,6,10,5,1,0,10,0
00243,7,5,8,1,10,5,10
00244,9,10,8,7,10,9,10
00245,10,9,6,10,10,4,0
00246,8,10,7,7,0,9,10
00247,5,7,6,10,10,3,10
00248,8,5,9,1,10,4,10
00249,8,7,10,6,10,6,0
00250,7,6,6,7,10,3,10
00251,8,8,9,4,10,5,0
00252,8,5,9,4,0,2,0
00253,7,10,7,6,10,2,0
00254,5,8,7,4,10,5,10
00255,5,9,6,3,0,9,0
00256,6,10,5,1,0,8,10
00257,8,5,5,2,0,3,0
00258,10,10,10,9,0,9,10
00259,8,9,7,2,0,3,10
00260,6,6,5,5,0,7,10
00261,5,10,10,4,10,6,10
00262,7,6,5,6,0,2,0
00263,7,9,10,7,10,7,0
00264,5,9,9,9,10,3,10
00265,7,8,10,7,10,7,0
00266,6,10,6,4,0,4,0
00267,6,5,6,9,10,3,0
00268,8,9,7,1,10,2,0
00269,10,9,9,2,0,10,10
00270,5,10,10,2,10,6,0
00271,7,10,8,10,10,1,10
00272,7,7,9,9,10,2,10
00273,8,7,10,5,10,1,0
00274,6,7,6,2,10,7,10
00275,10,10,7,8,0,5,10
00276,10,9,6,9,0,3,0
00277,10,10,5,1,10,10,0
00278,6,10,5,6,0,4,0
00279,8,10,8,6,0,6,0
00280,6,9,10,4,0,9,10
00281,7,10,7,6,10,7,0
00282,6,6,9,7,0,2,10
00283,8,6,9,2,0,2,10
00284,6,5,10,4,10,2,0
00285,7,9,5,5,0,10,10
00286,6,9,6,2,0,8,10
00287,10,10,10,6,0,6,10
00288,5,10,5,3,0,5,0
00289,10,10,7,4,10,6,10
00290,8,8,8,5,0,9,10
00291,8,10,5,9,10,2,0
00292,6,10,10,2,10,3,10
00293,5,6,10,6,10,8,10
00294,5,8,5,1,10,3,10
00295,9,7,7,2,10,1,0
00296,7,9,5,2,10,5,10
00297,5,5,6,4,0,6,10
00298,6,6,10,2,0,4,10
00299,6,9,8,1,0,1,0
00300,7,8,8,6,10,6,10
00301,7,10,5,5,0,7,10
00302,7,10,9,2,10,2,10
00303,10,6,8,10,10,10,0
00304,8,5,8,4,10,2,0
00305,6,7,7,10,0,5,0
00306,9,5,10,10,10,2,0
00307,9,8,9,5,0,9,0
00308,9,10,6,5,0,5,0
00309,7,10,5,10,10,8,10
00310,9,7,9,8,0,9,0
00311,7,7,6,1,10,5,10
00312,7,5,5,6,10,4,10
