MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,10,10,3,10,7,10
00002,10,9,10,2,10,2,10
00003,5,10,7,7,10,10,0
00004,10,8,6,5,10,1,10
00005,8,6,10,4,0,5,0
00006,8,8,7,6,10,3,10
00007,10,7,8,9,10,4,10
00008,6,9,7,1,0,4,10
00009,5,7,8,10,10,4,10
00010,5,6,10,5,0,1,0
00011,8,10,5,1,0,6,0
00012,5,10,9,5,0,2,0
00013,5,5,7,6,10,8,10
00014,5,7,6,6,0,3,10
00015,6,8,8,9,0,5,0
00016,5,6,6,5,0,3,0
00017,7,8,7,8,0,2,0
00018,9,10,8,4,0,1,0
00019,7,10,7,9,0,6,0
00020,6,6,5,4,10,1,10
00021,8,7,10,3,10,2,10
00022,9,10,10,2,0,4,10
00023,6,7,8,7,0,1,10
00024,9,6,9,9,10,5,0
00025,9,8,7,4,0,8,10
00026,9,5,10,10,10,1,10
00027,9,9,6,4,0,3,10
00028,8,6,8,1,0,9,0
00029,6,9,10,1,0,6,10
00030,10,7,10,9,10,4,0
00031,9,9,7,7,10,1,10
00032,9,10,7,5,0,7,0
00033,10,8,7,1,0,2,10
00034,8,10,10,2,0,2,0
00035,6,5,8,10,10,6,10
00036,8,5,10,10,10,6,0
00037,6,8,7,3,0,7,10
00038,7,7,7,10,0,6,0
00039,5,6,10,3,0,5,10
00040,5,5,7,7,10,6,0
00041,8,5,7,5,0,9,0
00042,6,10,5,6,10,9,10
00043,9,5,6,10,0,5,0
00044,10,7,5,1,0,7,0
00045,8,6,8,10,10,7,10
00046,10,8,7,5,10,9,10
00047,7,8,8,9,10,7,0
00048,8,8,7,1,10,3,10
00049,7,7,7,3,10,4,10
00050,10,8,5,10,0,8,10
00051,10,6,5,1,0,4,10
00052,9,10,9,2,10,7,0
00053,10,10,9,10,0,7,10
00054,10,7,5,3,0,4,10
00055,7,10,5,4,10,2,0
00056,9,10,5,2,0,9,0
00057,8,10,6,8,0,1,0
00058,10,7,10,2,10,8,10
00059,5,8,7,1,10,5,0
00060,9,8,10,10,10,2,10
00061,5,8,8,5,0,4,10
00062,6,5,5,7,10,7,10
00063,7,5,7,8,10,9,10
00064,7,5,9,7,0,4,0
00065,10,7,5,4,0,6,0
00066,9,7,9,4,10,5,0
00067,5,8,7,7,10,7,0
00068,5,9,10,5,0,4,0
00069,8,6,6,7,10,9,10
00070,5,7,6,4,10,6,0
00071,6,9,10,4,0,7,0
