MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,7,6,2,10,7,10
00002,5,6,10,3,0,7,10
00003,8,7,9,8,0,2,0
00004,6,6,5,5,0,9,10
00005,9,10,7,9,10,10,0
00006,6,9,10,6,0,1,0
00007,6,7,9,2,0,2,0
00008,8,5,5,9,10,6,0
00009,9,9,7,2,0,5,0
00010,5,6,9,8,10,10,10
00011,9,7,7,1,10,6,10
00012,9,6,9,9,10,5,10
00013,7,9,10,8,10,5,10
00014,10,5,8,10,10,5,0
00015,6,8,5,4,10,8,10
00016,9,7,5,9,10,3,10
00017,10,9,6,5,0,4,10
00018,8,9,8,10,10,8,10
00019,5,9,10,5,10,4,10
00020,6,10,9,3,10,4,10
00021,10,9,7,8,0,9,10
00022,5,7,5,7,0,4,0
00023,6,9,9,9,0,8,10
00024,6,10,8,4,10,5,10
00025,6,5,9,3,0,7,0
00026,6,7,8,10,10,3,0
00027,8,7,10,9,0,2,0
00028,10,9,8,6,0,7,10
00029,6,7,8,3,10,8,0
00030,5,6,10,3,0,9,0
00031,6,10,10,3,0,6,10
00032,5,7,9,6,10,8,10
00033,10,7,7,9,10,10,10
00034,8,5,5,5,0,4,10
00035,8,10,10,9,10,6,10
00036,10,6,5,3,0,5,0
00037,9,5,5,2,10,5,10
00038,5,8,8,8,10,7,10
00039,8,6,8,9,0,2,0
00040,7,8,6,4,0,5,0
00041,7,7,5,3,0,4,0
00042,8,8,6,8,0,3,0
00043,7,10,7,3,0,1,10
00044,5,8,5,3,0,10,0
00045,6,8,10,9,0,1,10
00046,9,6,9,6,10,1,0
00047,6,9,9,8,10,8,0
00048,7,6,10,6,0,5,10
00049,6,9,6,5,10,7,10
00050,7,6,7,6,10,6,0
00051,8,8,5,6,0,1,10
00052,6,7,8,1,0,9,10
00053,7,10,9,4,10,7,10
00054,6,5,9,1,10,7,0
00055,10,10,9,5,10,6,10
00056,6,7,6,9,0,4,10
00057,9,5,7,8,0,10,10
00058,5,5,7,4,10,9,10
00059,6,6,9,8,0,6,0
00060,9,7,10,8,10,2,0
00061,8,9,10,9,0,7,0
00062,8,9,5,6,0,6,0
00063,9,7,8,1,10,6,0
00064,9,6,9,5,0,9,10
00065,6,7,7,2,10,8,0
00066,7,7,9,4,10,2,0
00067,8,5,8,4,10,3,10
00068,6,5,5,3,10,3,10
00069,7,6,6,3,0,2,0
00070,7,6,10,7,0,2,10
00071,9,9,9,2,0,10,10
00072,5,8,6,2,10,4,0
00073,8,10,5,3,0,10,10
00074,5,6,6,9,10,8,10
00075,5,10,5,2,10,1,10
00076,9,7,10,10,10,8,0
00077,8,10,9,10,10,10,0
00078,8,8,5,9,0,7,10
00079,8,8,8,3,0,5,0
00080,10,8,7,9,10,9,0
00081,5,5,10,2,0,4,10
00082,5,8,8,7,0,3,0
00083,8,7,7,9,10,8,10
00084,9,8,7,8,0,4,0
00085,7,6,8,7,0,3,10
00086,6,10,7,5,10,2,10
00087,10,9,6,4,10,3,0
00088,10,10,6,1,10,8,0
00089,9,7,5,6,10,9,0
00090,6,5,10,9,0,7,0
00091,10,6,7,2,0,10,10
00092,8,9,9,8,0,9,0
00093,5,9,10,3,10,3,0
00094,10,6,10,2,0,1,0
00095,10,5,5,9,10,2,10
00096,8,5,8,5,10,2,10
00097,6,6,6,5,0,6,0
00098,6,10,5,3,0,6,0
00099,9,6,5,6,10,6,10
00100,7,5,9,8,10,2,10
00101,8,9,10,5,10,9,10
00102,6,10,9,2,0,9,10
00103,9,7,8,5,0,4,0
00104,6,6,8,5,0,9,10
00105,9,9,7,7,0,10,10
00106,7,8,7,2,10,2,10
00107,10,6,7,7,0,2,10
00108,7,7,9,5,0,10,10
00109,10,7,5,4,0,5,0
00110,5,7,6,9,10,3,0
00111,5,6,7,1,10,5,10
00112,6,9,7,10,0,1,10
00113,7,8,6,10,10,7,10
00114,9,9,10,2,0,5,0
00115,7,5,9,3,0,2,0
00116,8,6,9,2,10,10,10
00117,8,10,9,6,10,3,0
00118,7,9,8,10,0,10,0
00119,6,8,6,6,0,6,10
00120,8,9,7,4,10,8,0
00121,9,6,5,3,0,5,10
00122,6,8,6,6,10,2,10
00123,8,9,6,7,0,1,0
00124,7,9,6,3,10,9,0
00125,9,6,6,3,0,7,0
00126,10,10,10,2,10,3,10
00127,5,10,5,1,0,5,10
00128,7,8,10,9,10,5,0
00129,10,10,10,4,0,5,0
00130,7,5,9,7,0,10,0
00131,6,8,8,10,10,1,10
00132,9,7,5,8,0,1,10
00133,10,5,9,5,0,2,0
00134,9,10,10,1,0,1,10
00135,7,9,9,4,10,7,0
00136,5,8,6,5,0,5,0
00137,10,9,9,3,10,2,0
00138,9,10,5,10,0,1,0
00139,8,7,9,2,0,8,0
00140,7,6,10,10,0,2,0
00141,8,5,5,2,0,2,10
00142,5,10,7,1,10,4,10
00143,8,7,8,3,10,7,0
00144,6,8,5,7,0,3,0
00145,8,5,7,1,10,4,10
00146,9,9,6,9,0,6,10
00147,9,8,8,8,10,3,0
00148,9,9,6,3,10,8,0
00149,5,10,6,7,0,3,10
00150,5,8,6,4,0,2,0
00151,7,8,6,3,10,2,0
00152,5,10,8,10,0,4,0
00153,10,10,5,6,0,7,0
00154,8,7,7,7,10,10,0
00155,5,7,9,1,0,8,0
00156,10,5,9,6,10,3,10
00157,8,6,7,6,0,4,0
00158,8,6,9,6,10,3,0
00159,6,6,10,8,0,6,10
00160,9,10,10,5,10,9,0
00161,7,5,10,3,10,2,10
00162,8,10,10,3,0,4,0
00163,6,8,9,5,10,7,10
00164,6,6,10,8,0,7,10
00165,5,5,8,7,10,4,10
00166,6,5,5,3,10,6,10
00167,10,7,9,5,0,3,0
00168,9,7,8,7,10,10,0
00169,7,5,10,6,10,6,10
00170,6,7,7,2,10,5,0
00171,5,9,10,6,0,8,10
00172,8,9,8,2,0,10,0
00173,7,10,7,5,10,1,0
00174,6,10,6,5,0,1,10
00175,8,5,7,4,0,7,10
00176,10,8,7,6,10,3,0
00177,5,10,8,9,10,10,10
00178,8,8,7,10,0,6,0
00179,9,9,6,4,10,9,10
00180,7,6,10,8,10,3,10
00181,8,5,6,1,0,4,0
00182,9,6,5,7,0,2,0
00183,9,9,5,4,10,7,10
00184,5,7,9,1,10,1,0
00185,7,6,5,9,0,2,10
00186,5,9,5,2,0,4,0
00187,9,10,10,1,10,7,10
00188,7,5,6,2,0,4,10
00189,10,7,6,1,10,10,0
00190,5,8,5,6,0,6,10
00191,7,5,6,3,10,10,0
00192,8,9,6,10,0,6,0
00193,10,7,9,1,0,5,0
00194,6,6,5,5,10,3,10
00195,7,7,10,9,0,9,0
00196,5,7,5,4,0,4,10
00197,7,5,7,1,10,2,0
00198,5,10,5,8,10,10,10
00199,9,9,8,4,0,5,0
00200,7,5,10,7,10,8,0
00201,8,7,9,5,10,5,0
00202,8,9,8,5,0,9,10
00203,7,6,10,9,10,2,0
00204,9,5,7,5,10,5,0
00205,5,8,10,10,0,9,10
00206,7,6,8,6,0,4,10
00207,7,9,6,6,10,5,10
00208,7,9,8,4,10,2,0
00209,10,7,8,7,0,4,10
00210,6,8,7,6,10,6,0
00211,10,6,7,2,0,4,0
00212,9,6,6,7,10,5,0
00213,6,8,8,1,10,6,10
00214,8,6,5,10,10,3,10
00215,10,9,9,1,0,5,10
00216,10,10,6,2,10,2,0
00217,7,9,10,1,10,5,0
00218,6,8,8,6,0,1,0
00219,7,7,5,1,10,3,10
00220,7,7,8,6,0,4,10
00221,8,8,9,6,10,7,0
00222,6,7,9,3,0,6,0
00223,5,5,5,6,10,9,10
00224,6,5,8,9,0,9,10
00225,10,9,8,10,10,9,10
00226,5,8,6,10,0,4,0
00227,8,5,10,3,10,7,10
00228,9,8,7,3,0,3,0
00229,6,6,9,7,0,2,10
00230,9,6,9,1,0,2,10
00231,8,8,5,9,0,2,10
00232,6,7,10,5,10,8,10
00233,6,7,9,8,10,9,0
00234,8,10,7,6,0,2,0
00235,5,6,10,7,0,5,0
00236,7,8,8,8,10,1,0
00237,8,5,7,9,0,3,0
00238,8,6,10,4,10,2,0
00239,9,8,6,4,10,7,10
00240,9,5,6,8,0,6,10
00241,10,10,6,5,10,3,10
00242,8,7,5,2,10,6,10
00243,10,10,6,5,10,2,0
