MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,7,10,9,4,10,6,10
00002,6,6,8,7,10,5,0
00003,5,8,8,10,10,7,10
00004,6,9,7,8,10,3,0
00005,6,7,7,4,0,5,0
00006,7,8,9,6,10,5,0
00007,8,9,7,9,10,5,0
00008,6,8,9,6,0,5,0
00009,6,7,8,5,10,7,0
00010,8,9,8,3,10,5,10
00011,6,5,10,3,0,6,10
00012,5,8,7,10,0,10,0
00013,6,5,10,8,10,3,10
00014,5,9,9,4,10,2,0
00015,6,7,8,4,10,6,10
00016,9,10,8,9,0,1,10
00017,10,7,5,9,0,9,0
00018,6,9,10,3,10,9,0
00019,9,5,7,4,0,9,10
00020,7,10,9,7,0,4,0
00021,7,7,5,5,0,5,10
00022,8,10,6,1,0,8,10
00023,7,5,7,6,10,2,10
00024,9,8,6,9,0,3,10
00025,6,7,10,6,10,6,10
00026,8,7,9,4,0,3,0
00027,5,6,10,3,10,6,0
00028,10,10,6,6,10,9,10
00029,9,10,7,2,0,9,10
00030,5,8,9,4,0,8,0
00031,6,8,8,6,10,2,10
00032,8,9,10,3,10,7,10
00033,10,6,9,2,0,6,0
00034,10,6,7,8,10,6,10
00035,9,10,5,5,0,9,10
00036,9,6,10,4,0,1,0
00037,8,9,5,8,10,2,10
00038,10,8,8,10,0,5,10
00039,10,6,10,6,0,9,10
00040,10,6,6,8,10,10,0
00041,10,6,5,4,0,10,0
00042,9,10,8,4,10,10,0
00043,5,9,9,10,10,5,10
00044,5,10,6,6,0,1,10
00045,7,8,6,3,0,2,10
00046,5,7,8,7,0,9,0
00047,8,10,8,9,0,10,0
00048,10,7,6,6,0,2,0
00049,10,9,10,10,10,5,0
00050,9,8,5,2,0,3,10
00051,7,5,10,6,10,7,0
00052,10,10,8,9,10,4,0
00053,5,6,8,8,10,3,10
00054,8,6,7,1,10,7,10
00055,10,5,8,1,0,3,10
00056,6,7,9,9,0,1,10
00057,10,10,5,2,0,4,10
00058,5,10,9,5,0,8,0
00059,5,5,10,8,10,3,10
00060,6,8,5,8,10,8,10
00061,7,5,10,6,0,3,0
00062,8,5,10,9,10,9,10
00063,8,9,6,10,10,2,10
00064,8,6,8,2,0,2,0
00065,6,6,7,9,0,8,10
00066,7,5,6,10,0,1,10
00067,10,8,8,9,10,5,10
00068,9,7,9,10,10,9,0
00069,6,6,9,1,0,10,0
00070,8,8,8,6,0,1,0
00071,9,8,10,3,0,9,10
00072,10,7,7,3,0,10,10
00073,10,8,6,8,0,6,0
00074,7,6,7,4,10,8,10
00075,5,10,8,3,10,7,10
00076,10,10,9,10,10,10,0
00077,7,10,7,6,0,1,10
00078,10,7,7,10,0,8,10
00079,9,8,10,6,0,6,0
00080,5,8,9,9,10,6,0
00081,6,8,7,5,10,8,0
00082,6,8,5,6,10,2,0
00083,10,6,8,1,10,5,0
00084,6,7,8,8,0,6,10
00085,10,9,10,7,0,7,0
00086,8,6,7,2,0,9,0
00087,9,5,5,3,10,1,0
00088,10,6,10,6,0,4,0
00089,10,6,9,9,0,3,10
00090,10,10,9,3,10,1,10
00091,10,10,6,1,10,6,0
00092,7,10,8,3,0,5,10
00093,8,8,9,5,10,1,10
00094,6,7,8,5,10,7,10
00095,6,6,10,9,10,1,10
00096,7,5,7,6,0,10,0
00097,6,5,6,8,10,5,0
00098,5,6,7,7,0,6,10
00099,7,9,6,7,10,3,10
00100,5,8,7,8,10,4,0
00101,8,9,5,6,10,8,0
00102,9,7,7,10,10,5,10
00103,9,6,9,2,10,9,0
00104,9,7,9,6,10,9,0
00105,10,9,5,6,10,3,0
00106,6,9,5,10,0,9,10
00107,5,6,6,9,0,8,10
00108,9,7,6,6,10,7,0
00109,6,10,6,5,0,6,10
00110,9,7,10,7,10,2,0
00111,7,7,9,10,10,2,0
00112,5,10,5,10,10,7,0
00113,5,7,9,9,10,6,10
00114,8,6,6,2,10,2,0
00115,8,8,9,5,10,10,10
00116,9,9,8,7,10,8,10
00117,7,8,5,9,0,6,10
00118,7,7,10,1,10,5,0
00119,10,7,10,4,10,5,0
00120,5,9,9,2,10,10,0
00121,8,5,9,2,10,7,10
00122,7,9,7,4,0,5,10
00123,5,5,6,6,0,3,0
00124,8,10,8,8,10,10,10
00125,5,10,6,7,0,6,10
00126,10,10,8,5,0,9,10
00127,9,6,10,9,10,10,10
00128,7,9,7,10,10,5,0
00129,7,8,10,4,10,10,0
00130,7,9,9,10,0,5,10
