MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,9,6,7,0,1,0
00002,7,9,10,6,10,1,0
00003,10,9,10,8,0,3,10
00004,10,10,6,10,10,2,0
00005,9,10,10,5,0,5,10
00006,8,5,8,1,0,2,10
00007,7,5,5,9,0,1,10
00008,8,8,9,3,10,8,10
00009,7,6,7,7,0,9,0
00010,9,6,8,9,0,3,0
00011,8,7,9,1,10,10,0
00012,9,9,8,7,0,9,10
00013,7,6,9,7,0,8,0
00014,7,6,7,6,10,6,0
00015,5,6,9,6,10,8,10
00016,7,7,5,7,10,6,0
00017,6,9,5,2,10,1,10
00018,10,5,5,9,10,2,0
00019,10,5,10,3,0,7,10
00020,7,5,10,3,0,2,10
00021,8,8,9,1,0,6,10
00022,7,8,7,3,10,5,0
00023,10,6,10,8,10,6,10
00024,8,9,8,1,10,5,10
00025,5,7,10,3,0,7,0
00026,6,5,6,2,0,10,10
00027,8,10,7,5,0,4,10
00028,7,9,10,2,0,3,0
00029,9,7,9,5,0,2,0
00030,5,10,9,4,10,5,10
00031,8,8,9,4,10,1,10
00032,9,7,9,3,10,1,0
00033,9,9,6,3,10,1,10
00034,6,10,5,10,10,1,10
00035,5,9,9,5,10,9,0
00036,6,6,5,4,10,4,10
00037,8,6,7,3,10,5,0
00038,8,6,8,3,0,9,0
00039,5,10,9,3,10,8,0
00040,8,9,8,5,0,4,0
00041,9,5,10,6,10,5,0
00042,9,5,9,1,10,3,10
00043,5,5,7,9,10,10,10
00044,9,8,9,2,10,6,0
00045,10,8,10,10,10,8,0
00046,6,6,9,9,0,1,10
00047,8,8,9,2,10,2,0
00048,8,10,9,1,10,10,0
00049,8,10,7,1,10,6,0
00050,10,10,6,5,0,9,10
00051,8,10,5,1,0,7,0
00052,9,8,6,8,0,10,0
00053,8,9,7,10,0,4,0
00054,7,6,7,1,10,1,10
00055,7,5,10,8,10,1,0
00056,9,9,5,8,10,3,0
00057,9,8,6,4,10,6,0
00058,10,6,6,4,0,6,10
00059,10,10,10,8,0,3,0
00060,10,10,7,4,10,5,10
00061,8,5,5,8,10,9,10
00062,7,8,8,10,0,4,0
00063,7,8,8,10,10,3,10
00064,5,8,8,1,10,6,0
00065,6,10,5,7,10,3,10
00066,9,5,9,4,10,2,0
00067,9,6,5,3,0,4,0
00068,10,7,5,4,10,6,0
00069,6,7,7,2,10,10,10
00070,6,9,5,5,10,10,0
00071,9,6,8,3,10,8,0
00072,7,10,8,3,0,4,10
00073,8,10,10,3,0,2,0
00074,5,7,9,1,0,8,0
00075,5,8,7,10,0,8,0
00076,5,5,9,6,0,7,0
00077,7,10,10,10,0,9,0
00078,10,8,10,3,10,7,10
00079,7,7,5,4,10,10,10
00080,7,7,8,9,0,4,10
00081,8,5,9,4,0,2,10
00082,7,6,7,9,0,8,10
00083,7,8,6,5,0,4,0
00084,7,5,6,9,0,10,10
00085,10,10,10,6,10,4,0
00086,5,6,9,5,0,7,0
00087,6,6,7,6,10,4,10
00088,7,10,8,8,10,5,10
00089,7,10,9,3,0,7,10
00090,5,8,8,6,10,3,10
00091,5,5,6,1,0,10,10
00092,5,6,8,7,10,6,0
00093,7,10,10,8,0,2,10
00094,5,5,10,9,10,5,10
00095,5,5,5,6,0,9,10
00096,9,7,5,8,10,6,0
00097,6,6,6,2,0,6,10
00098,7,10,10,3,10,3,10
00099,10,7,6,10,10,4,10
00100,6,8,5,3,0,6,0
00101,8,6,10,7,10,1,10
00102,8,7,7,2,10,1,10
00103,7,10,7,9,0,8,10
00104,9,10,10,9,0,7,0
00105,10,9,6,1,10,5,10
00106,10,7,10,1,10,4,0
00107,10,8,10,7,10,1,10
00108,5,5,7,7,0,4,10
00109,6,6,5,1,10,2,0
00110,10,6,5,7,10,3,10
00111,9,5,8,2,0,3,10
00112,7,5,7,3,10,2,10
00113,9,7,5,10,0,4,10
00114,7,9,10,7,0,9,10
00115,8,5,8,3,10,4,10
00116,9,8,7,1,10,9,10
00117,5,5,10,10,10,5,10
00118,8,5,5,6,0,10,10
00119,7,5,7,7,10,6,10
00120,7,9,8,7,10,9,0
00121,6,10,8,3,10,2,10
00122,10,5,8,9,10,6,0
00123,7,9,7,8,0,3,10
00124,6,8,7,3,10,6,10
00125,6,10,7,3,0,8,10
00126,5,10,7,6,10,1,10
00127,8,5,9,8,0,1,0
00128,7,5,5,3,10,10,0
00129,5,6,10,1,0,8,0
00130,6,5,9,9,0,10,0
00131,8,8,5,4,10,10,0
00132,5,8,9,6,10,8,0
00133,5,6,7,6,0,8,10
00134,5,9,9,5,0,4,10
00135,10,7,9,7,0,8,0
00136,8,10,6,10,0,2,0
00137,9,7,5,7,0,3,10
00138,10,6,10,10,10,3,10
00139,7,6,7,7,0,5,10
00140,9,6,9,8,10,10,0
00141,5,5,7,10,0,2,10
00142,8,6,7,6,0,5,0
00143,5,8,5,3,0,4,0
00144,5,8,7,6,10,1,0
00145,5,8,7,6,0,10,10
00146,5,9,10,7,0,4,10
00147,9,10,10,2,10,10,0
00148,8,5,7,8,10,9,0
00149,6,9,7,9,10,8,10
00150,10,9,7,2,10,2,0
00151,7,6,8,6,10,6,10
00152,8,6,9,8,0,9,0
00153,10,6,7,2,0,9,10
00154,5,10,5,1,0,6,0
00155,9,10,8,4,0,7,0
00156,5,9,9,1,10,3,10
00157,7,5,10,9,0,7,10
00158,7,6,7,8,0,7,10
00159,10,6,10,9,10,4,10
00160,10,10,10,2,10,7,10
00161,10,6,6,2,0,3,10
00162,6,7,7,6,10,7,0
00163,8,5,7,9,0,6,0
00164,9,6,6,9,10,10,0
00165,8,8,5,10,10,5,0
00166,8,6,10,5,10,7,10
00167,9,8,7,2,10,9,10
00168,8,9,8,1,0,1,0
00169,10,7,6,10,0,5,0
00170,6,8,8,9,10,9,0
00171,6,6,8,1,0,6,10
00172,7,7,10,2,10,8,10
00173,5,10,8,5,10,4,10
00174,5,7,10,1,0,8,10
00175,6,9,6,6,10,6,0
00176,6,8,8,7,0,6,0
00177,9,5,7,3,10,1,10
00178,6,7,10,2,0,5,10
00179,9,8,8,7,10,9,0
00180,7,10,9,7,0,3,0
00181,6,6,8,6,0,9,10
00182,6,10,8,5,0,2,0
00183,5,7,9,10,0,5,0
00184,10,10,7,10,0,7,10
00185,7,10,10,4,0,3,10
00186,8,10,7,9,0,2,10
00187,5,6,6,5,10,4,0
00188,10,6,5,7,0,1,10
00189,8,7,7,7,0,7,10
00190,7,10,9,5,10,4,0
00191,5,10,10,8,0,5,0
00192,10,10,6,7,0,2,0
00193,10,8,10,2,0,10,10
00194,7,6,7,1,10,2,10
00195,5,8,6,6,10,3,10
00196,8,6,8,1,10,4,10
00197,7,9,10,2,10,5,0
00198,8,7,10,6,0,2,10
00199,9,5,8,8,10,4,10
00200,6,10,6,7,10,6,0
00201,10,7,7,10,10,6,10
00202,5,6,8,4,0,7,0
00203,6,5,6,9,0,4,0
00204,6,6,5,4,0,1,0
00205,8,7,9,2,0,7,10
00206,5,5,8,9,0,8,10
00207,6,9,8,5,0,6,10
00208,9,6,8,2,0,7,10
00209,9,10,5,9,0,4,0
00210,9,10,9,8,10,5,10
00211,9,8,5,2,10,2,0
00212,10,9,10,6,0,5,0
00213,8,6,5,1,10,4,0
00214,9,10,6,8,10,9,10
00215,6,5,10,5,10,8,10
00216,9,9,8,2,0,5,0
00217,5,8,9,8,10,3,10
00218,5,10,6,1,0,2,10
00219,9,7,6,1,10,4,10
00220,10,10,7,3,0,9,10
00221,6,9,6,10,10,10,10
00222,7,6,9,10,10,1,10
00223,6,7,9,3,10,8,10
00224,5,10,10,5,0,8,10
00225,8,9,5,5,0,2,0
00226,10,8,10,9,0,5,0
00227,5,9,9,8,10,2,10
00228,7,8,5,4,0,8,10
00229,10,7,10,7,0,9,0
00230,7,8,9,5,0,7,0
00231,10,5,9,2,10,3,0
00232,9,5,7,3,10,6,0
00233,5,9,5,3,10,2,10
00234,8,10,10,8,10,4,0
00235,7,10,5,5,10,3,0
00236,10,5,5,3,0,4,0
00237,10,5,9,7,0,1,0
00238,7,7,9,9,10,7,0
00239,10,9,7,7,10,5,0
00240,9,9,8,1,10,5,10
00241,5,8,6,7,0,2,10
00242,5,8,9,2,10,7,10
00243,8,8,8,3,10,3,0
00244,9,8,8,3,10,7,10
00245,6,5,6,9,0,8,10
00246,6,5,6,6,10,1,10
00247,7,9,9,3,10,9,0
00248,9,5,10,6,0,8,0
00249,5,7,5,10,10,8,0
00250,5,6,8,8,0,9,10
00251,10,10,7,10,0,2,10
00252,9,6,6,6,10,3,10
00253,10,7,5,9,10,2,10
00254,7,6,5,6,0,4,10
00255,8,9,9,9,0,3,10
00256,6,6,8,9,10,2,10
00257,7,6,8,9,0,5,10
00258,10,6,8,4,0,9,10
00259,7,10,5,10,10,5,0
00260,9,6,10,8,10,9,0
00261,7,9,6,5,0,8,10
00262,8,10,10,3,0,6,0
00263,10,10,7,3,10,9,10
00264,9,7,5,10,0,4,0
00265,9,6,10,10,0,7,10
00266,9,7,10,4,10,2,10
00267,7,8,8,6,10,10,0
00268,7,7,8,2,10,5,10
00269,10,9,9,7,0,8,10
00270,8,5,10,5,10,9,0
00271,6,5,9,8,0,8,10
00272,6,10,9,3,0,1,0
00273,6,10,8,5,10,8,10
00274,9,8,9,9,0,6,10
00275,5,10,8,10,0,10,10
00276,6,6,8,5,0,5,0
00277,5,5,7,6,0,9,0
00278,9,5,8,4,10,6,10
00279,10,7,8,9,10,7,0
00280,9,7,10,4,10,3,0
00281,10,9,6,5,0,5,0
00282,5,9,6,5,0,8,10
00283,6,10,6,10,0,6,10
00284,5,5,5,5,0,5,10
00285,9,7,5,9,10,2,0
00286,10,9,8,6,0,6,10
00287,5,10,8,1,10,2,10
00288,7,8,8,3,0,7,0
00289,10,8,7,8,0,4,0
00290,8,8,5,3,0,3,0
00291,6,5,6,1,10,2,0
00292,6,5,10,8,0,1,10
00293,8,9,10,2,0,2,0
00294,8,6,7,9,10,5,10
00295,7,7,5,7,0,8,0
00296,6,6,10,3,0,2,10
00297,10,10,7,1,0,6,10
00298,6,8,5,1,10,2,10
00299,7,10,5,5,0,8,0
00300,10,7,8,4,10,10,0
00301,8,7,7,7,10,3,0
00302,8,10,10,10,10,10,10
00303,9,10,10,8,10,10,0
00304,8,8,8,3,0,6,0
00305,5,6,10,7,10,1,10
00306,5,5,9,1,0,9,10
00307,6,7,8,2,0,2,10
00308,10,7,9,1,10,9,10
00309,10,7,10,4,10,9,0
00310,8,10,9,2,10,10,0
00311,5,6,6,8,0,1,0
00312,6,10,7,8,0,5,0
00313,6,6,10,1,10,6,10
00314,7,5,5,7,0,1,10
00315,7,5,10,3,0,5,0
00316,10,6,7,10,10,7,0
00317,7,8,5,7,0,7,0
00318,8,5,6,1,10,5,10
00319,10,8,6,7,0,2,0
00320,5,8,7,1,0,7,10
00321,5,8,8,4,0,2,10
00322,7,10,9,9,0,9,10
00323,10,7,6,4,0,2,10
00324,8,10,7,1,0,6,0
00325,5,10,8,2,10,2,0
00326,5,5,10,1,0,6,10
00327,6,10,5,5,10,8,0
00328,6,9,7,10,0,4,0
00329,5,6,9,10,10,9,10
00330,6,9,9,9,10,5,0
00331,10,8,8,10,0,8,0
00332,9,6,10,9,0,2,0
00333,7,10,7,3,10,1,10
00334,7,5,5,8,0,10,0
00335,7,10,5,10,10,5,0
00336,5,9,9,7,10,5,10
00337,9,5,9,1,0,9,0
00338,6,5,8,4,0,3,0
00339,7,10,9,5,10,3,0
00340,6,6,8,8,0,10,10
00341,6,8,7,9,0,8,0
00342,5,5,10,1,10,8,10
00343,7,8,8,5,0,6,10
00344,6,10,5,6,10,2,10
00345,8,10,7,9,10,1,10
00346,8,7,8,8,10,3,10
00347,5,8,6,4,0,5,10
00348,8,5,7,9,10,9,10
00349,8,10,9,7,0,3,0
00350,9,5,5,4,0,6,10
00351,7,8,7,9,0,7,10
00352,5,6,8,1,10,6,10
00353,7,7,9,6,0,10,0
00354,8,6,8,9,0,3,10
00355,6,7,5,8,0,7,10
00356,5,6,10,5,10,3,0
00357,9,10,5,2,10,10,10
00358,7,7,10,4,0,4,0
00359,7,6,10,6,0,4,0
00360,6,8,6,10,10,10,10
00361,6,6,6,4,0,9,10
00362,8,8,7,7,10,2,0
00363,10,8,7,4,10,9,10
00364,7,5,10,1,10,5,10
00365,5,6,7,10,0,8,10
00366,5,6,5,5,10,8,0
00367,10,8,7,8,10,3,10
00368,7,7,5,4,0,5,0
00369,5,5,6,6,0,1,10
00370,5,9,10,5,10,1,10
00371,5,6,5,3,0,5,0
00372,8,10,7,3,0,9,0
00373,8,5,10,9,10,7,0
00374,5,8,5,8,0,9,10
00375,7,5,10,3,0,10,10
00376,9,10,6,9,10,1,0
00377,9,5,5,2,10,6,0
00378,9,10,7,9,0,9,10
00379,9,9,7,5,10,3,10
