MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,6,8,3,0,5,10
00002,5,7,5,6,0,10,10
00003,6,10,8,6,0,7,0
00004,5,10,8,7,10,4,10
00005,7,5,5,4,0,8,0
00006,9,8,10,8,10,9,10
00007,6,9,8,3,0,2,10
00008,9,8,8,6,10,9,10
00009,5,10,7,4,0,8,0
00010,10,6,6,8,10,6,0
00011,7,6,8,2,10,4,10
00012,8,5,10,9,0,3,10
00013,9,9,6,2,0,10,10
00014,6,5,9,4,10,9,10
00015,8,7,10,6,0,9,10
00016,5,8,10,9,0,7,0
00017,7,6,10,5,10,9,10
00018,5,9,5,7,10,6,10
00019,9,8,9,8,10,10,10
00020,8,10,5,3,0,5,10
00021,5,8,6,2,10,4,0
00022,7,7,8,7,0,6,10
00023,9,9,9,4,10,10,0
00024,7,9,6,2,0,8,10
00025,8,8,9,1,10,4,10
00026,5,7,8,1,10,9,0
00027,5,5,6,2,0,8,10
00028,9,6,6,3,0,7,10
00029,7,9,7,6,0,5,10
00030,5,9,8,2,10,1,0
00031,8,10,7,4,0,1,10
00032,10,9,9,4,10,6,0
00033,8,10,7,4,10,2,10
00034,7,7,5,5,0,9,10
00035,10,7,8,5,10,6,0
00036,9,8,5,6,10,6,0
00037,9,7,7,4,0,10,0
00038,10,9,8,4,10,6,10
00039,5,9,7,3,0,7,10
00040,7,6,8,2,10,7,0
00041,7,9,7,4,10,10,0
00042,6,7,7,10,10,9,0
00043,7,8,6,8,0,2,10
00044,7,6,7,1,10,10,10
00045,8,7,5,7,0,10,0
00046,10,9,9,4,0,9,10
00047,10,9,6,3,0,8,0
00048,8,7,7,2,10,7,10
00049,7,5,5,9,10,2,0
00050,5,6,7,10,10,9,0
00051,8,7,9,7,0,10,10
00052,9,5,6,3,10,4,0
00053,6,9,6,9,0,7,0
00054,5,7,9,7,0,2,10
00055,9,6,10,8,0,10,0
00056,8,9,8,1,0,5,10
00057,7,9,9,3,0,9,10
00058,8,5,6,9,10,9,10
00059,7,5,5,2,10,4,0
00060,5,8,10,2,0,5,0
00061,6,6,10,8,0,8,10
00062,5,8,8,6,0,4,10
00063,9,9,5,8,10,10,10
00064,10,9,9,1,0,6,0
00065,8,6,6,10,10,6,10
00066,6,8,5,8,10,2,10
00067,10,5,8,8,10,1,0
00068,7,6,7,5,0,8,10
00069,5,10,10,5,10,3,0
00070,8,7,10,4,0,10,10
00071,9,7,7,4,0,8,0
00072,8,8,8,8,10,10,0
00073,7,8,7,5,10,4,0
00074,10,8,9,6,10,8,10
00075,5,7,10,6,0,2,0
00076,8,6,8,2,10,3,0
00077,7,10,5,5,10,5,10
00078,10,7,9,4,0,4,10
00079,6,7,9,6,10,10,0
00080,6,7,6,4,0,10,10
00081,9,5,6,3,10,2,10
00082,6,9,7,9,10,2,0
00083,8,8,6,3,0,1,10
00084,6,9,10,9,10,4,0
00085,8,6,8,10,10,1,10
00086,9,8,7,9,0,9,10
00087,10,6,9,10,0,4,0
00088,5,8,7,7,0,9,10
00089,7,5,8,7,0,5,0
00090,5,6,6,7,0,9,10
00091,5,7,7,4,0,3,10
00092,6,7,8,3,0,1,10
00093,7,5,6,9,0,3,10
00094,8,9,8,7,0,5,10
00095,5,5,6,2,10,1,0
00096,6,7,9,8,0,3,10
00097,7,9,7,6,10,4,10
00098,6,6,9,7,0,10,0
00099,6,6,9,2,0,5,10
00100,10,9,8,10,10,1,10
00101,8,10,10,10,10,6,0
00102,6,9,8,5,0,5,0
00103,9,10,5,5,0,1,10
00104,9,10,10,7,10,5,10
00105,6,7,5,2,10,9,10
00106,7,9,5,4,10,1,0
00107,8,9,5,7,10,2,10
00108,8,10,6,1,0,2,10
00109,8,6,5,9,10,3,10
00110,5,6,10,4,0,1,10
00111,8,10,8,9,10,2,10
00112,10,9,10,6,0,9,10
00113,6,9,9,3,0,6,0
00114,9,10,8,3,0,1,10
00115,9,10,10,7,10,5,0
00116,10,10,9,9,0,2,10
00117,8,5,10,6,0,8,10
00118,6,10,8,10,0,9,0
00119,10,6,8,9,10,6,0
00120,9,10,5,1,10,1,0
00121,10,10,6,2,0,1,10
00122,6,8,5,2,10,9,0
00123,9,6,7,3,0,5,10
00124,5,9,7,10,10,1,0
00125,9,9,7,7,0,1,0
00126,7,9,8,8,0,5,10
00127,10,6,6,8,0,1,10
00128,7,10,9,4,0,1,10
00129,6,6,7,4,10,9,0
00130,7,6,7,9,10,1,10
00131,6,7,6,7,10,6,10
00132,8,6,5,8,0,1,0
00133,9,9,7,9,0,4,10
00134,9,5,6,6,0,6,10
00135,8,9,6,5,10,5,10
00136,6,10,6,2,0,5,0
00137,7,8,8,4,0,8,0
00138,9,8,9,5,10,5,10
00139,10,9,8,8,10,8,0
00140,8,8,9,4,0,2,10
00141,10,9,10,10,0,7,0
00142,10,8,8,1,0,4,10
00143,10,6,10,3,0,2,0
00144,9,10,5,6,0,6,10
00145,10,10,6,6,10,3,0
00146,10,7,8,2,0,7,10
00147,6,6,9,6,0,8,10
00148,10,8,9,6,0,7,0
00149,6,6,8,1,0,6,0
00150,5,8,9,2,0,1,0
00151,7,8,10,10,10,7,10
00152,7,5,7,7,0,10,10
00153,6,6,8,4,0,7,0
00154,5,6,7,6,0,3,0
00155,10,7,7,10,10,1,0
00156,7,8,8,9,10,3,0
00157,7,10,6,8,10,8,10
00158,7,6,9,5,10,6,10
00159,7,8,5,2,0,2,10
00160,10,6,8,6,10,8,0
00161,6,9,8,7,10,1,0
00162,8,7,10,1,10,7,10
00163,6,9,10,5,0,6,0
00164,8,10,8,3,10,6,10
00165,10,9,10,5,0,7,0
00166,9,5,8,6,0,4,0
00167,5,7,8,6,10,2,10
00168,5,10,6,3,10,6,0
00169,8,6,8,7,10,1,0
00170,10,10,6,9,10,7,10
00171,5,6,8,2,10,7,10
00172,6,8,6,8,10,7,10
00173,5,9,7,1,0,6,10
00174,7,5,5,5,0,4,0
00175,8,7,6,7,10,8,10
00176,8,5,8,8,10,2,10
00177,5,6,5,6,0,1,0
00178,5,8,5,6,10,7,0
00179,5,8,5,7,0,10,10
00180,10,9,6,4,0,9,0
00181,7,8,8,1,10,9,10
00182,9,9,7,6,10,4,10
00183,9,5,7,2,0,1,10
00184,10,5,7,7,0,7,0
00185,5,9,9,5,0,1,0
00186,6,7,6,9,0,6,10
00187,5,10,10,10,10,4,10
00188,7,9,7,1,0,1,10
00189,8,10,8,5,10,9,0
00190,6,10,5,9,0,10,10
00191,10,7,10,8,10,4,0
00192,8,6,6,5,0,4,10
00193,5,8,9,1,10,2,10
00194,8,6,9,2,10,5,0
00195,8,10,9,4,10,10,10
00196,8,7,7,3,0,10,10
00197,8,9,6,4,10,5,10
00198,8,5,7,6,0,10,10
00199,9,5,8,7,0,8,10
00200,6,8,7,5,0,4,0
00201,8,10,5,7,0,4,0
00202,9,7,10,2,0,8,10
00203,9,9,10,4,0,7,10
00204,6,5,9,1,0,2,0
00205,9,10,5,1,10,9,0
00206,8,6,10,5,10,9,10
00207,5,8,10,2,0,5,0
00208,6,9,9,9,0,1,0
00209,7,10,6,9,10,6,10
00210,7,9,5,1,0,2,10
00211,6,8,5,4,10,8,10
00212,6,5,5,7,0,2,0
00213,7,7,7,5,0,2,10
00214,10,9,10,6,0,5,0
00215,8,6,10,4,10,8,0
00216,10,6,10,1,10,1,10
00217,6,5,8,9,10,9,10
00218,8,6,7,6,0,2,0
00219,9,6,5,3,10,3,0
00220,5,6,10,2,0,3,0
00221,6,5,10,5,0,2,0
00222,10,7,6,2,0,2,10
00223,6,7,7,2,0,6,0
00224,10,10,6,7,0,6,10
00225,9,10,8,2,10,9,10
00226,9,10,9,2,0,8,0
00227,6,5,9,9,10,4,10
00228,7,8,6,7,10,10,0
00229,9,6,6,7,10,7,0
