MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,9,9,8,0,4,0
00002,10,8,8,10,0,3,10
00003,5,10,10,9,10,2,0
00004,10,8,10,9,10,4,0
00005,5,5,8,8,0,9,10
00006,7,5,9,6,10,6,10
00007,7,10,9,10,0,8,0
00008,10,9,9,4,0,2,10
00009,5,7,6,10,10,3,10
00010,8,8,5,9,10,6,10
00011,10,5,8,2,10,5,0
00012,6,7,8,3,10,5,10
00013,6,7,10,6,0,5,10
00014,7,5,7,2,10,3,0
00015,10,7,10,1,0,6,10
00016,7,7,5,6,10,9,10
00017,5,8,7,7,0,10,0
00018,5,5,8,10,10,6,0
00019,8,9,6,2,10,3,10
00020,9,8,10,1,10,5,0
00021,6,10,10,5,10,9,10
00022,10,9,10,8,0,1,10
00023,8,5,7,8,0,4,0
00024,10,10,10,6,10,7,0
00025,7,8,5,5,0,5,0
00026,7,5,5,6,0,5,10
00027,8,9,8,6,10,8,10
00028,8,10,7,9,10,10,0
00029,10,6,7,5,10,7,10
00030,7,6,6,6,10,5,10
00031,6,8,9,8,0,1,10
00032,9,5,9,10,10,4,10
00033,7,6,8,6,0,6,0
00034,10,8,6,8,0,1,0
00035,5,6,5,10,0,3,0
00036,6,10,6,1,0,1,10
00037,7,7,7,8,0,4,0
00038,5,8,10,8,0,5,10
00039,8,8,10,9,0,4,0
00040,10,9,7,1,0,5,10
00041,9,10,10,6,0,8,10
00042,6,5,6,3,0,5,10
00043,7,5,6,8,0,7,0
00044,9,9,9,7,10,9,10
00045,9,10,7,9,10,10,0
00046,9,5,8,2,0,9,0
00047,8,9,5,10,0,4,10
00048,5,6,5,3,10,2,0
00049,7,7,10,1,10,5,0
00050,7,10,9,7,10,1,10
00051,10,6,8,8,10,2,0
00052,8,7,8,1,10,9,0
00053,8,8,7,3,0,5,10
00054,8,6,6,7,0,10,0
00055,5,8,10,3,10,1,0
00056,10,6,5,6,10,3,0
00057,7,5,6,7,0,8,0
00058,6,5,5,7,10,4,0
00059,6,10,10,6,10,1,10
00060,7,6,8,5,10,10,10
00061,7,8,7,9,10,8,10
00062,5,9,7,8,0,5,10
00063,6,9,5,3,0,10,0
00064,6,9,6,8,0,7,0
00065,8,7,6,10,10,9,0
00066,9,5,8,4,10,7,0
00067,5,10,6,6,0,6,10
00068,10,8,10,9,10,4,0
00069,5,9,6,10,0,9,0
00070,5,10,10,6,0,3,10
00071,5,6,5,10,0,6,10
00072,6,9,8,8,0,5,10
00073,10,10,8,2,10,7,0
00074,7,9,6,7,0,3,0
00075,5,9,6,9,10,4,10
00076,5,8,10,6,10,4,0
00077,6,7,6,6,10,2,10
00078,10,5,8,9,10,9,10
00079,5,9,9,6,10,6,0
00080,5,7,6,7,10,10,0
00081,10,10,7,5,10,2,10
00082,6,9,7,6,0,4,0
00083,6,9,8,8,0,4,10
00084,5,9,10,6,0,5,10
00085,5,9,7,10,0,7,0
00086,7,8,10,9,10,5,10
00087,5,8,6,2,10,7,10
00088,5,5,7,5,10,2,0
00089,8,5,5,8,10,5,10
00090,9,6,10,5,10,9,0
00091,8,5,5,7,0,4,0
00092,8,8,6,9,10,2,10
00093,9,7,9,5,10,2,10
00094,7,5,6,2,10,3,0
00095,6,5,7,1,10,10,0
00096,5,8,5,6,0,2,10
00097,5,8,6,5,10,6,0
00098,6,6,5,9,10,5,0
00099,5,5,9,2,10,9,0
00100,6,9,7,1,0,4,10
00101,5,6,8,7,10,1,10
00102,8,6,5,9,0,1,10
00103,10,10,8,3,0,5,10
00104,9,7,8,8,0,6,10
00105,8,8,10,6,10,5,10
00106,6,9,5,8,0,5,0
00107,9,6,5,1,10,6,10
00108,7,5,10,9,10,6,10
00109,7,10,8,2,0,10,10
00110,8,6,7,6,0,9,0
00111,6,6,7,10,0,8,10
00112,7,7,8,10,10,5,10
00113,10,9,5,1,10,8,10
00114,5,9,10,1,10,4,10
00115,5,7,7,2,0,5,0
00116,6,7,7,7,10,7,0
00117,7,8,8,4,10,2,0
00118,9,6,8,5,0,2,0
00119,9,6,9,1,10,3,10
00120,5,7,6,9,10,8,0
00121,10,5,8,3,10,2,10
00122,5,7,5,3,10,4,0
00123,9,5,5,3,10,2,10
00124,10,6,7,9,10,4,0
00125,10,5,6,10,0,5,10
00126,5,7,10,2,10,6,0
00127,9,5,7,4,10,7,10
00128,6,9,5,10,0,5,10
00129,9,10,8,10,10,3,0
00130,7,6,8,5,0,6,10
00131,5,7,10,5,0,2,0
00132,10,6,8,6,0,5,10
00133,5,9,10,10,10,10,10
00134,5,7,10,10,10,5,0
00135,10,8,9,1,0,8,0
00136,10,8,9,2,10,5,0
00137,6,10,6,5,10,3,0
00138,6,5,7,2,0,4,10
00139,9,7,7,9,10,8,10
00140,10,7,8,6,10,9,10
00141,7,6,8,9,10,6,0
00142,6,7,10,10,10,3,10
00143,5,6,10,9,10,5,10
00144,9,5,10,1,10,6,0
00145,7,6,10,3,0,3,10
00146,10,7,7,2,10,5,0
00147,6,7,10,3,0,3,10
00148,9,9,8,7,10,6,0
00149,7,7,6,1,0,2,10
00150,5,9,9,9,0,1,10
00151,7,7,8,5,10,10,10
00152,6,10,8,10,10,7,0
00153,6,7,6,7,10,4,0
00154,9,6,7,2,10,8,10
00155,7,10,6,7,10,3,10
00156,6,7,8,8,0,1,0
00157,8,6,8,7,10,3,0
00158,7,7,5,9,0,4,10
00159,6,6,10,7,0,9,0
00160,10,5,10,5,0,1,0
00161,10,5,10,2,10,5,10
00162,7,8,5,4,10,1,0
00163,6,9,8,9,10,4,0
00164,8,10,10,1,10,9,0
00165,9,8,7,3,0,7,10
00166,5,10,8,10,10,9,10
00167,9,10,8,1,10,2,0
00168,10,6,10,4,10,8,0
00169,7,8,9,8,10,2,0
00170,7,6,5,2,0,5,10
00171,10,6,9,2,0,3,0
00172,9,10,6,8,10,3,0
00173,5,10,10,3,0,6,0
00174,6,6,8,1,10,3,0
00175,10,5,5,4,0,5,0
00176,9,10,8,5,10,5,0
00177,5,6,5,6,10,10,10
00178,8,10,10,6,0,5,0
00179,5,10,6,8,0,6,0
00180,5,5,8,2,10,8,10
00181,10,8,5,1,10,5,10
00182,5,8,8,10,10,1,0
00183,5,7,8,3,10,9,10
00184,5,8,6,1,0,1,0
00185,9,8,7,8,0,10,10
00186,10,5,10,9,10,4,10
00187,10,6,10,10,0,2,10
00188,8,8,8,5,10,5,10
00189,6,8,7,9,0,8,0
00190,6,9,5,3,0,7,0
00191,8,9,9,7,0,10,10
00192,7,8,9,3,0,9,0
00193,8,7,7,4,0,9,10
00194,7,9,5,3,0,6,0
00195,10,7,10,4,10,7,0
00196,9,9,9,1,0,2,0
00197,5,7,5,8,0,10,0
00198,7,6,7,10,0,7,10
00199,6,5,5,5,10,7,10
00200,9,9,8,4,10,4,10
00201,5,5,10,7,10,1,10
00202,5,10,8,1,10,9,0
00203,6,8,6,9,0,2,0
00204,5,6,5,4,10,8,0
00205,6,9,10,4,10,2,10
00206,9,10,7,3,0,2,0
00207,8,5,6,6,10,10,10
00208,5,9,7,6,10,8,0
00209,7,9,6,4,0,3,0
00210,5,8,8,2,10,10,0
00211,9,7,10,2,0,10,10
00212,5,7,5,8,10,2,0
00213,10,8,9,6,10,4,10
00214,5,5,7,9,0,9,0
00215,6,5,7,5,0,2,10
00216,6,9,5,3,10,8,0
00217,5,9,5,1,0,3,0
00218,5,7,7,5,10,2,0
00219,9,10,5,5,10,5,10
00220,10,6,8,9,10,7,10
00221,8,10,9,6,10,6,0
00222,10,5,5,3,10,6,0
00223,5,6,8,7,10,6,10
00224,6,8,9,5,10,4,10
00225,7,8,6,6,0,10,0
00226,5,7,9,5,10,5,10
00227,8,9,10,1,0,7,0
00228,8,5,5,7,0,1,0
00229,8,5,9,4,0,4,0
00230,9,10,10,2,0,6,10
00231,6,10,9,6,0,2,10
00232,5,5,7,7,10,8,10
00233,5,9,6,1,0,8,0
00234,6,7,10,5,10,4,0
00235,8,8,9,3,10,7,10
00236,6,10,9,1,10,7,10
00237,5,9,5,10,10,4,10
00238,7,6,7,3,10,9,0
