MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,10,9,5,0,10,10
00002,10,7,5,1,0,8,10
00003,8,10,9,7,10,9,10
00004,5,5,5,10,10,4,10
00005,8,10,6,4,10,7,0
00006,7,5,8,3,10,2,0
00007,7,8,9,6,0,4,10
00008,5,10,9,5,10,6,0
00009,5,9,7,3,10,1,0
00010,9,7,10,3,10,5,10
00011,8,5,10,8,10,2,10
00012,5,10,7,1,0,9,0
00013,10,5,10,2,0,3,0
00014,7,9,6,2,10,9,0
00015,8,6,8,6,0,5,0
00016,8,8,10,7,0,5,0
00017,9,8,7,1,0,3,0
00018,8,8,10,4,0,10,10
00019,9,10,7,10,10,7,0
00020,6,7,6,9,0,1,10
00021,9,10,6,7,0,6,10
00022,7,7,7,9,0,10,10
00023,9,8,10,1,0,7,0
00024,8,8,6,8,0,1,0
00025,5,10,7,7,0,1,10
00026,8,8,8,9,10,9,0
00027,6,7,8,6,0,9,0
00028,5,6,10,3,0,7,0
00029,5,10,10,1,0,1,10
00030,10,9,6,9,0,5,10
00031,5,8,9,4,10,3,10
00032,6,10,9,3,0,4,10
00033,6,8,10,1,0,10,10
00034,9,7,5,7,10,3,0
00035,5,7,7,7,10,3,10
00036,5,10,5,5,10,10,0
00037,10,9,8,7,0,1,0
00038,7,8,10,2,10,2,0
00039,9,10,6,1,10,6,0
00040,5,7,9,4,10,4,0
00041,5,7,9,8,10,8,10
00042,9,5,6,1,0,10,0
00043,9,7,10,1,0,2,10
00044,6,5,8,5,0,5,10
00045,7,7,10,9,0,7,0
00046,9,10,7,3,10,4,0
00047,6,7,6,2,0,5,10
00048,7,9,5,7,10,5,0
00049,7,7,9,6,0,2,10
00050,9,8,9,8,10,8,10
00051,5,7,5,3,10,7,10
00052,5,10,5,4,0,2,10
00053,10,10,5,9,0,10,0
00054,8,5,6,3,10,7,0
00055,5,7,9,8,0,10,0
00056,8,10,10,10,0,3,10
00057,8,10,5,7,10,1,10
00058,5,7,8,5,0,2,10
00059,5,9,8,9,10,9,10
00060,6,10,5,9,10,5,0
00061,10,7,9,7,10,2,10
00062,6,8,10,7,0,8,10
00063,10,10,10,7,0,8,0
00064,5,9,9,9,0,10,0
00065,7,9,5,10,0,8,0
00066,7,10,5,9,0,1,0
00067,7,8,9,2,0,2,0
00068,5,7,10,9,0,1,10
00069,6,6,7,2,0,2,10
00070,8,5,5,9,0,8,0
00071,5,5,6,1,10,7,10
00072,10,10,10,2,10,4,10
00073,9,8,7,3,10,10,10
00074,8,9,5,7,0,2,0
00075,5,6,8,10,0,10,0
00076,5,7,6,6,10,4,10
00077,9,9,9,7,0,7,10
00078,8,7,9,9,10,5,10
00079,6,8,8,2,10,5,0
00080,7,5,7,1,0,6,10
00081,5,5,7,3,0,5,0
00082,10,8,10,4,0,2,10
00083,9,7,7,6,10,3,0
00084,8,8,8,6,0,1,0
00085,9,10,7,2,10,3,10
00086,5,8,6,1,10,6,10
00087,5,8,8,4,10,5,0
00088,9,10,5,10,10,10,10
00089,6,10,5,3,0,7,10
00090,9,9,6,5,0,3,10
00091,8,7,8,3,0,3,10
00092,7,9,10,1,10,10,0
00093,7,8,7,10,10,10,10
00094,8,8,5,10,0,2,0
00095,9,7,10,5,0,9,10
00096,8,8,7,8,10,4,0
00097,7,8,7,9,10,6,10
00098,6,10,10,6,0,5,10
00099,8,10,5,8,10,6,10
00100,7,8,10,3,0,2,10
00101,7,7,9,6,10,7,0
00102,10,5,6,7,10,4,0
00103,6,6,6,8,0,5,10
00104,10,5,8,2,0,6,10
00105,10,10,10,4,10,7,10
00106,6,10,9,1,0,4,10
00107,8,10,5,10,0,8,0
00108,5,9,7,10,10,8,10
00109,9,6,9,6,10,1,10
00110,10,5,10,2,0,2,0
00111,10,10,5,4,0,3,0
00112,8,6,9,2,0,6,10
00113,6,7,9,7,0,10,0
00114,6,7,8,9,0,5,10
00115,8,7,5,8,10,4,0
00116,10,10,5,3,10,2,10
00117,10,5,9,2,0,10,0
00118,7,10,7,8,0,8,10
00119,6,5,6,1,10,4,10
00120,7,6,8,4,10,10,10
00121,6,9,9,4,10,7,0
00122,10,7,6,1,0,8,10
00123,6,5,5,7,10,8,0
00124,9,8,10,4,10,1,10
00125,8,10,9,7,0,9,10
00126,9,8,10,2,10,6,0
00127,8,5,8,7,10,7,10
00128,9,7,5,9,0,1,0
00129,6,6,10,1,10,9,0
00130,7,10,8,3,0,3,0
00131,7,9,10,4,0,2,0
00132,8,8,10,8,0,9,0
00133,8,5,7,2,10,2,10
00134,6,10,6,9,10,5,0
00135,8,7,5,3,10,9,10
00136,9,10,5,7,0,4,0
00137,8,6,8,10,0,6,10
00138,8,6,6,2,0,2,10
00139,6,9,5,1,10,4,10
00140,9,7,8,7,10,8,10
00141,7,7,7,6,10,1,0
00142,5,10,10,10,0,10,0
00143,10,7,7,5,0,4,0
00144,7,7,9,6,10,10,0
00145,9,6,7,8,10,3,10
00146,8,10,10,5,0,1,0
00147,5,8,6,5,10,9,10
00148,8,7,5,3,10,2,10
00149,6,5,6,5,10,6,0
00150,5,5,10,3,10,10,10
00151,9,10,7,8,0,9,0
00152,10,8,7,3,0,10,10
00153,7,7,10,9,10,1,10
00154,10,10,9,4,0,6,10
00155,6,6,9,5,0,2,0
00156,6,7,10,1,10,7,10
00157,8,9,5,8,0,8,0
00158,8,5,9,4,10,6,10
00159,7,6,5,1,0,6,0
00160,5,10,10,3,10,5,0
00161,6,5,6,4,10,9,0
00162,5,9,9,10,10,4,10
00163,8,10,8,1,0,7,10
00164,9,8,7,6,0,3,10
00165,5,8,9,2,10,8,0
00166,5,6,10,4,10,5,10
00167,7,7,6,1,0,3,10
00168,7,7,5,4,0,8,10
00169,7,10,8,4,0,7,10
00170,10,9,5,5,10,7,10
00171,9,7,9,2,10,7,10
00172,8,6,9,6,0,1,0
00173,5,9,7,1,10,2,0
00174,6,10,9,6,0,3,10
00175,9,8,5,7,0,4,10
00176,8,9,9,10,10,2,0
00177,6,10,9,5,0,9,10
00178,5,5,6,8,10,8,10
00179,8,6,10,5,10,3,10
00180,5,6,6,2,10,8,10
00181,5,8,8,7,10,9,0
00182,6,6,10,7,10,2,10
00183,7,8,7,7,10,2,10
