MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,6,6,7,5,10,10,0
00002,8,9,9,7,0,10,0
00003,6,10,6,10,10,2,0
00004,6,10,8,1,10,4,0
00005,10,5,10,6,10,4,10
00006,7,6,9,7,0,8,0
00007,6,5,9,7,10,4,10
00008,7,8,5,5,0,4,0
00009,6,8,5,7,0,6,10
00010,10,7,5,7,0,4,0
00011,6,10,5,5,10,6,0
00012,6,10,7,7,10,8,10
00013,6,5,8,2,0,2,10
00014,5,10,7,4,0,8,0
00015,5,8,8,6,10,9,0
00016,8,10,10,7,0,6,0
00017,6,7,10,7,10,6,0
00018,9,6,8,3,10,1,10
00019,10,5,5,5,10,5,10
00020,5,5,5,1,10,5,0
00021,6,7,10,6,10,3,10
00022,5,7,10,9,0,4,10
00023,7,5,5,2,0,8,10
00024,7,7,5,1,10,3,0
00025,6,6,10,10,0,4,0
00026,9,6,6,8,10,6,10
00027,7,10,7,8,10,9,0
00028,7,5,9,8,10,1,10
00029,7,5,9,8,0,6,10
00030,10,6,10,3,10,1,0
00031,9,9,8,10,0,7,0
00032,9,5,5,1,0,1,10
00033,8,5,9,1,0,3,0
00034,5,10,8,10,10,1,0
00035,10,10,9,5,10,2,0
00036,8,6,10,2,0,3,10
00037,8,10,6,3,10,3,0
00038,5,7,7,8,10,2,0
00039,5,5,9,1,0,8,10
00040,7,6,9,10,10,4,0
00041,5,6,7,10,0,6,0
00042,7,9,8,4,0,1,10
00043,9,7,5,5,0,10,10
00044,5,7,8,8,0,10,0
00045,5,6,6,3,0,10,0
00046,8,8,5,5,10,3,0
00047,7,8,5,4,10,10,10
00048,5,6,5,10,10,9,10
00049,10,5,8,7,10,3,10
00050,8,6,7,1,0,10,10
00051,10,7,9,8,10,3,0
00052,6,7,6,8,0,5,10
00053,5,5,7,5,10,9,10
00054,7,9,5,10,0,10,0
00055,6,5,7,6,0,8,10
00056,5,8,10,5,10,10,0
00057,7,7,7,1,10,7,10
00058,9,5,7,8,0,2,0
00059,9,5,8,7,0,8,0
00060,7,8,7,10,0,10,0
00061,9,6,5,5,0,1,0
00062,5,5,6,8,0,5,10
00063,6,9,7,3,0,6,10
00064,7,7,10,9,10,2,10
00065,8,9,6,10,10,4,0
00066,5,9,5,5,10,7,10
00067,10,7,8,10,0,1,0
00068,8,5,8,9,0,3,0
00069,6,9,6,7,0,8,0
00070,5,7,6,7,10,2,10
00071,10,7,8,4,0,3,0
00072,10,8,8,2,10,1,0
00073,8,5,6,3,0,4,10
00074,6,5,5,7,0,3,10
00075,8,9,7,10,0,3,0
00076,8,7,10,10,0,6,0
00077,8,10,7,4,10,9,10
00078,7,5,8,8,0,7,0
00079,7,6,9,6,10,1,0
00080,10,6,9,8,0,1,10
00081,5,6,10,1,10,9,10
00082,8,6,5,5,0,9,10
00083,9,9,10,6,10,4,0
00084,8,10,8,2,10,4,0
00085,8,7,7,5,0,10,0
00086,9,8,6,9,10,3,0
00087,5,7,5,4,10,8,0
00088,8,5,5,9,0,1,0
00089,5,5,5,5,0,9,10
00090,7,7,5,9,0,8,0
00091,8,7,10,2,10,4,0
00092,8,6,10,7,0,9,10
00093,7,6,5,4,0,2,0
00094,5,8,9,9,10,2,10
00095,6,7,7,9,0,2,0
00096,5,9,10,1,10,4,10
00097,8,9,7,4,10,7,0
00098,6,9,6,6,10,7,0
00099,8,8,6,1,10,1,10
00100,5,9,9,3,0,1,0
00101,9,10,7,7,10,5,0
00102,6,9,9,9,0,8,0
00103,7,6,7,4,10,7,0
00104,9,5,5,5,10,10,0
00105,5,9,6,1,0,9,0
00106,8,5,6,9,10,9,0
00107,10,7,7,2,0,9,0
00108,9,10,6,2,10,6,0
00109,7,9,10,3,10,2,0
00110,8,7,9,9,10,4,0
00111,6,6,9,5,10,2,10
00112,9,8,6,6,0,5,10
00113,9,7,10,9,0,10,10
00114,10,8,8,4,0,3,10
00115,6,6,9,3,10,6,0
00116,9,5,6,9,0,2,10
00117,10,7,5,8,10,10,10
00118,10,10,7,10,10,9,0
00119,7,6,7,10,10,5,0
00120,9,7,7,2,10,4,10
00121,8,10,7,1,10,3,10
00122,9,9,10,1,0,7,10
00123,8,10,6,5,10,3,0
00124,10,7,6,3,0,1,0
00125,6,6,6,10,10,3,0
00126,5,10,6,8,10,10,10
00127,8,8,8,4,10,4,0
00128,10,9,6,2,10,6,10
00129,5,7,6,5,0,4,10
00130,5,6,10,6,0,1,0
00131,9,5,7,2,10,9,0
00132,7,6,10,5,0,7,0
00133,8,5,5,3,0,3,0
00134,7,10,8,5,0,9,10
00135,7,7,10,8,0,2,10
00136,10,5,8,7,0,3,10
00137,6,9,7,1,0,9,0
00138,5,8,8,9,0,1,0
00139,10,6,5,3,10,7,10
00140,5,10,10,5,10,9,0
00141,8,7,10,10,10,1,0
00142,5,10,10,10,0,3,10
00143,6,5,9,1,0,10,0
00144,6,6,5,2,10,8,10
00145,6,10,7,6,10,8,10
00146,8,8,10,10,0,10,0
00147,10,10,6,5,10,8,0
00148,9,9,8,1,10,3,0
00149,8,9,5,3,0,10,0
00150,10,7,6,8,10,8,10
00151,6,6,10,7,10,6,0
00152,5,5,7,8,0,6,0
00153,7,10,7,7,10,7,10
00154,7,5,7,8,0,1,0
00155,10,9,9,10,10,10,0
00156,8,5,9,6,0,2,0
00157,8,7,8,3,0,4,10
00158,9,9,8,6,0,6,10
00159,8,6,7,9,10,3,0
00160,9,5,10,3,0,5,0
00161,8,9,8,4,10,4,0
00162,10,6,7,1,0,4,10
00163,10,5,7,8,10,3,10
00164,10,8,7,7,10,9,0
00165,5,6,10,1,10,1,10
00166,5,10,5,5,0,5,0
00167,10,10,9,6,10,4,0
00168,7,8,5,9,0,6,0
00169,6,5,9,3,10,1,0
00170,6,7,5,2,0,3,10
00171,7,5,5,4,0,7,0
00172,6,10,7,10,10,4,10
00173,6,6,9,10,0,4,10
00174,8,5,9,1,10,6,10
00175,5,5,9,2,0,8,0
00176,6,6,6,3,0,8,0
00177,5,5,6,8,0,10,0
00178,5,9,5,1,10,10,0
00179,7,5,9,7,10,10,0
00180,7,8,10,1,10,10,0
00181,5,6,7,1,10,9,10
00182,9,7,9,10,0,9,10
00183,10,10,5,1,10,4,10
00184,9,7,9,9,0,8,10
00185,8,7,8,4,10,8,0
00186,5,10,5,9,10,6,0
00187,8,9,6,2,0,4,0
00188,9,6,8,1,10,4,10
00189,9,5,5,5,10,7,10
00190,7,7,6,3,0,8,0
00191,10,10,6,3,10,6,0
00192,6,7,5,5,0,2,0
00193,7,10,9,6,0,6,0
00194,5,8,5,3,10,3,0
00195,6,8,7,7,0,3,10
00196,10,5,10,2,0,8,10
00197,7,9,6,1,0,10,10
00198,5,7,9,9,10,5,0
00199,10,10,8,4,10,8,0
00200,7,8,8,7,0,4,0
00201,8,10,6,9,0,3,0
00202,8,9,9,9,0,8,0
00203,10,8,8,1,10,5,10
00204,9,9,6,4,0,4,0
00205,9,7,8,1,0,5,10
00206,8,7,10,10,0,1,0
00207,5,6,6,5,0,9,0
00208,9,6,5,1,10,9,10
00209,5,6,10,7,0,2,0
00210,10,7,6,4,10,4,10
00211,9,7,8,7,0,10,10
00212,7,5,8,8,10,4,10
00213,9,10,7,4,0,4,10
00214,6,9,6,2,10,10,10
00215,7,6,7,3,10,7,0
00216,5,5,10,9,0,7,0
00217,8,5,5,3,0,1,0
00218,8,8,6,10,10,1,10
00219,10,6,10,2,0,10,0
00220,10,8,10,6,0,1,10
00221,6,9,8,5,0,3,10
00222,9,5,9,1,10,2,0
00223,10,7,8,2,0,1,0
00224,10,10,6,5,0,6,10
00225,6,9,5,8,0,8,0
00226,6,6,9,8,10,1,10
00227,6,6,9,7,10,1,0
00228,8,5,9,1,10,9,10
00229,6,10,9,2,0,2,0
00230,10,10,10,5,0,2,10
00231,7,7,10,6,10,5,10
00232,5,6,7,5,10,1,0
00233,9,9,8,8,0,4,10
00234,7,5,10,9,0,4,0
00235,7,7,7,4,10,2,10
00236,5,6,9,7,0,5,10
00237,6,8,6,10,10,10,0
00238,6,8,6,1,10,2,10
00239,5,9,7,8,0,2,10
00240,6,10,5,5,10,4,10
00241,8,7,10,9,10,4,0
00242,6,6,10,5,0,6,10
00243,10,6,9,9,10,9,10
00244,9,6,9,4,10,6,0
00245,8,8,5,10,0,4,0
00246,7,7,5,6,10,4,10
00247,8,10,7,6,0,10,0
00248,8,9,7,8,10,1,10
00249,5,7,6,10,10,1,10
00250,6,9,8,8,10,8,10
00251,10,10,8,6,10,10,0
00252,7,8,8,3,0,6,10
00253,6,5,8,9,0,3,0
00254,7,7,10,7,0,8,0
00255,6,6,8,3,10,5,0
00256,7,5,9,9,10,5,10
00257,8,10,10,8,10,7,10
00258,8,10,8,6,10,7,0
00259,6,7,5,8,0,8,0
00260,5,9,8,10,10,3,0
00261,8,10,9,4,10,2,10
00262,10,8,9,5,0,1,10
00263,5,10,8,3,0,2,10
00264,8,9,7,5,0,1,10
00265,8,9,8,10,0,2,10
00266,9,8,7,10,0,4,0
00267,5,9,5,7,0,8,0
00268,9,10,7,2,0,5,10
00269,5,7,5,6,0,5,0
00270,5,8,7,2,0,9,0
00271,6,9,7,8,10,9,10
00272,8,7,5,7,0,6,0
00273,6,6,5,3,0,5,0
00274,5,5,5,10,0,9,0
00275,10,9,9,4,0,2,0
00276,5,7,6,8,10,9,10
00277,9,10,10,4,0,8,0
00278,6,6,7,6,0,8,0
00279,9,10,6,9,0,1,0
00280,9,7,10,5,10,8,0
00281,5,5,6,3,0,10,0
00282,7,8,9,4,0,6,10
00283,9,8,6,10,0,7,0
00284,10,6,6,9,10,5,10
00285,7,5,8,3,10,3,0
00286,5,5,10,2,10,7,0
00287,5,7,7,10,10,3,0
00288,5,9,5,1,10,2,0
00289,7,10,8,9,0,8,0
00290,9,10,6,4,10,3,0
00291,9,10,10,9,0,6,10
00292,8,8,5,10,10,7,10
00293,8,10,7,9,0,1,10
00294,8,8,5,6,0,5,10
00295,5,10,9,6,10,6,10
00296,10,5,8,9,0,9,10
00297,9,7,9,6,0,6,0
00298,5,6,9,10,10,5,0
00299,5,6,7,4,10,9,10
00300,9,9,6,8,10,3,0
00301,6,9,9,4,0,3,10
00302,10,9,5,6,10,5,10
00303,6,8,5,1,10,6,0
00304,7,10,6,10,0,2,0
00305,10,9,8,8,0,8,10
00306,5,10,9,7,0,10,10
00307,9,5,10,2,0,6,10
00308,7,10,9,5,0,1,0
00309,9,9,10,2,0,9,10
00310,6,5,10,6,10,2,10
00311,5,8,10,8,10,10,0
00312,8,7,5,2,10,7,10
00313,6,8,6,4,0,2,10
00314,7,9,5,10,0,3,0
00315,7,9,10,5,10,2,10
00316,9,10,8,6,10,4,0
00317,5,7,5,5,0,6,0
00318,5,5,5,1,10,9,10
00319,8,9,5,2,10,4,10
00320,6,7,5,9,10,6,10
00321,5,9,7,7,0,5,0
00322,7,5,5,7,10,4,0
00323,6,10,5,7,0,5,10
00324,8,6,10,5,0,10,10
00325,7,10,9,2,0,7,10
00326,8,6,6,5,10,9,0
00327,6,7,7,10,0,6,0
00328,9,6,8,5,0,6,0
00329,5,5,6,3,10,6,10
00330,6,5,7,9,0,1,10
00331,9,9,9,9,0,7,10
00332,8,9,7,6,10,7,10
00333,10,7,5,1,0,4,0
00334,7,10,5,6,10,2,10
00335,7,6,9,9,10,10,10
00336,5,8,7,9,0,9,10
00337,5,7,10,1,10,6,0
00338,8,6,10,1,0,1,0
00339,6,8,9,1,0,10,10
00340,10,9,8,2,0,1,10
00341,7,7,10,8,0,10,10
00342,7,8,7,3,0,3,10
00343,9,8,6,3,0,5,0
00344,7,7,9,9,10,8,10
00345,5,6,7,4,0,10,10
00346,8,7,5,10,0,5,0
00347,5,9,7,2,0,10,10
00348,9,6,6,8,0,1,10
00349,8,9,5,3,10,4,10
00350,8,5,9,7,0,6,10
00351,6,7,7,2,0,9,10
00352,7,8,5,9,0,1,10
00353,9,8,9,7,0,4,0
00354,7,6,9,10,0,7,10
00355,6,9,6,5,10,8,0
00356,10,6,6,3,10,5,10
