MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,10,10,10,1,10,3,10
00002,7,10,9,2,10,7,10
00003,6,6,8,7,0,8,0
00004,8,6,6,10,10,5,0
00005,7,8,7,8,0,5,10
00006,10,9,6,9,0,6,0
00007,8,10,5,4,10,7,10
00008,6,5,7,7,0,2,0
00009,8,5,5,7,0,5,10
00010,6,6,6,2,10,3,0
00011,6,8,8,9,0,5,10
00012,8,6,5,5,10,6,0
00013,6,7,7,1,10,7,10
00014,8,5,6,6,0,8,10
00015,6,10,6,1,10,7,0
00016,8,8,8,5,10,9,10
00017,6,10,10,6,10,5,0
00018,9,5,7,4,10,9,0
00019,9,10,9,4,0,9,10
00020,7,7,9,9,10,4,0
00021,8,7,9,4,10,10,10
00022,9,9,9,7,10,6,10
00023,5,6,10,10,10,7,10
00024,8,9,7,6,10,6,10
00025,6,5,6,6,0,9,0
00026,5,8,7,2,0,8,10
00027,10,6,8,9,10,1,0
00028,5,8,7,9,0,6,10
00029,6,7,7,2,0,10,10
00030,8,6,7,3,10,8,10
00031,9,8,6,8,10,5,10
00032,5,9,10,4,10,6,10
00033,8,5,8,3,10,1,10
00034,6,9,5,8,10,4,0
00035,8,8,9,8,0,6,0
00036,10,8,6,1,10,10,0
00037,7,6,5,9,0,9,0
00038,8,7,6,8,0,2,10
00039,9,6,8,5,10,8,0
00040,8,6,8,3,0,8,10
00041,10,8,10,6,10,4,10
00042,9,8,9,5,0,9,10
00043,8,8,8,7,0,3,10
00044,8,6,8,1,0,1,10
00045,5,7,6,8,10,7,0
00046,7,7,10,4,10,9,0
00047,6,8,5,6,0,7,0
00048,10,9,7,5,10,2,0
00049,5,7,10,8,0,7,0
00050,9,7,9,7,0,2,10
00051,5,9,8,2,10,9,10
00052,10,8,10,2,0,1,10
00053,7,10,8,4,10,9,10
00054,9,6,6,4,10,10,0
00055,8,7,5,4,10,6,10
00056,9,5,9,4,0,9,0
00057,7,9,8,1,0,1,10
00058,9,7,5,5,0,6,0
00059,10,6,5,10,10,9,10
00060,5,10,5,8,0,3,0
00061,5,9,5,9,0,4,10
00062,5,7,9,10,10,1,0
00063,8,10,8,2,10,1,10
00064,6,8,5,7,10,5,0
00065,6,7,9,2,0,6,10
00066,8,8,7,4,0,2,0
00067,5,10,6,4,0,1,0
00068,5,5,9,3,10,7,10
00069,10,6,10,9,0,2,10
00070,6,9,9,5,0,2,10
00071,7,9,5,7,10,5,10
00072,5,7,7,10,0,3,0
00073,6,5,8,7,0,4,0
00074,5,9,5,5,10,3,10
00075,10,6,7,4,10,9,0
00076,7,5,9,6,0,4,10
00077,10,7,7,2,10,9,10
00078,7,9,6,2,10,8,10
00079,6,6,7,4,0,1,10
00080,8,8,6,8,0,2,0
00081,5,7,7,4,0,10,10
00082,8,8,10,8,0,5,10
00083,9,9,9,8,0,4,10
00084,10,10,6,3,10,8,10
00085,10,9,10,7,0,3,10
00086,9,7,10,8,10,9,10
00087,6,6,7,6,10,9,10
00088,10,8,8,3,0,4,0
00089,7,6,6,8,0,4,0
00090,5,5,6,7,10,6,10
00091,6,9,6,10,10,8,10
00092,9,7,9,7,10,8,0
00093,5,7,6,10,0,6,10
00094,6,6,5,1,10,8,0
00095,9,8,8,2,0,6,10
00096,8,10,10,3,0,2,0
00097,7,9,5,4,0,9,0
00098,7,6,9,9,10,5,0
00099,5,7,7,9,0,4,10
00100,6,5,6,1,0,8,0
00101,9,6,9,9,0,3,10
00102,8,5,10,5,0,8,0
00103,7,8,9,10,10,2,0
00104,9,9,8,7,0,9,0
00105,10,10,9,3,0,5,10
00106,10,9,5,4,10,7,10
00107,6,10,7,6,10,5,10
00108,5,5,6,3,10,1,0
00109,6,5,8,6,10,8,10
00110,7,10,10,3,0,8,0
00111,7,7,9,2,0,1,0
00112,6,8,5,9,10,8,10
00113,9,7,8,10,10,1,0
00114,8,9,10,2,10,4,10
00115,8,5,10,7,0,8,10
00116,5,7,10,5,0,1,10
00117,8,5,9,1,10,2,10
00118,6,9,8,8,10,6,10
00119,7,9,6,4,10,2,10
00120,6,9,7,1,10,8,0
00121,9,5,10,3,0,2,10
00122,7,6,6,8,10,8,10
00123,9,8,7,7,10,9,0
00124,6,7,6,1,10,1,0
00125,10,10,10,9,10,5,10
00126,10,5,6,4,10,4,10
00127,10,6,9,8,10,2,10
00128,9,5,9,9,10,6,10
00129,7,8,6,3,10,5,10
00130,9,8,7,10,0,1,10
00131,10,8,7,2,10,6,10
00132,8,10,6,1,10,9,0
00133,9,8,7,7,10,3,10
00134,7,9,8,10,0,10,0
00135,6,6,8,4,0,10,10
00136,8,10,6,1,10,10,10
00137,5,6,5,7,0,5,10
00138,5,10,5,9,10,1,0
00139,5,8,8,5,10,6,0
00140,5,9,10,4,10,5,0
00141,8,9,6,1,10,10,0
00142,7,7,8,5,10,10,0
00143,6,9,10,2,0,4,10
00144,6,5,6,4,10,9,10
00145,6,7,6,3,0,1,0
00146,5,10,10,9,0,6,10
00147,6,8,10,8,0,8,0
00148,10,8,8,10,10,10,0
00149,5,10,7,1,10,9,10
00150,8,8,7,9,0,4,10
00151,10,7,9,7,10,4,10
00152,6,6,7,1,0,5,0
00153,8,9,6,2,10,2,0
00154,5,6,9,6,10,4,0
00155,8,7,9,1,0,2,10
00156,6,8,7,10,0,1,0
00157,5,9,7,6,0,2,0
00158,7,10,8,10,0,9,10
00159,6,10,6,3,10,6,10
00160,10,6,6,8,10,5,10
00161,5,9,9,1,0,9,10
00162,5,6,9,10,0,4,10
00163,6,6,7,6,10,7,0
