MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,5,7,6,3,0,7,0
00002,5,10,9,1,0,1,10
00003,6,6,6,1,0,2,0
00004,5,5,8,5,10,1,10
00005,5,6,7,3,10,5,0
00006,9,10,6,9,10,3,0
00007,5,7,9,6,0,7,10
00008,5,7,9,10,10,2,0
00009,8,10,8,9,10,4,10
00010,10,6,6,7,0,7,0
00011,7,7,9,9,0,1,10
00012,8,6,5,8,10,10,10
00013,8,9,9,1,10,2,0
00014,7,8,10,4,0,8,0
00015,6,7,7,3,0,9,0
00016,6,9,6,7,10,2,10
00017,10,8,5,3,10,4,0
00018,5,9,7,4,10,9,0
00019,9,8,8,5,10,6,0
00020,8,6,8,4,0,6,10
00021,5,5,10,1,10,10,10
00022,5,10,7,10,0,9,0
00023,6,7,10,1,0,4,0
00024,6,9,8,5,0,2,0
00025,7,7,10,4,10,7,0
00026,10,9,7,2,0,6,10
00027,8,9,5,7,0,5,0
00028,9,8,6,9,0,8,10
00029,8,9,10,3,10,6,0
00030,10,7,10,4,0,6,10
00031,9,10,5,10,0,9,10
00032,7,10,5,1,10,2,0
00033,5,8,5,10,0,3,10
00034,10,10,8,6,10,7,10
00035,6,10,8,3,0,3,0
00036,10,10,5,5,0,6,0
00037,5,6,5,8,0,6,0
00038,9,8,10,4,10,10,0
00039,6,8,8,10,0,4,10
00040,6,5,9,10,0,2,0
00041,6,8,9,3,0,5,10
00042,10,9,8,7,0,1,10
00043,10,9,5,10,10,3,10
00044,8,9,7,4,10,2,0
00045,5,9,8,9,0,9,0
00046,9,8,9,3,10,5,10
00047,10,8,7,2,10,3,10
00048,8,6,6,6,10,3,10
00049,8,10,10,4,10,4,10
00050,10,9,7,5,0,10,10
00051,6,6,8,5,0,4,0
00052,10,10,7,2,0,4,10
00053,9,7,6,1,0,4,10
00054,7,5,8,4,0,9,10
00055,8,8,9,9,0,1,0
00056,6,5,5,10,10,5,10
00057,8,8,7,3,0,6,0
00058,7,8,8,1,10,8,0
00059,8,8,8,1,10,4,10
00060,10,6,9,6,0,5,10
00061,10,10,10,2,10,3,10
00062,5,5,7,2,0,7,10
00063,9,7,10,8,10,4,10
00064,7,9,9,3,10,1,10
00065,8,7,5,4,10,9,10
00066,8,8,7,1,0,1,10
00067,7,8,10,6,0,5,0
00068,7,7,8,5,10,6,10
00069,9,7,7,4,10,8,0
00070,9,8,8,4,10,4,10
00071,10,7,6,3,0,3,0
00072,5,7,10,9,10,10,0
00073,10,9,6,8,0,8,0
