MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,10,8,2,0,3,0
00002,5,6,6,2,0,1,0
00003,6,6,6,9,10,9,0
00004,10,5,10,6,0,7,0
00005,5,8,10,10,0,4,0
00006,9,6,6,10,10,10,0
00007,5,5,9,2,0,3,0
00008,8,8,7,6,0,10,0
00009,8,9,6,9,0,2,0
00010,8,5,5,6,0,1,0
00011,10,10,7,10,0,8,0
00012,5,8,8,7,0,4,0
00013,5,7,9,6,10,4,10
00014,5,8,8,8,10,3,0
00015,5,10,8,8,0,7,0
00016,6,5,10,8,0,7,10
00017,5,10,8,10,0,1,10
00018,6,10,6,5,0,2,10
00019,10,7,7,1,10,2,10
00020,7,10,9,9,0,3,10
00021,10,7,7,2,0,10,0
00022,7,5,8,3,10,8,0
00023,9,5,8,2,10,6,0
00024,9,8,9,5,0,9,0
00025,6,7,5,9,10,7,0
00026,5,5,8,4,10,5,10
00027,10,8,7,10,0,2,10
00028,5,5,7,2,0,8,0
00029,7,8,6,2,0,4,0
00030,9,6,5,6,10,5,10
00031,8,5,6,7,0,6,10
00032,7,10,8,7,0,2,10
00033,8,8,6,9,10,3,0
00034,8,8,8,5,0,1,10
00035,8,7,5,4,10,6,10
00036,10,5,6,5,0,6,10
00037,7,10,7,2,10,7,0
00038,9,7,8,1,0,3,10
00039,7,8,5,7,0,7,10
00040,9,8,8,6,0,10,10
00041,7,9,7,2,10,9,0
00042,10,7,6,8,10,7,0
00043,7,6,8,10,10,10,0
00044,10,10,8,3,10,6,0
00045,8,5,9,3,0,10,0
00046,8,5,7,5,0,1,0
00047,6,10,9,7,0,8,0
00048,9,8,5,1,10,7,0
00049,6,10,7,1,0,7,0
00050,9,10,10,7,10,9,0
00051,5,10,5,1,0,5,0
00052,8,7,7,7,10,10,0
00053,7,7,7,2,0,2,10
00054,5,10,9,9,0,7,10
00055,10,5,8,8,10,6,0
00056,6,8,8,6,10,3,10
00057,6,5,9,3,0,4,0
00058,5,8,10,1,10,5,10
00059,10,9,9,3,0,3,0
00060,8,7,7,10,10,8,0
00061,8,5,6,9,10,2,0
00062,8,7,8,1,0,9,0
00063,10,7,5,7,10,5,0
00064,9,5,5,7,0,7,10
00065,9,9,6,6,0,5,10
00066,5,6,7,6,10,9,10
00067,5,10,5,7,10,3,0
00068,10,8,10,5,10,7,0
00069,10,7,7,2,0,7,0
00070,7,5,7,6,0,10,0
00071,9,10,7,10,10,10,10
00072,5,6,7,2,0,5,0
00073,8,7,7,7,0,1,0
00074,5,5,6,5,10,7,10
00075,10,5,6,5,0,10,0
00076,5,5,6,5,10,10,0
00077,9,10,10,9,0,1,10
00078,9,6,9,9,10,7,0
00079,9,7,9,1,0,9,10
00080,6,7,10,2,0,7,0
00081,7,10,7,7,10,10,10
00082,5,6,10,5,0,2,0
00083,8,5,6,9,10,3,10
00084,7,10,8,8,0,10,0
00085,9,9,9,9,0,4,10
00086,7,9,8,7,0,1,0
00087,9,8,5,2,0,6,10
00088,7,7,7,5,10,1,10
00089,9,6,10,5,0,6,0
00090,5,5,8,9,0,9,0
00091,6,6,10,9,10,4,10
00092,9,5,6,9,0,7,10
00093,7,9,5,7,0,7,0
00094,9,10,5,2,0,10,0
00095,10,8,5,3,10,3,10
00096,9,10,8,9,0,9,0
00097,6,10,10,3,0,4,0
00098,10,10,5,9,0,8,10
00099,10,8,8,8,0,1,10
00100,6,9,5,10,0,10,0
00101,8,7,8,9,10,10,0
00102,8,7,7,3,0,5,0
00103,9,8,10,7,10,2,0
00104,6,6,6,3,0,3,10
00105,9,9,8,9,10,2,0
00106,6,8,5,7,10,3,10
00107,9,6,5,8,10,8,10
00108,8,6,9,6,0,10,0
00109,5,8,9,6,0,8,10
00110,8,10,9,7,10,4,0
00111,6,10,10,1,10,9,0
00112,9,10,9,6,0,1,10
00113,8,9,7,3,10,5,0
00114,8,6,5,1,10,3,0
00115,5,6,10,1,0,10,10
00116,10,7,6,10,10,10,10
00117,10,10,6,8,0,7,0
00118,10,5,8,4,0,8,10
00119,9,6,5,2,10,1,0
00120,8,10,10,8,10,8,10
00121,10,7,9,2,0,3,0
00122,5,6,10,6,10,10,0
00123,6,9,7,7,10,10,10
00124,8,9,5,8,10,7,10
00125,7,9,8,3,0,7,10
00126,5,8,5,3,0,8,0
00127,9,7,7,5,10,9,0
00128,6,5,6,7,10,3,10
00129,10,9,10,7,0,2,10
00130,9,6,7,8,0,4,0
00131,6,7,6,2,10,6,0
00132,10,8,9,6,0,8,10
00133,7,8,5,1,0,9,10
00134,6,8,10,3,0,1,10
00135,8,8,8,6,10,6,10
00136,7,7,8,7,10,1,0
00137,8,6,10,4,10,7,10
00138,7,9,10,10,10,9,10
00139,6,8,5,10,10,4,0
00140,9,8,9,2,10,3,10
00141,9,10,10,3,0,3,0
00142,7,5,5,1,0,8,0
00143,7,9,7,10,0,7,10
00144,9,8,7,5,10,9,0
00145,10,6,6,2,0,9,0
00146,8,10,6,7,10,10,10
00147,7,10,7,8,0,6,10
00148,8,8,8,3,0,8,10
00149,10,6,10,4,0,5,10
