MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,9,7,5,2,0,6,10
00002,5,7,7,1,0,8,10
00003,7,8,9,4,10,7,0
00004,6,6,9,7,10,8,0
00005,5,9,6,10,10,10,0
00006,9,6,10,9,10,1,0
00007,10,9,6,3,0,3,0
00008,10,5,8,1,10,3,10
00009,9,10,9,10,10,6,0
00010,5,6,9,5,0,7,0
00011,7,5,5,5,10,7,10
00012,9,5,9,6,0,2,0
00013,8,7,5,4,10,8,0
00014,6,9,5,4,10,5,0
00015,6,9,8,2,0,2,10
00016,10,7,7,1,0,3,10
00017,5,10,8,9,10,8,0
00018,8,9,5,9,10,9,0
00019,6,10,6,10,10,2,10
00020,6,7,6,9,10,7,0
00021,8,7,10,10,10,6,0
00022,8,10,10,10,0,3,0
00023,6,9,8,1,10,2,0
00024,10,9,8,5,0,9,0
00025,7,10,7,7,10,5,10
00026,10,7,10,3,0,8,0
00027,6,5,8,6,10,6,0
00028,9,5,7,2,10,3,0
00029,5,6,10,8,10,8,0
00030,6,8,5,4,0,6,0
00031,5,8,7,3,0,5,0
00032,7,8,6,7,10,4,10
00033,7,9,5,6,10,8,0
00034,7,7,7,9,10,4,0
00035,9,7,9,1,0,2,0
00036,6,10,10,5,0,10,10
00037,7,10,7,8,0,3,10
00038,8,9,10,5,0,6,0
00039,8,10,6,9,10,1,0
00040,6,6,5,2,0,4,10
00041,6,8,6,6,10,10,0
00042,7,10,10,9,0,9,10
00043,10,10,9,9,0,1,0
00044,6,8,5,1,10,7,0
00045,10,8,10,7,10,5,10
00046,5,9,9,10,10,7,10
00047,10,8,9,3,10,6,10
00048,10,7,6,4,0,8,0
00049,8,10,6,7,10,10,0
00050,7,9,6,8,10,3,0
00051,5,9,9,3,10,5,10
00052,6,7,6,2,0,9,0
00053,8,9,9,7,0,5,0
00054,8,8,7,10,0,2,0
00055,8,5,6,7,10,1,10
00056,6,8,5,1,0,9,10
00057,6,10,10,3,0,10,0
00058,10,7,9,6,0,4,0
00059,7,10,9,4,0,6,0
00060,6,10,6,5,10,9,10
00061,9,5,7,3,0,9,10
00062,5,9,10,9,0,6,10
00063,9,7,6,3,10,10,0
00064,6,10,7,6,10,2,0
00065,9,7,8,2,0,6,10
00066,6,8,6,4,0,10,0
00067,9,6,7,3,0,1,10
00068,6,10,6,7,0,1,0
00069,7,7,7,8,0,2,10
00070,9,9,7,9,0,4,0
00071,5,6,6,5,10,4,10
00072,5,6,8,6,0,3,0
00073,7,7,9,2,0,4,0
00074,7,10,6,4,10,2,10
00075,7,8,10,9,0,6,0
00076,9,8,7,6,0,2,0
00077,6,8,8,2,10,3,10
00078,6,5,6,10,10,1,0
00079,9,9,9,1,0,9,10
00080,9,7,8,5,10,7,0
00081,6,10,6,2,10,4,0
00082,7,9,9,6,10,6,0
00083,6,10,5,1,10,10,0
00084,5,10,6,3,0,5,0
00085,5,5,6,2,0,1,10
00086,9,7,6,8,0,8,0
00087,10,9,7,9,10,10,0
00088,5,8,7,2,0,6,0
00089,6,6,5,8,0,2,0
00090,9,6,7,10,10,6,0
00091,6,7,7,8,10,10,10
00092,7,10,5,6,10,9,10
00093,8,9,5,7,10,4,10
00094,5,6,7,10,10,1,10
00095,5,10,6,9,10,9,10
00096,8,8,7,2,0,6,10
00097,7,8,5,3,10,4,0
00098,9,7,10,8,0,5,10
00099,8,6,9,9,0,10,10
00100,5,10,10,3,0,4,0
00101,5,9,5,1,10,6,10
00102,10,6,10,4,0,10,10
00103,9,8,10,6,0,6,10
00104,8,8,7,6,10,9,10
00105,9,8,10,9,10,1,0
00106,10,5,10,4,0,6,10
00107,5,5,8,7,10,4,10
00108,8,8,7,2,0,4,0
00109,9,8,7,6,0,2,10
00110,10,5,7,10,10,8,10
00111,8,9,5,9,10,9,10
00112,6,5,8,4,0,3,10
00113,8,9,5,6,0,2,10
00114,6,6,10,2,10,2,10
00115,9,5,8,10,10,9,10
00116,5,6,5,4,0,3,0
00117,9,7,7,8,10,5,10
00118,9,5,9,7,10,10,0
00119,10,9,8,1,10,9,10
00120,8,8,5,6,10,2,10
00121,7,5,8,3,0,10,10
00122,8,7,5,6,0,7,0
00123,7,6,6,6,10,8,10
00124,9,5,9,10,10,1,0
00125,6,5,8,6,0,7,0
00126,5,5,6,9,10,9,0
