MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00001,8,10,9,1,10,9,0
00002,6,9,5,2,10,7,0
00003,10,6,5,5,0,4,0
00004,8,8,10,1,10,8,0
00005,10,8,10,8,10,10,0
00006,10,5,7,10,0,9,0
00007,5,7,6,4,10,4,0
00008,7,5,6,5,0,9,10
00009,7,10,6,2,0,1,10
00010,10,10,10,9,0,8,0
00011,10,6,6,10,10,3,10
00012,8,6,9,9,10,4,10
00013,10,7,10,6,0,5,10
00014,5,10,9,5,0,8,10
00015,6,6,5,9,10,7,0
00016,5,8,5,1,0,5,10
00017,10,6,5,10,10,4,10
00018,7,5,9,6,10,10,0
00019,5,10,9,10,0,8,0
00020,10,6,7,3,10,2,0
00021,8,10,8,2,10,9,10
00022,9,10,9,6,0,3,10
00023,5,10,8,1,0,3,0
00024,7,5,5,1,0,4,0
00025,6,10,10,8,0,2,0
00026,9,9,9,4,10,2,0
00027,5,6,8,10,0,1,0
00028,9,10,6,7,0,4,0
00029,5,7,9,2,10,7,0
00030,9,5,6,4,10,8,10
00031,7,10,5,2,10,1,10
00032,10,10,5,4,0,4,10
00033,8,9,8,4,0,7,0
00034,6,7,6,6,0,10,0
00035,9,5,9,8,0,1,0
00036,9,6,10,8,10,4,10
00037,9,6,5,1,0,7,10
00038,9,8,7,2,0,9,0
00039,9,9,9,10,0,9,0
00040,9,10,8,8,10,5,0
00041,6,6,6,8,0,8,10
00042,10,9,5,6,0,7,10
00043,5,9,5,8,0,9,0
00044,5,9,5,9,10,1,10
00045,8,6,6,7,0,10,0
00046,7,5,7,1,10,9,0
00047,9,9,8,7,0,6,0
00048,10,5,6,7,10,1,10
00049,10,9,7,2,0,5,10
00050,7,9,5,3,10,9,10
00051,8,6,8,8,10,6,10
00052,6,7,5,2,10,7,0
00053,7,7,7,9,10,6,10
00054,5,10,7,1,0,6,10
00055,8,9,7,1,10,7,0
00056,10,7,6,7,10,7,10
00057,7,6,10,7,10,3,0
00058,5,5,10,1,0,4,10
00059,10,5,5,3,10,1,10
00060,10,7,8,7,0,9,10
00061,9,6,8,1,0,1,0
00062,5,9,9,8,10,6,0
00063,5,6,6,9,10,5,0
00064,7,7,5,9,10,4,0
00065,6,9,8,4,0,5,0
00066,7,9,5,6,0,9,0
00067,5,10,10,10,10,2,10
00068,9,5,6,5,10,2,10
00069,6,10,5,7,0,6,10
00070,7,7,10,1,0,8,0
00071,6,10,7,8,0,7,0
00072,10,7,6,6,10,7,10
00073,8,7,10,7,10,7,0
00074,9,6,10,10,10,8,10
00075,7,9,9,4,10,9,0
00076,6,7,6,3,0,3,10
00077,6,7,5,2,10,3,0
00078,6,6,7,10,0,9,0
00079,6,6,9,4,0,8,0
00080,5,10,9,8,0,8,0
00081,9,7,9,6,0,8,10
00082,8,5,7,6,0,7,10
00083,6,5,8,7,0,6,0
00084,9,8,8,6,10,4,10
00085,5,10,6,4,0,1,0
00086,5,9,7,10,0,1,0
00087,9,10,6,2,0,5,10
00088,8,5,5,1,10,2,10
00089,10,9,10,5,10,1,10
00090,9,5,8,7,0,3,10
00091,10,7,8,8,10,7,0
00092,7,8,8,2,0,3,0
00093,5,5,6,3,0,8,10
00094,5,6,8,8,10,1,0
00095,8,6,7,4,0,7,0
00096,6,8,6,3,0,2,0
00097,8,7,7,7,10,6,0
00098,8,6,10,4,0,4,0
00099,6,8,5,5,10,3,0
00100,5,9,10,2,0,9,0
00101,6,10,7,8,0,2,10
00102,9,6,6,8,10,5,10
00103,7,5,10,5,10,9,10
00104,8,8,6,1,0,9,10
00105,9,10,8,4,0,8,0
00106,6,10,8,7,10,9,0
00107,10,6,10,9,0,8,0
00108,8,10,9,2,10,1,10
00109,9,9,9,1,0,8,10
00110,8,9,6,5,0,9,10
00111,7,9,9,5,0,2,10
00112,7,6,6,9,0,9,0
00113,7,6,7,2,10,10,0
00114,5,5,8,5,10,3,10
00115,5,8,6,3,10,4,10
00116,6,10,9,4,10,10,10
00117,8,9,6,8,10,5,10
00118,9,5,6,6,10,6,0
00119,7,10,10,7,10,1,0
00120,9,7,6,7,0,3,0
00121,5,10,9,9,0,10,10
00122,9,7,8,2,0,10,10
00123,10,8,8,5,10,4,10
00124,6,6,8,6,10,1,0
00125,10,7,9,6,0,6,10
00126,9,8,9,3,0,5,0
00127,10,5,8,10,0,3,10
00128,7,9,10,8,0,4,0
00129,6,7,7,6,10,10,0
